Município;Pluviometria observada (mm);Data
São José do Bonfim;70,0;01/2023
São José do Brejo do Cruz;37,7;01/2023
São José do Sabugi;59,5;01/2023
São José dos Cordeiros;19,4;01/2023
São José dos Ramos;122,5;01/2023
São Mamede;58,7;01/2023
São Miguel de Taipu;169,0;01/2023
São Sebastião de Lagoa de Roça;80,7;01/2023
São Sebastião do Umbuzeiro;11,4;01/2023
São Vicente do Seridó;10,5;01/2023
Sapé;143,0;01/2023
Serra Branca;10,1;01/2023
Serra da Raiz;75,1;01/2023
Serra Grande;145,3;01/2023
Serra Redonda;101,1;01/2023
Serraria;90,7;01/2023
Sertãozinho;131,2;01/2023
Sobrado;55,3;01/2023
Solânea;69,8;01/2023
Soledade;4,2;01/2023
Sossêgo;0,0;01/2023
Sousa;130,8;01/2023
Sumé;32,3;01/2023
Tacima;71,2;01/2023
Taperoá;13,2;01/2023
Tavares;35,1;01/2023
Teixeira;40,9;01/2023
Tenório;0,0;01/2023
Triunfo;133,9;01/2023
Uiraúna;138,6;01/2023
Umbuzeiro;42,6;01/2023
Várzea;110,8;01/2023
Vieirópolis;91,1;01/2023
Vista Serrana;129,0;01/2023
Zabelê;11,1;01/2023
