Município;Pluviometria observada (mm);Data
Sobrado;134,0;08/2011
Solânea;84,9;08/2011
Soledade;20,3;08/2011
Sossêgo;44,6;08/2011
Sousa;1,2;08/2011
Sumé;12,0;08/2011
Tacima;42,8;08/2011
Taperoá;6,1;08/2011
Tavares;17,0;08/2011
Teixeira;19,4;08/2011
Tenório;18,6;08/2011
Triunfo;8,7;08/2011
Uiraúna;5,5;08/2011
Umbuzeiro;93,6;08/2011
Várzea;4,2;08/2011
Vieirópolis;0,0;08/2011
Vista Serrana;3,4;08/2011
Zabelê;0,0;08/2011
