Município;Pluviometria observada (mm);Data
Água Branca;74,2;04/1997
Aguiar;244,7;04/1997
Alagoa Grande;72,0;04/1997
Alagoa Nova;248,6;04/1997
Alagoinha;72,2;04/1997
Algodão de Jandaíra;20,4;04/1997
Alhandra;353,0;04/1997
Aparecida;107,0;04/1997
Araçagi;124,8;04/1997
Arara;65,8;04/1997
Araruna;164,6;04/1997
Areia;92,2;04/1997
Areial;47,2;04/1997
Aroeiras;162,2;04/1997
Baía da Traição;256,4;04/1997
Bananeiras;151,0;04/1997
Barra de Santana;104,8;04/1997
Barra de Santa Rosa;85,4;04/1997
Barra de São Miguel;78,4;04/1997
Bayeux;258,2;04/1997
Belém;161,9;04/1997
Belém do Brejo do Cruz;78,3;04/1997
Boa Ventura;101,6;04/1997
Boa Vista;92,8;04/1997
Bom Jesus;186,6;04/1997
Bom Sucesso;164,1;04/1997
Bonito de Santa Fé;94,5;04/1997
Boqueirão;97,4;04/1997
Borborema;140,9;04/1997
Brejo do Cruz;82,6;04/1997
Brejo dos Santos;207,8;04/1997
Caaporã;276,5;04/1997
Cabaceiras;90,1;04/1997
Cachoeira dos Índios;237,7;04/1997
Cacimba de Areia;149,2;04/1997
Cacimba de Dentro;93,3;04/1997
Caiçara;122,2;04/1997
Cajazeiras;191,1;04/1997
Caldas Brandão;88,0;04/1997
Camalaú;25,8;04/1997
Campina Grande;58,9;04/1997
Campo de Santana;150,5;04/1997
Caraúbas;67,7;04/1997
Carrapateira;106,4;04/1997
Casserengue;67,0;04/1997
Catingueira;88,3;04/1997
Catolé do Rocha;110,8;04/1997
Conceição;68,8;04/1997
Condado;101,7;04/1997
Conde;208,5;04/1997
Congo;62,0;04/1997
Coremas;121,6;04/1997
Coxixola;92,0;04/1997
Cruz do Espírito Santo;212,3;04/1997
Cubati;91,2;04/1997
Cuité;216,6;04/1997
Cuitegi;117,2;04/1997
Curral Velho;104,2;04/1997
Desterro;74,9;04/1997
Diamante;93,5;04/1997
Dona Inês;123,4;04/1997
Duas Estradas;42,7;04/1997
Emas;85,2;04/1997
Esperança;106,8;04/1997
Fagundes;105,5;04/1997
Frei Martinho;288,8;04/1997
Gado Bravo;117,5;04/1997
Guarabira;104,1;04/1997
Gurinhém;94,2;04/1997
Gurjão;24,2;04/1997
Ibiara;60,8;04/1997
Igaracy;183,9;04/1997
Imaculada;125,8;04/1997
Ingá;155,2;04/1997
Itabaiana;71,6;04/1997
Itaporanga;218,1;04/1997
Itapororoca;151,2;04/1997
Itatuba;84,5;04/1997
Jacaraú;177,7;04/1997
Jericó;178,6;04/1997
João Pessoa;279,8;04/1997
Juarez Távora;194,4;04/1997
Juazeirinho;20,1;04/1997
Junco do Seridó;73,5;04/1997
Juripiranga;112,2;04/1997
Juru;105,5;04/1997
Lagoa;130,0;04/1997
Lagoa de Dentro;175,5;04/1997
Lagoa Seca;139,4;04/1997
Lastro;211,6;04/1997
Livramento;61,8;04/1997
Lucena;223,9;04/1997
Mãe D`Água;149,8;04/1997
Malta;109,7;04/1997
Mamanguape;222,2;04/1997
Manaíra;186,9;04/1997
Mari;98,6;04/1997
Massaranduba;120,2;04/1997
Mataraca;272,0;04/1997
Mogeiro;99,3;04/1997
Monte Horebe;110,8;04/1997
Monteiro;63,3;04/1997
Mulungu;63,4;04/1997
Natuba;174,0;04/1997
Nazarezinho;169,7;04/1997
Nova Floresta;197,4;04/1997
Nova Olinda;130,2;04/1997
Nova Palmeira;112,8;04/1997
Olho D`Água;90,1;04/1997
Olivedos;63,7;04/1997
Ouro Velho;75,0;04/1997
Passagem;98,0;04/1997
Patos;140,6;04/1997
Paulista;113,4;04/1997
Pedra Branca;95,0;04/1997
Pedra Lavrada;90,0;04/1997
Pedras de Fogo;239,0;04/1997
Piancó;92,5;04/1997
Picuí;230,4;04/1997
Pilar;113,4;04/1997
Pilões;89,1;04/1997
Pilõezinhos;89,0;04/1997
Pirpirituba;106,6;04/1997
Pitimbu;361,6;04/1997
Pocinhos;78,0;04/1997
Pombal;133,0;04/1997
Prata;111,4;04/1997
Princesa Isabel;269,8;04/1997
Puxinanã;56,8;04/1997
Queimadas;80,5;04/1997
Quixaba;160,0;04/1997
Remígio;102,2;04/1997
Riacho de Santo Antônio;66,3;04/1997
Riacho dos Cavalos;154,4;04/1997
Rio Tinto;231,4;04/1997
Salgadinho;68,3;04/1997
Salgado de São Félix;126,2;04/1997
Santa Cruz;79,6;04/1997
Santa Helena;134,4;04/1997
Santa Luzia;145,9;04/1997
Santana de Mangueira;63,0;04/1997
Santana dos Garrotes;143,6;04/1997
Santa Teresinha;120,9;04/1997
São Bento;149,5;04/1997
São Francisco;149,1;04/1997
São João do Cariri;68,4;04/1997
São João do Rio do Peixe;139,6;04/1997
São João do Tigre;57,0;04/1997
São José da Lagoa Tapada;141,3;04/1997
São José de Caiana;221,2;04/1997
São José de Espinharas;85,4;04/1997
São José de Piranhas;109,9;04/1997
São José do Bonfim;212,0;04/1997
São José do Sabugi;75,8;04/1997
São José dos Cordeiros;42,4;04/1997
São Mamede;123,6;04/1997
São Miguel de Taipu;184,0;04/1997
São Sebastião de Lagoa de Roça;134,5;04/1997
São Sebastião do Umbuzeiro;29,5;04/1997
São Vicente do Seridó;31,4;04/1997
Sapé;104,6;04/1997
Serra Branca;44,7;04/1997
Serra da Raiz;145,9;04/1997
Serra Grande;162,0;04/1997
Serra Redonda;104,1;04/1997
Serraria;113,8;04/1997
Solânea;121,1;04/1997
Soledade;75,1;04/1997
Sossêgo;46,2;04/1997
Sousa;111,3;04/1997
Sumé;41,9;04/1997
Taperoá;40,1;04/1997
Tavares;169,8;04/1997
Teixeira;186,5;04/1997
Triunfo;143,9;04/1997
Uiraúna;247,3;04/1997
Umbuzeiro;139,8;04/1997
Várzea;156,6;04/1997
Vista Serrana;147,3;04/1997
