Município;Pluviometria observada (mm);Data
Água Branca;12,0;06/1997
Aguiar;0,0;06/1997
Alagoa Grande;75,2;06/1997
Alagoa Nova;94,8;06/1997
Alagoinha;73,6;06/1997
Algodão de Jandaíra;15,6;06/1997
Alhandra;73,5;06/1997
Aparecida;0,0;06/1997
Araçagi;38,5;06/1997
Arara;38,0;06/1997
Araruna;36,4;06/1997
Areia;100,6;06/1997
Areial;30,4;06/1997
Aroeiras;33,9;06/1997
Baía da Traição;79,8;06/1997
Bananeiras;59,2;06/1997
Barra de Santana;25,4;06/1997
Barra de Santa Rosa;21,2;06/1997
Barra de São Miguel;21,1;06/1997
Bayeux;71,2;06/1997
Belém;43,2;06/1997
Belém do Brejo do Cruz;0,0;06/1997
Boa Ventura;0,0;06/1997
Boa Vista;13,0;06/1997
Bom Jesus;0,0;06/1997
Bom Sucesso;0,0;06/1997
Bonito de Santa Fé;0,0;06/1997
Boqueirão;23,4;06/1997
Borborema;52,4;06/1997
Brejo do Cruz;3,0;06/1997
Brejo dos Santos;0,2;06/1997
Caaporã;114,7;06/1997
Cabaceiras;17,0;06/1997
Cachoeira dos Índios;0,0;06/1997
Cacimba de Areia;7,2;06/1997
Cacimba de Dentro;19,3;06/1997
Caiçara;22,0;06/1997
Cajazeiras;2,4;06/1997
Caldas Brandão;49,7;06/1997
Camalaú;0,2;06/1997
Campina Grande;30,8;06/1997
Campo de Santana;17,5;06/1997
Caraúbas;17,7;06/1997
Carrapateira;0,0;06/1997
Casserengue;19,5;06/1997
Catingueira;10,0;06/1997
Catolé do Rocha;0,0;06/1997
Conceição;38,0;06/1997
Condado;0,0;06/1997
Conde;74,5;06/1997
Congo;5,6;06/1997
Coremas;7,8;06/1997
Coxixola;10,0;06/1997
Cruz do Espírito Santo;82,4;06/1997
Cubati;0,0;06/1997
Cuité;17,1;06/1997
Cuitegi;59,5;06/1997
Curral Velho;18,0;06/1997
Desterro;5,4;06/1997
Diamante;7,0;06/1997
Dona Inês;23,7;06/1997
Duas Estradas;43,0;06/1997
Emas;7,6;06/1997
Esperança;50,6;06/1997
Fagundes;46,2;06/1997
Frei Martinho;1,6;06/1997
Gado Bravo;25,1;06/1997
Guarabira;63,3;06/1997
Gurinhém;44,6;06/1997
Gurjão;5,7;06/1997
Ibiara;27,5;06/1997
Igaracy;5,6;06/1997
Imaculada;0,0;06/1997
Ingá;44,1;06/1997
Itabaiana;47,0;06/1997
Itaporanga;16,9;06/1997
Itapororoca;44,2;06/1997
Itatuba;30,5;06/1997
Jacaraú;35,2;06/1997
Jericó;4,0;06/1997
João Pessoa;105,1;06/1997
Juarez Távora;38,8;06/1997
Juazeirinho;21,9;06/1997
Junco do Seridó;12,0;06/1997
Juripiranga;55,7;06/1997
Juru;25,1;06/1997
Lagoa;0,0;06/1997
Lagoa de Dentro;32,5;06/1997
Lagoa Seca;47,9;06/1997
Lastro;4,3;06/1997
Livramento;13,2;06/1997
Lucena;108,7;06/1997
Mãe D`Água;1,0;06/1997
Malta;0,0;06/1997
Mamanguape;40,6;06/1997
Manaíra;5,2;06/1997
Mari;59,5;06/1997
Massaranduba;52,4;06/1997
Mataraca;66,9;06/1997
Mogeiro;40,0;06/1997
Monte Horebe;0,0;06/1997
Monteiro;15,3;06/1997
Mulungu;46,5;06/1997
Natuba;48,6;06/1997
Nazarezinho;0,0;06/1997
Nova Floresta;6,1;06/1997
Nova Olinda;40,7;06/1997
Nova Palmeira;0,0;06/1997
Olho D`Água;21,6;06/1997
Olivedos;12,6;06/1997
Ouro Velho;10,5;06/1997
Passagem;11,6;06/1997
Patos;0,7;06/1997
Paulista;0,0;06/1997
Pedra Branca;24,2;06/1997
Pedra Lavrada;0,0;06/1997
Pedras de Fogo;67,5;06/1997
Piancó;2,0;06/1997
Picuí;0,0;06/1997
Pilar;59,2;06/1997
Pilões;63,7;06/1997
Pilõezinhos;39,7;06/1997
Pirpirituba;42,8;06/1997
Pitimbu;118,8;06/1997
Pocinhos;15,4;06/1997
Pombal;0,0;06/1997
Prata;0,0;06/1997
Princesa Isabel;40,7;06/1997
Puxinanã;30,8;06/1997
Queimadas;27,6;06/1997
Quixaba;0,0;06/1997
Remígio;64,0;06/1997
Riacho de Santo Antônio;17,2;06/1997
Riacho dos Cavalos;0,0;06/1997
Rio Tinto;57,9;06/1997
Salgadinho;16,2;06/1997
Salgado de São Félix;47,2;06/1997
Santa Cruz;0,0;06/1997
Santa Helena;0,0;06/1997
Santa Luzia;0,0;06/1997
Santana de Mangueira;41,1;06/1997
Santana dos Garrotes;0,0;06/1997
