Município;Pluviometria observada (mm);Data
Água Branca;31,4;12/2016
Aguiar;56,3;12/2016
Alagoa Grande;94,3;12/2016
Alagoa Nova;84,1;12/2016
Alagoinha;112,6;12/2016
Alcantil;0,0;12/2016
Algodão de Jandaíra;37,3;12/2016
Alhandra;193,0;12/2016
Amparo;10,5;12/2016
Aparecida;181,0;12/2016
Araçagi;158,4;12/2016
Arara;85,1;12/2016
Araruna;119,5;12/2016
Areia;200,3;12/2016
Areia de Baraúnas;0,0;12/2016
Areial;55,1;12/2016
Aroeiras;7,0;12/2016
Assunção;0,0;12/2016
Baía da Traição;154,5;12/2016
Bananeiras;179,8;12/2016
Baraúna;10,0;12/2016
Barra de Santana;25,1;12/2016
Barra de Santa Rosa;27,1;12/2016
Barra de São Miguel;3,0;12/2016
Bayeux;190,3;12/2016
Belém;140,9;12/2016
Belém do Brejo do Cruz;51,1;12/2016
Bernardino Batista;128,2;12/2016
Boa Ventura;53,3;12/2016
Boa Vista;9,2;12/2016
Bom Jesus;181,4;12/2016
Bom Sucesso;98,4;12/2016
Bonito de Santa Fé;140,3;12/2016
Boqueirão;31,1;12/2016
Borborema;192,9;12/2016
Brejo do Cruz;15,3;12/2016
Brejo dos Santos;39,4;12/2016
Caaporã;116,7;12/2016
Cabaceiras;20,2;12/2016
Cabedelo;120,1;12/2016
Cachoeira dos Índios;132,6;12/2016
Cacimba de Areia;69,2;12/2016
Cacimba de Dentro;109,0;12/2016
Cacimbas;0,0;12/2016
Caiçara;127,4;12/2016
Cajazeiras;137,7;12/2016
Cajazeirinhas;76,6;12/2016
Caldas Brandão;100,9;12/2016
Camalaú;0,0;12/2016
Campina Grande;53,8;12/2016
Capim;150,4;12/2016
Caraúbas;49,0;12/2016
Carrapateira;82,4;12/2016
Casserengue;51,4;12/2016
Catingueira;23,0;12/2016
Catolé do Rocha;52,6;12/2016
Caturité;22,7;12/2016
Conceição;67,8;12/2016
Condado;57,5;12/2016
Conde;129,3;12/2016
Congo;36,5;12/2016
Coremas;47,2;12/2016
Coxixola;5,0;12/2016
Cruz do Espírito Santo;113,8;12/2016
Cubati;5,8;12/2016
Cuité;49,1;12/2016
Cuité de Mamanguape;144,9;12/2016
Cuitegi;129,3;12/2016
Curral Velho;52,7;12/2016
Damião;49,3;12/2016
Desterro;15,0;12/2016
Diamante;148,5;12/2016
Dona Inês;152,7;12/2016
Duas Estradas;176,9;12/2016
Emas;29,7;12/2016
Esperança;70,4;12/2016
Fagundes;90,5;12/2016
Frei Martinho;23,3;12/2016
Gado Bravo;6,9;12/2016
Guarabira;182,6;12/2016
Gurinhém;105,1;12/2016
Gurjão;1,5;12/2016
Ibiara;59,1;12/2016
Igaracy;83,7;12/2016
Imaculada;28,3;12/2016
Ingá;95,6;12/2016
Itabaiana;65,0;12/2016
Itaporanga;74,6;12/2016
Itapororoca;147,3;12/2016
Itatuba;27,4;12/2016
Jacaraú;171,9;12/2016
Jericó;54,1;12/2016
João Pessoa;158,8;12/2016
Joca Claudino;100,5;12/2016
Juarez Távora;97,3;12/2016
Juazeirinho;0,6;12/2016
Junco do Seridó;9,0;12/2016
Juripiranga;49,1;12/2016
Juru;40,7;12/2016
Lagoa;99,9;12/2016
Lagoa de Dentro;161,3;12/2016
Lagoa Seca;102,4;12/2016
Lastro;47,7;12/2016
Livramento;1,2;12/2016
Logradouro;134,1;12/2016
Mãe d'Água;13,5;12/2016
Malta;68,0;12/2016
Mamanguape;183,0;12/2016
Manaíra;50,2;12/2016
Mari;139,5;12/2016
Marizópolis;112,5;12/2016
Mataraca;227,1;12/2016
Matinhas;114,2;12/2016
Mato Grosso;62,2;12/2016
Maturéia;21,3;12/2016
Mogeiro;98,0;12/2016
Montadas;46,3;12/2016
Monte Horebe;237,9;12/2016
Monteiro;23,4;12/2016
Mulungu;93,4;12/2016
Natuba;69,4;12/2016
Nazarezinho;113,4;12/2016
Nova Floresta;46,3;12/2016
Nova Olinda;24,1;12/2016
Nova Palmeira;12,2;12/2016
Olho d'Água;7,6;12/2016
Olivedos;11,1;12/2016
Ouro Velho;42,4;12/2016
Parari;0,0;12/2016
Passagem;1,8;12/2016
Patos;88,4;12/2016
Paulista;55,2;12/2016
Pedra Branca;54,2;12/2016
Pedra Lavrada;0,0;12/2016
Pedras de Fogo;201,7;12/2016
Pedro Régis;219,1;12/2016
Piancó;46,6;12/2016
Picuí;10,2;12/2016
Pilar;86,7;12/2016
Pilões;149,3;12/2016
Pilõezinhos;213,5;12/2016
Pirpirituba;174,5;12/2016
Pitimbu;135,8;12/2016
Pocinhos;35,9;12/2016
Poço Dantas;102,4;12/2016
Poço de José de Moura;123,0;12/2016
Pombal;90,0;12/2016
Prata;39,1;12/2016
Princesa Isabel;52,4;12/2016
Puxinanã;65,3;12/2016
Queimadas;23,8;12/2016
Quixaba;11,2;12/2016
Remígio;116,3;12/2016
Riachão;79,1;12/2016
Riachão do Bacamarte;87,0;12/2016
Riacho de Santo Antônio;0,0;12/2016
Riacho dos Cavalos;22,1;12/2016
Rio Tinto;166,9;12/2016
Salgadinho;12,4;12/2016
Salgado de São Félix;53,1;12/2016
Santa Cecília;0,0;12/2016
Santa Cruz;86,5;12/2016
Santa Helena;135,2;12/2016
Santa Inês;83,7;12/2016
Santa Luzia;18,8;12/2016
Santana de Mangueira;64,1;12/2016
Santana dos Garrotes;95,9;12/2016
Santa Rita;137,7;12/2016
Santa Teresinha;6,9;12/2016
Santo André;0,3;12/2016
São Bentinho;44,4;12/2016
São Bento;37,5;12/2016
São Domingos;155,0;12/2016
São Domingos do Cariri;9,8;12/2016
São Francisco;115,0;12/2016
São João do Cariri;14,0;12/2016
São João do Rio do Peixe;95,5;12/2016
São João do Tigre;0,0;12/2016
São José da Lagoa Tapada;41,3;12/2016
São José de Caiana;134,7;12/2016
São José de Espinharas;13,1;12/2016
São José de Piranhas;236,1;12/2016
São José de Princesa;33,9;12/2016
São José do Bonfim;43,8;12/2016
São José do Brejo do Cruz;17,7;12/2016
São José do Sabugi;15,9;12/2016
São José dos Cordeiros;8,6;12/2016
São José dos Ramos;79,5;12/2016
São Mamede;29,7;12/2016
São Miguel de Taipu;123,6;12/2016
São Sebastião de Lagoa de Roça;64,4;12/2016
São Sebastião do Umbuzeiro;1,7;12/2016
São Vicente do Seridó;2,7;12/2016
Sapé;133,9;12/2016
Serra Branca;7,8;12/2016
Serra da Raiz;149,4;12/2016
Serra Grande;205,3;12/2016
Serra Redonda;97,0;12/2016
Serraria;244,3;12/2016
Sertãozinho;124,6;12/2016
Sobrado;165,6;12/2016
Solânea;176,7;12/2016
Soledade;3,9;12/2016
Sossêgo;10,0;12/2016
Sousa;207,6;12/2016
Sumé;1,8;12/2016
Tacima;79,1;12/2016
Taperoá;0,0;12/2016
Tavares;14,7;12/2016
Teixeira;147,6;12/2016
Tenório;0,0;12/2016
Triunfo;125,0;12/2016
Uiraúna;140,5;12/2016
Umbuzeiro;39,9;12/2016
Várzea;0,0;12/2016
Vieirópolis;89,7;12/2016
Vista Serrana;18,5;12/2016
Zabelê;14,9;12/2016
