Município;Pluviometria observada (mm);Data
São Sebastião de Lagoa de Roça;89,6;05/1996
São Sebastião do Umbuzeiro;44,0;05/1996
São Vicente do Seridó;34,6;05/1996
Sapé;80,2;05/1996
Serra Branca;14,4;05/1996
Serra da Raiz;94,9;05/1996
Serra Grande;164,3;05/1996
Serra Redonda;82,2;05/1996
Serraria;96,8;05/1996
Solânea;77,4;05/1996
Soledade;8,9;05/1996
Sossêgo;26,3;05/1996
Sousa;131,2;05/1996
Sumé;79,8;05/1996
Taperoá;13,8;05/1996
Tavares;128,7;05/1996
Teixeira;105,0;05/1996
Triunfo;197,2;05/1996
Uiraúna;135,3;05/1996
Umbuzeiro;39,2;05/1996
Várzea;9,5;05/1996
Vista Serrana;88,0;05/1996
