Município;Pluviometria observada (mm);Data
Água Branca;225,0;03/2006
Aguiar;327,6;03/2006
Alagoa Grande;74,4;03/2006
Alagoa Nova;148,8;03/2006
Alagoinha;78,4;03/2006
Alcantil;53,9;03/2006
Algodão de Jandaíra;37,4;03/2006
Alhandra;137,2;03/2006
Amparo;149,3;03/2006
Aparecida;255,9;03/2006
Araçagi;57,7;03/2006
Arara;47,8;03/2006
Araruna;81,9;03/2006
Areia;130,8;03/2006
Areia de Baraúnas;298,0;03/2006
Areial;44,6;03/2006
Aroeiras;41,0;03/2006
Assunção;160,0;03/2006
Baía da Traição;111,0;03/2006
Bananeiras;124,4;03/2006
Baraúna;87,5;03/2006
Barra de Santana;80,7;03/2006
Barra de Santa Rosa;22,4;03/2006
Barra de São Miguel;14,2;03/2006
Bayeux;98,2;03/2006
Belém;90,6;03/2006
Belém do Brejo do Cruz;165,4;03/2006
Bernardino Batista;149,2;03/2006
Boa Ventura;385,7;03/2006
Boa Vista;68,0;03/2006
Bom Jesus;315,7;03/2006
Bom Sucesso;150,4;03/2006
Bonito de Santa Fé;346,3;03/2006
Boqueirão;11,2;03/2006
Borborema;164,5;03/2006
Brejo do Cruz;195,2;03/2006
Brejo dos Santos;88,6;03/2006
Caaporã;177,9;03/2006
Cabaceiras;39,4;03/2006
Cabedelo;63,9;03/2006
Cachoeira dos Índios;290,1;03/2006
Cacimba de Areia;243,2;03/2006
Cacimba de Dentro;132,7;03/2006
Cacimbas;254,5;03/2006
Caiçara;118,8;03/2006
Cajazeiras;280,6;03/2006
Cajazeirinhas;422,9;03/2006
Caldas Brandão;54,5;03/2006
Camalaú;184,3;03/2006
Campina Grande;80,7;03/2006
Capim;65,9;03/2006
Caraúbas;62,5;03/2006
Carrapateira;259,9;03/2006
Casserengue;70,4;03/2006
Catingueira;278,8;03/2006
Catolé do Rocha;215,2;03/2006
Caturité;43,5;03/2006
Conceição;321,5;03/2006
Condado;392,4;03/2006
Congo;137,0;03/2006
Coremas;386,3;03/2006
Coxixola;103,5;03/2006
Cruz do Espírito Santo;122,1;03/2006
Cubati;146,4;03/2006
Cuité;85,0;03/2006
Curral de Cima;166,4;03/2006
Curral Velho;396,0;03/2006
Damião;78,0;03/2006
Desterro;339,6;03/2006
Diamante;372,0;03/2006
Dona Inês;89,0;03/2006
Duas Estradas;174,8;03/2006
Emas;354,8;03/2006
Esperança;105,0;03/2006
Fagundes;74,3;03/2006
Frei Martinho;140,5;03/2006
Gado Bravo;19,7;03/2006
Guarabira;67,7;03/2006
Gurinhém;57,1;03/2006
Gurjão;136,2;03/2006
Ibiara;359,6;03/2006
Igaracy;416,1;03/2006
Imaculada;228,2;03/2006
Ingá;37,4;03/2006
Itabaiana;101,8;03/2006
Itaporanga;527,7;03/2006
Itapororoca;31,8;03/2006
Itatuba;68,2;03/2006
Jacaraú;106,4;03/2006
Jericó;106,4;03/2006
João Pessoa;111,6;03/2006
Joca Claudino;195,1;03/2006
Juarez Távora;69,2;03/2006
Juazeirinho;166,2;03/2006
Junco do Seridó;210,4;03/2006
Juripiranga;143,5;03/2006
Juru;322,3;03/2006
Lagoa;332,0;03/2006
Lagoa de Dentro;113,5;03/2006
Lagoa Seca;84,9;03/2006
Lastro;276,1;03/2006
Livramento;120,5;03/2006
Lucena;54,4;03/2006
Mãe d'Água;242,5;03/2006
Malta;232,6;03/2006
Mamanguape;158,7;03/2006
Manaíra;250,6;03/2006
Mari;72,3;03/2006
Marizópolis;304,8;03/2006
Massaranduba;82,6;03/2006
Mataraca;138,0;03/2006
Matinhas;89,2;03/2006
Mato Grosso;99,7;03/2006
Mogeiro;72,3;03/2006
Montadas;36,2;03/2006
Monte Horebe;306,4;03/2006
Monteiro;116,1;03/2006
Mulungu;60,0;03/2006
Natuba;77,2;03/2006
Nazarezinho;311,1;03/2006
Nova Floresta;167,3;03/2006
Nova Olinda;428,8;03/2006
Nova Palmeira;140,8;03/2006
Olho d'Água;323,4;03/2006
Olivedos;69,4;03/2006
Ouro Velho;180,5;03/2006
Parari;343,0;03/2006
Passagem;293,2;03/2006
Patos;244,1;03/2006
Paulista;104,4;03/2006
Pedra Branca;347,3;03/2006
Pedra Lavrada;100,4;03/2006
Pedras de Fogo;117,0;03/2006
Piancó;268,8;03/2006
Picuí;180,4;03/2006
Pilar;119,2;03/2006
Pilões;115,2;03/2006
Pirpirituba;100,6;03/2006
Pitimbu;34,1;03/2006
Pocinhos;71,5;03/2006
Poço Dantas;149,0;03/2006
Poço de José de Moura;131,3;03/2006
Pombal;215,7;03/2006
Prata;204,5;03/2006
Princesa Isabel;277,8;03/2006
Puxinanã;82,2;03/2006
Queimadas;49,1;03/2006
Quixaba;153,8;03/2006
Remígio;131,3;03/2006
Riachão;43,6;03/2006
Riacho de Santo Antônio;0,0;03/2006
Riacho dos Cavalos;200,0;03/2006
Rio Tinto;169,1;03/2006
Salgadinho;231,3;03/2006
Salgado de São Félix;100,5;03/2006
Santa Cecília;38,4;03/2006
Santa Cruz;234,5;03/2006
Santa Helena;192,0;03/2006
Santa Inês;307,5;03/2006
Santa Luzia;136,3;03/2006
Santana de Mangueira;348,4;03/2006
Santana dos Garrotes;345,9;03/2006
Santa Rita;51,5;03/2006
Santa Teresinha;400,4;03/2006
Santo André;185,6;03/2006
São Bentinho;460,6;03/2006
São Bento;195,1;03/2006
São Domingos;255,2;03/2006
São Domingos do Cariri;72,6;03/2006
São Francisco;243,4;03/2006
São João do Cariri;49,6;03/2006
São João do Rio do Peixe;259,3;03/2006
São João do Tigre;252,0;03/2006
São José da Lagoa Tapada;312,8;03/2006
São José de Caiana;480,3;03/2006
São José de Espinharas;152,4;03/2006
São José de Piranhas;386,0;03/2006
São José de Princesa;341,9;03/2006
São José do Bonfim;318,4;03/2006
São José do Brejo do Cruz;147,6;03/2006
São José do Sabugi;257,8;03/2006
São José dos Cordeiros;192,7;03/2006
São José dos Ramos;105,0;03/2006
São Mamede;189,0;03/2006
São Miguel de Taipu;105,5;03/2006
São Sebastião de Lagoa de Roça;84,3;03/2006
São Sebastião do Umbuzeiro;107,6;03/2006
São Vicente do Seridó;155,4;03/2006
Sapé;91,4;03/2006
Serra Branca;267,4;03/2006
Serra da Raiz;87,2;03/2006
Serra Grande;423,3;03/2006
Serra Redonda;76,4;03/2006
Serraria;122,8;03/2006
Solânea;104,1;03/2006
Soledade;79,8;03/2006
Sossêgo;57,0;03/2006
Sousa;316,2;03/2006
Sumé;80,8;03/2006
Tacima;105,4;03/2006
Taperoá;353,3;03/2006
Tavares;219,3;03/2006
Teixeira;253,1;03/2006
Tenório;82,8;03/2006
Triunfo;142,8;03/2006
Uiraúna;184,9;03/2006
Umbuzeiro;31,3;03/2006
Várzea;130,1;03/2006
Vieirópolis;229,3;03/2006
Vista Serrana;155,9;03/2006
Zabelê;142,4;03/2006
