Município;Pluviometria observada (mm);Data
Água Branca;275,4;02/2020
Aguiar;355,1;02/2020
Alagoa Grande;26,0;02/2020
Alagoa Nova;22,7;02/2020
Alagoinha;57,9;02/2020
Alcantil;15,0;02/2020
Algodão de Jandaíra;60,2;02/2020
Alhandra;114,9;02/2020
Amparo;222,7;02/2020
Aparecida;166,6;02/2020
Araçagi;91,2;02/2020
Arara;21,1;02/2020
Araruna;33,2;02/2020
Areia;26,6;02/2020
Areia de Baraúnas;115,7;02/2020
Areial;10,0;02/2020
Aroeiras;25,5;02/2020
Assunção;92,6;02/2020
Baía da Traição;42,0;02/2020
Bananeiras;29,3;02/2020
Baraúna;1,0;02/2020
Barra de Santana;18,0;02/2020
Barra de Santa Rosa;5,6;02/2020
Barra de São Miguel;43,3;02/2020
Bayeux;91,4;02/2020
Belém;43,1;02/2020
Belém do Brejo do Cruz;278,1;02/2020
Bernardino Batista;123,9;02/2020
Boa Ventura;222,4;02/2020
Boa Vista;65,4;02/2020
Bom Jesus;278,7;02/2020
Bom Sucesso;179,8;02/2020
Bonito de Santa Fé;231,3;02/2020
Boqueirão;13,7;02/2020
Borborema;58,7;02/2020
Brejo do Cruz;227,1;02/2020
Brejo dos Santos;169,7;02/2020
Caaporã;116,2;02/2020
Cabaceiras;36,0;02/2020
Cabedelo;126,2;02/2020
Cachoeira dos Índios;345,2;02/2020
Cacimba de Areia;301,2;02/2020
Cacimba de Dentro;32,6;02/2020
Cacimbas;214,2;02/2020
Caiçara;104,9;02/2020
Cajazeiras;386,6;02/2020
Cajazeirinhas;282,8;02/2020
Caldas Brandão;43,3;02/2020
Camalaú;157,9;02/2020
Campina Grande;7,0;02/2020
Capim;49,4;02/2020
Caraúbas;110,1;02/2020
Carrapateira;358,4;02/2020
Casserengue;11,8;02/2020
Catingueira;201,3;02/2020
Catolé do Rocha;231,9;02/2020
Caturité;41,0;02/2020
Conceição;201,1;02/2020
Condado;148,6;02/2020
Conde;112,2;02/2020
Congo;65,4;02/2020
Coremas;203,3;02/2020
Coxixola;139,8;02/2020
Cruz do Espírito Santo;130,5;02/2020
Cubati;53,5;02/2020
Cuité;61,7;02/2020
Cuité de Mamanguape;27,5;02/2020
Cuitegi;33,8;02/2020
Curral de Cima;14,5;02/2020
Curral Velho;159,3;02/2020
Damião;104,4;02/2020
Desterro;200,4;02/2020
Diamante;238,4;02/2020
Dona Inês;16,5;02/2020
Duas Estradas;19,0;02/2020
Emas;187,4;02/2020
Esperança;15,8;02/2020
Fagundes;66,3;02/2020
Frei Martinho;100,1;02/2020
Gado Bravo;25,2;02/2020
Guarabira;33,3;02/2020
Gurinhém;51,1;02/2020
Gurjão;25,9;02/2020
Ibiara;217,2;02/2020
Igaracy;240,4;02/2020
Imaculada;294,3;02/2020
Ingá;75,5;02/2020
Itabaiana;39,2;02/2020
Itaporanga;223,0;02/2020
Itapororoca;33,0;02/2020
Itatuba;61,8;02/2020
Jacaraú;18,1;02/2020
Jericó;146,3;02/2020
João Pessoa;119,5;02/2020
Joca Claudino;95,4;02/2020
Juarez Távora;27,6;02/2020
Juazeirinho;33,9;02/2020
Junco do Seridó;130,7;02/2020
Juripiranga;25,5;02/2020
Juru;188,1;02/2020
Lagoa;200,9;02/2020
Lagoa de Dentro;25,8;02/2020
Lagoa Seca;19,5;02/2020
Lastro;109,5;02/2020
Livramento;153,3;02/2020
Logradouro;105,8;02/2020
Lucena;93,6;02/2020
Mãe d'Água;313,7;02/2020
Malta;217,9;02/2020
Mamanguape;39,0;02/2020
Manaíra;204,9;02/2020
Marcação;50,7;02/2020
Mari;53,7;02/2020
Marizópolis;302,6;02/2020
Mataraca;83,3;02/2020
Matinhas;37,4;02/2020
Mato Grosso;173,4;02/2020
Maturéia;245,4;02/2020
Mogeiro;25,1;02/2020
Montadas;1,1;02/2020
Monte Horebe;205,4;02/2020
Monteiro;148,8;02/2020
Mulungu;27,5;02/2020
Natuba;87,6;02/2020
Nazarezinho;402,3;02/2020
Nova Floresta;83,7;02/2020
Nova Olinda;262,4;02/2020
Nova Palmeira;38,6;02/2020
Olho d'Água;248,0;02/2020
Olivedos;28,0;02/2020
Ouro Velho;251,1;02/2020
Parari;38,7;02/2020
Passagem;166,5;02/2020
Patos;193,6;02/2020
Paulista;189,5;02/2020
Pedra Branca;294,4;02/2020
Pedra Lavrada;61,7;02/2020
Pedras de Fogo;69,9;02/2020
Piancó;178,2;02/2020
Picuí;45,7;02/2020
Pilar;56,3;02/2020
Pilões;71,2;02/2020
Pilõezinhos;24,0;02/2020
Pirpirituba;51,5;02/2020
Pitimbu;68,7;02/2020
Pocinhos;60,2;02/2020
Poço Dantas;99,5;02/2020
Poço de José de Moura;94,5;02/2020
Pombal;173,7;02/2020
Prata;264,3;02/2020
Princesa Isabel;215,5;02/2020
Puxinanã;6,0;02/2020
Queimadas;44,4;02/2020
Quixaba;302,9;02/2020
Remígio;8,7;02/2020
Riachão;38,6;02/2020
Riachão do Bacamarte;37,4;02/2020
Riachão do Poço;98,5;02/2020
Riacho de Santo Antônio;42,8;02/2020
Riacho dos Cavalos;202,8;02/2020
Rio Tinto;35,6;02/2020
Salgadinho;100,3;02/2020
Salgado de São Félix;43,7;02/2020
Santa Cecília;11,2;02/2020
Santa Cruz;149,1;02/2020
Santa Helena;289,2;02/2020
Santa Inês;255,7;02/2020
Santa Luzia;184,8;02/2020
Santana de Mangueira;290,0;02/2020
Santana dos Garrotes;212,9;02/2020
Santa Rita;91,3;02/2020
Santa Teresinha;243,5;02/2020
Santo André;19,3;02/2020
São Bentinho;114,9;02/2020
São Bento;171,0;02/2020
São Domingos;173,1;02/2020
São Domingos do Cariri;120,4;02/2020
São Francisco;125,5;02/2020
São João do Cariri;139,1;02/2020
São João do Rio do Peixe;206,2;02/2020
São João do Tigre;43,0;02/2020
São José da Lagoa Tapada;281,7;02/2020
São José de Caiana;192,2;02/2020
São José de Espinharas;290,3;02/2020
São José de Piranhas;355,9;02/2020
São José de Princesa;161,8;02/2020
São José do Bonfim;265,9;02/2020
São José do Brejo do Cruz;150,5;02/2020
São José do Sabugi;120,2;02/2020
São José dos Cordeiros;82,8;02/2020
São José dos Ramos;29,0;02/2020
São Mamede;91,8;02/2020
São Miguel de Taipu;45,1;02/2020
São Sebastião de Lagoa de Roça;15,3;02/2020
São Sebastião do Umbuzeiro;115,0;02/2020
São Vicente do Seridó;44,1;02/2020
Sapé;60,1;02/2020
Serra Branca;108,4;02/2020
Serra da Raiz;25,8;02/2020
Serra Grande;231,8;02/2020
Serra Redonda;59,4;02/2020
Serraria;84,1;02/2020
Sertãozinho;62,6;02/2020
Sobrado;49,4;02/2020
Solânea;26,1;02/2020
Soledade;60,5;02/2020
Sossêgo;53,5;02/2020
Sousa;302,3;02/2020
Sumé;115,8;02/2020
Tacima;58,1;02/2020
Taperoá;94,7;02/2020
Tavares;185,6;02/2020
Teixeira;306,8;02/2020
Tenório;0,4;02/2020
Triunfo;199,4;02/2020
Uiraúna;140,7;02/2020
Umbuzeiro;79,3;02/2020
Várzea;131,7;02/2020
Vieirópolis;75,0;02/2020
Vista Serrana;172,2;02/2020
Zabelê;187,4;02/2020
