Município;Pluviometria observada (mm);Data
Água Branca;156,8;12/2015
Aguiar;144,8;12/2015
Alagoa Grande;217,7;12/2015
Alagoa Nova;202,1;12/2015
Alagoinha;278,3;12/2015
Alcantil;90,0;12/2015
Algodão de Jandaíra;140,3;12/2015
Alhandra;238,1;12/2015
Amparo;303,6;12/2015
Aparecida;227,0;12/2015
Araçagi;205,1;12/2015
Arara;172,7;12/2015
Araruna;242,7;12/2015
Areia;280,1;12/2015
Areia de Baraúnas;260,0;12/2015
Areial;132,2;12/2015
Aroeiras;106,7;12/2015
Assunção;112,3;12/2015
Baía da Traição;302,9;12/2015
Bananeiras;206,0;12/2015
Baraúna;112,2;12/2015
Barra de Santana;92,1;12/2015
Barra de Santa Rosa;92,4;12/2015
Barra de São Miguel;47,1;12/2015
Bayeux;264,7;12/2015
Belém;276,1;12/2015
Belém do Brejo do Cruz;178,4;12/2015
Bernardino Batista;206,2;12/2015
Boa Ventura;195,7;12/2015
Boa Vista;104,2;12/2015
Bom Jesus;316,1;12/2015
Bom Sucesso;131,3;12/2015
Bonito de Santa Fé;205,7;12/2015
Boqueirão;120,7;12/2015
Borborema;262,0;12/2015
Brejo do Cruz;274,4;12/2015
Brejo dos Santos;104,8;12/2015
Caaporã;279,2;12/2015
Cabaceiras;81,5;12/2015
Cabedelo;217,8;12/2015
Cachoeira dos Índios;224,2;12/2015
Cacimba de Areia;321,0;12/2015
Cacimba de Dentro;139,7;12/2015
Cacimbas;105,0;12/2015
Caiçara;232,3;12/2015
Cajazeiras;245,6;12/2015
Cajazeirinhas;244,6;12/2015
Caldas Brandão;157,1;12/2015
Camalaú;93,8;12/2015
Campina Grande;147,6;12/2015
Capim;223,7;12/2015
Caraúbas;148,3;12/2015
Carrapateira;118,8;12/2015
Casserengue;121,2;12/2015
Catingueira;322,5;12/2015
Catolé do Rocha;147,5;12/2015
Caturité;91,9;12/2015
Conceição;134,6;12/2015
Condado;230,0;12/2015
Conde;120,5;01/2016
Congo;114,8;12/2015
Coremas;295,5;12/2015
Coxixola;162,2;12/2015
Cruz do Espírito Santo;292,7;12/2015
Cubati;108,2;12/2015
Cuité;221,8;12/2015
Cuité de Mamanguape;250,1;12/2015
Cuitegi;248,2;12/2015
Curral Velho;176,6;12/2015
Damião;102,9;12/2015
Desterro;252,2;12/2015
Diamante;214,3;12/2015
Dona Inês;219,7;12/2015
Duas Estradas;246,2;12/2015
Emas;329,5;12/2015
Esperança;157,0;12/2015
Fagundes;184,8;12/2015
Frei Martinho;77,7;12/2015
Gado Bravo;121,3;12/2015
Guarabira;204,2;12/2015
Gurinhém;213,4;12/2015
Gurjão;153,9;12/2015
Ibiara;173,3;12/2015
Igaracy;131,4;12/2015
Imaculada;121,7;12/2015
Ingá;248,2;12/2015
Itabaiana;323,5;12/2015
Itaporanga;109,3;12/2015
Itapororoca;226,7;12/2015
Itatuba;185,1;12/2015
Jacaraú;213,6;12/2015
Jericó;133,3;12/2015
João Pessoa;213,1;12/2015
Joca Claudino;145,8;12/2015
Juarez Távora;210,7;12/2015
Juazeirinho;156,2;12/2015
Junco do Seridó;158,6;12/2015
Juripiranga;202,3;12/2015
Juru;246,8;12/2015
Lagoa;200,8;12/2015
Lagoa de Dentro;196,1;12/2015
Lagoa Seca;211,8;12/2015
Lastro;167,2;12/2015
Livramento;234,5;12/2015
Logradouro;223,4;12/2015
Mãe d'Água;170,0;12/2015
Malta;246,8;12/2015
Mamanguape;227,7;12/2015
Manaíra;306,8;12/2015
Mari;185,8;12/2015
Marizópolis;212,8;12/2015
Massaranduba;144,2;12/2015
Mataraca;241,2;12/2015
Matinhas;119,8;12/2015
Mato Grosso;153,6;12/2015
Maturéia;215,2;12/2015
Mogeiro;209,6;12/2015
Montadas;133,5;12/2015
Monte Horebe;149,8;12/2015
Monteiro;322,3;12/2015
Mulungu;170,3;12/2015
Natuba;235,3;12/2015
Nazarezinho;178,5;12/2015
Nova Floresta;229,0;12/2015
Nova Olinda;245,0;12/2015
Nova Palmeira;105,7;12/2015
Olho d'Água;237,6;12/2015
Olivedos;87,4;12/2015
Ouro Velho;240,3;12/2015
Parari;171,9;12/2015
Passagem;222,5;12/2015
Patos;192,2;12/2015
Paulista;117,1;12/2015
Pedra Branca;200,2;12/2015
Pedra Lavrada;118,5;12/2015
Pedras de Fogo;267,0;12/2015
Pedro Régis;217,4;12/2015
Piancó;239,4;12/2015
Picuí;42,1;12/2015
Pilar;295,0;12/2015
Pilões;239,5;12/2015
Pilõezinhos;279,6;12/2015
Pirpirituba;274,4;12/2015
Pitimbu;276,4;12/2015
Pocinhos;105,9;12/2015
Poço Dantas;147,3;12/2015
Poço de José de Moura;147,7;12/2015
Pombal;130,5;12/2015
Prata;254,6;12/2015
Princesa Isabel;196,1;12/2015
Puxinanã;123,0;12/2015
Queimadas;124,6;12/2015
Quixaba;189,1;12/2015
Remígio;184,9;12/2015
Riachão;164,6;12/2015
Riachão do Bacamarte;217,2;12/2015
Riachão do Poço;97,7;01/2016
Riacho de Santo Antônio;123,2;12/2015
Riacho dos Cavalos;242,6;12/2015
Rio Tinto;226,0;12/2015
Salgadinho;138,9;12/2015
Salgado de São Félix;293,3;12/2015
Santa Cecília;120,5;12/2015
Santa Cruz;163,1;12/2015
Santa Helena;227,5;12/2015
Santa Inês;141,8;12/2015
Santa Luzia;255,1;12/2015
Santana de Mangueira;192,1;12/2015
Santana dos Garrotes;231,8;12/2015
Santa Rita;313,5;12/2015
Santa Teresinha;186,0;12/2015
Santo André;223,3;12/2015
São Bentinho;276,7;12/2015
São Bento;163,2;12/2015
São Domingos;189,7;12/2015
São Domingos do Cariri;140,7;12/2015
São Francisco;185,5;12/2015
São João do Cariri;136,1;12/2015
São João do Rio do Peixe;176,1;12/2015
São João do Tigre;96,5;12/2015
São José da Lagoa Tapada;341,0;12/2015
São José de Caiana;122,1;12/2015
São José de Espinharas;225,2;12/2015
São José de Piranhas;189,4;12/2015
São José de Princesa;273,1;12/2015
São José do Bonfim;225,8;12/2015
São José do Brejo do Cruz;244,4;12/2015
São José do Sabugi;219,9;12/2015
São José dos Cordeiros;328,8;12/2015
São José dos Ramos;138,3;12/2015
São Mamede;213,4;12/2015
São Miguel de Taipu;284,6;12/2015
São Sebastião de Lagoa de Roça;159,3;12/2015
São Sebastião do Umbuzeiro;203,5;12/2015
São Vicente do Seridó;102,7;12/2015
Sapé;227,6;12/2015
Serra Branca;227,7;12/2015
Serra da Raiz;258,0;12/2015
Serra Grande;147,6;12/2015
Serra Redonda;127,4;12/2015
Serraria;233,2;12/2015
Sertãozinho;337,5;12/2015
Sobrado;168,0;12/2015
Solânea;167,4;12/2015
Soledade;92,1;12/2015
Sossêgo;106,6;12/2015
Sousa;212,7;12/2015
Sumé;240,7;12/2015
Tacima;161,6;12/2015
Taperoá;236,3;12/2015
Tavares;224,4;12/2015
Teixeira;345,2;12/2015
Tenório;78,8;12/2015
Triunfo;201,6;12/2015
Uiraúna;155,7;12/2015
Umbuzeiro;276,4;12/2015
Várzea;232,8;12/2015
Vieirópolis;171,7;12/2015
Vista Serrana;184,0;12/2015
Zabelê;139,3;12/2015
