Município;Pluviometria observada (mm);Data
Riachão do Bacamarte;11,3;02/2011
Riachão do Poço;112,4;02/2011
Riacho de Santo Antônio;3,0;02/2011
Riacho dos Cavalos;293,5;02/2011
Rio Tinto;236,8;02/2011
Salgadinho;86,4;02/2011
Salgado de São Félix;18,5;02/2011
Santa Cecília;4,1;02/2011
Santa Cruz;165,3;02/2011
Santa Helena;198,0;02/2011
Santa Inês;202,8;02/2011
Santa Luzia;128,5;02/2011
Santana de Mangueira;200,7;02/2011
Santana dos Garrotes;207,5;02/2011
Santa Rita;148,0;02/2011
Santa Teresinha;157,4;02/2011
Santo André;120,3;02/2011
São Bentinho;231,0;02/2011
São Bento;205,3;02/2011
São Domingos;101,5;02/2011
São Domingos do Cariri;92,6;02/2011
São Francisco;127,5;02/2011
São João do Cariri;247,2;02/2011
São João do Rio do Peixe;247,3;02/2011
São João do Tigre;99,5;02/2011
São José da Lagoa Tapada;372,0;02/2011
São José de Caiana;355,6;02/2011
São José de Espinharas;167,7;02/2011
São José de Piranhas;223,3;02/2011
São José de Princesa;340,9;02/2011
São José do Bonfim;120,7;02/2011
São José do Brejo do Cruz;208,8;02/2011
São José do Sabugi;134,6;02/2011
São José dos Cordeiros;349,5;02/2011
São José dos Ramos;34,6;02/2011
São Mamede;199,5;02/2011
São Miguel de Taipu;39,3;02/2011
São Sebastião de Lagoa de Roça;78,4;02/2011
São Sebastião do Umbuzeiro;140,9;02/2011
São Vicente do Seridó;71,3;02/2011
Sapé;131,0;02/2011
Serra Branca;96,0;02/2011
Serra da Raiz;79,6;02/2011
Serra Grande;233,0;02/2011
Serra Redonda;32,7;02/2011
Serraria;82,6;02/2011
Sertãozinho;104,5;02/2011
Sobrado;65,9;02/2011
Solânea;92,7;02/2011
Soledade;72,4;02/2011
Sossêgo;109,5;02/2011
Sousa;281,1;02/2011
Sumé;191,0;02/2011
Tacima;66,1;02/2011
Taperoá;154,9;02/2011
Tavares;225,0;02/2011
Teixeira;104,8;02/2011
Tenório;165,1;02/2011
Triunfo;218,6;02/2011
Uiraúna;222,9;02/2011
Umbuzeiro;31,3;02/2011
Várzea;156,4;02/2011
Vieirópolis;261,3;02/2011
Vista Serrana;275,0;02/2011
Zabelê;137,1;02/2011
