Município;Pluviometria observada (mm);Data
Água Branca;13,0;01/2021
Aguiar;61,5;01/2021
Alagoa Grande;13,8;01/2021
Alagoa Nova;5,7;01/2021
Alagoinha;3,3;01/2021
Alcantil;0,0;01/2021
Algodão de Jandaíra;2,3;01/2021
Alhandra;55,4;01/2021
Amparo;2,7;01/2021
Aparecida;6,3;01/2021
Araçagi;6,8;01/2021
Arara;1,8;01/2021
Araruna;3,1;01/2021
Areia;6,0;01/2021
Areia de Baraúnas;0,0;01/2021
Areial;30,1;01/2021
Aroeiras;0,0;01/2021
Assunção;0,0;01/2021
Baía da Traição;31,2;01/2021
Bananeiras;16,0;01/2021
Baraúna;0,0;01/2021
Barra de Santana;10,4;01/2021
Barra de Santa Rosa;0,0;01/2021
Barra de São Miguel;0,0;01/2021
Bayeux;28,6;01/2021
Belém;6,3;01/2021
Belém do Brejo do Cruz;29,8;01/2021
Bernardino Batista;71,5;01/2021
Boa Ventura;67,2;01/2021
Boa Vista;0,0;01/2021
Bom Jesus;165,4;01/2021
Bom Sucesso;70,0;01/2021
Bonito de Santa Fé;77,0;01/2021
Boqueirão;7,1;01/2021
Borborema;12,0;01/2021
Brejo do Cruz;5,9;01/2021
Brejo dos Santos;57,0;01/2021
Caaporã;92,9;01/2021
Cabaceiras;0,9;01/2021
Cabedelo;19,9;01/2021
Cachoeira dos Índios;81,2;01/2021
Cacimba de Areia;5,5;01/2021
Cacimba de Dentro;3,0;01/2021
Cacimbas;12,0;01/2021
Caiçara;10,8;01/2021
Cajazeiras;144,6;01/2021
Cajazeirinhas;23,3;01/2021
Caldas Brandão;0,0;01/2021
Camalaú;0,0;01/2021
Campina Grande;2,3;01/2021
Capim;1,0;01/2021
Caraúbas;0,0;01/2021
Carrapateira;115,4;01/2021
Casserengue;0,0;01/2021
Catingueira;6,7;01/2021
Catolé do Rocha;24,3;01/2021
Caturité;1,1;01/2021
Conceição;25,1;01/2021
Condado;4,0;01/2021
Conde;62,5;01/2021
Congo;0,0;01/2021
Coremas;15,5;01/2021
Coxixola;0,0;01/2021
Cruz do Espírito Santo;12,7;01/2021
Cubati;0,0;01/2021
Cuité;4,5;01/2021
Cuité de Mamanguape;4,0;01/2021
Cuitegi;9,6;01/2021
Curral de Cima;18,6;01/2021
Curral Velho;48,5;01/2021
Damião;1,5;01/2021
Desterro;4,5;01/2021
Diamante;52,0;01/2021
Dona Inês;14,4;01/2021
Duas Estradas;12,6;01/2021
Emas;7,3;01/2021
Esperança;1,5;01/2021
Fagundes;7,7;01/2021
Frei Martinho;0,0;01/2021
Gado Bravo;3,1;01/2021
Guarabira;19,1;01/2021
Gurinhém;0,0;01/2021
Gurjão;0,0;01/2021
Ibiara;20,0;01/2021
Igaracy;111,3;01/2021
Imaculada;10,9;01/2021
Ingá;1,2;01/2021
Itabaiana;0,0;01/2021
Itaporanga;65,8;01/2021
Itapororoca;0,7;01/2021
Itatuba;2,1;01/2021
Jacaraú;17,6;01/2021
Jericó;134,7;01/2021
João Pessoa;24,8;01/2021
Joca Claudino;47,0;01/2021
Juarez Távora;0,0;01/2021
Juazeirinho;0,0;01/2021
Junco do Seridó;0,8;01/2021
Juripiranga;2,5;01/2021
Juru;57,9;01/2021
Lagoa;59,4;01/2021
Lagoa de Dentro;0,0;01/2021
Lagoa Seca;1,2;01/2021
Lastro;79,4;01/2021
Livramento;0,0;01/2021
Logradouro;5,5;01/2021
Lucena;20,8;01/2021
Mãe d'Água;4,1;01/2021
Malta;10,6;01/2021
Mamanguape;39,2;01/2021
Manaíra;14,6;01/2021
Marcação;55,0;01/2021
Mari;6,0;01/2021
Marizópolis;66,3;01/2021
Massaranduba;0,0;01/2021
Mataraca;34,5;01/2021
Matinhas;3,5;01/2021
Mato Grosso;34,7;01/2021
Maturéia;1,4;01/2021
Mogeiro;0,0;01/2021
Montadas;0,0;01/2021
Monte Horebe;98,7;01/2021
Monteiro;12,6;01/2021
Mulungu;13,0;01/2021
Natuba;14,3;01/2021
Nazarezinho;49,4;01/2021
Nova Floresta;3,1;01/2021
Nova Olinda;45,5;01/2021
Nova Palmeira;0,0;01/2021
Olho d'Água;50,2;01/2021
Olivedos;0,0;01/2021
Ouro Velho;0,0;01/2021
Parari;0,0;01/2021
Passagem;0,0;01/2021
Patos;20,1;01/2021
Paulista;21,2;01/2021
Pedra Branca;60,5;01/2021
Pedra Lavrada;0,0;01/2021
Pedras de Fogo;32,9;01/2021
Pedro Régis;17,6;01/2021
Piancó;46,5;01/2021
Picuí;6,5;01/2021
Pilar;0,0;01/2021
Pilões;14,4;01/2021
Pilõezinhos;15,9;01/2021
Pirpirituba;13,4;01/2021
Pitimbu;51,5;01/2021
Pocinhos;0,0;01/2021
Poço Dantas;54,5;01/2021
Poço de José de Moura;70,7;01/2021
Pombal;12,2;01/2021
Prata;0,0;01/2021
Princesa Isabel;43,2;01/2021
Puxinanã;0,0;01/2021
Queimadas;0,0;01/2021
Quixaba;10,0;01/2021
Remígio;0,7;01/2021
Riachão;12,6;01/2021
Riachão do Bacamarte;0,0;01/2021
Riachão do Poço;4,0;01/2021
Riacho de Santo Antônio;0,0;01/2021
Riacho dos Cavalos;34,2;01/2021
Rio Tinto;26,8;01/2021
Salgadinho;1,6;01/2021
Salgado de São Félix;4,5;01/2021
Santa Cecília;2,4;01/2021
Santa Cruz;106,2;01/2021
Santa Helena;140,0;01/2021
Santa Inês;45,2;01/2021
Santa Luzia;1,0;01/2021
Santana de Mangueira;46,6;01/2021
Santana dos Garrotes;34,8;01/2021
Santa Rita;29,8;01/2021
Santa Teresinha;31,2;01/2021
Santo André;0,0;01/2021
São Bentinho;10,3;01/2021
São Bento;26,0;01/2021
São Domingos;16,5;01/2021
São Domingos do Cariri;0,0;01/2021
São Francisco;45,7;01/2021
São João do Cariri;0,0;01/2021
São João do Rio do Peixe;102,7;01/2021
São João do Tigre;6,6;01/2021
São José da Lagoa Tapada;60,0;01/2021
São José de Caiana;63,7;01/2021
São José de Espinharas;0,0;01/2021
São José de Piranhas;91,1;01/2021
São José de Princesa;25,4;01/2021
São José do Bonfim;0,0;01/2021
São José do Brejo do Cruz;5,5;01/2021
São José do Sabugi;0,0;01/2021
São José dos Cordeiros;5,7;01/2021
São José dos Ramos;0,0;01/2021
São Mamede;18,4;01/2021
São Miguel de Taipu;0,0;01/2021
São Sebastião de Lagoa de Roça;2,4;01/2021
São Sebastião do Umbuzeiro;9,4;01/2021
São Vicente do Seridó;0,0;01/2021
Sapé;5,6;01/2021
Serra Branca;0,0;01/2021
Serra da Raiz;14,3;01/2021
Serra Grande;84,0;01/2021
