Município;Pluviometria observada (mm);Data
Água Branca;95,0;06/2017
Aguiar;32,7;06/2017
Alagoa Grande;99,1;06/2017
Alagoa Nova;113,7;06/2017
Alagoinha;80,2;06/2017
Alcantil;40,2;06/2017
Algodão de Jandaíra;51,8;06/2017
Alhandra;264,4;06/2017
Amparo;31,8;06/2017
Aparecida;21,0;06/2017
Araçagi;109,2;06/2017
Arara;71,9;06/2017
Araruna;58,9;06/2017
Areia;172,3;06/2017
Areia de Baraúnas;0,0;06/2017
Areial;82,0;06/2017
Aroeiras;94,1;06/2017
Assunção;30,0;06/2017
Baía da Traição;245,7;06/2017
Bananeiras;130,9;06/2017
Baraúna;24,0;06/2017
Barra de Santana;51,3;06/2017
Barra de Santa Rosa;42,7;06/2017
Barra de São Miguel;31,1;06/2017
Bayeux;209,8;06/2017
Belém;94,6;06/2017
Belém do Brejo do Cruz;10,9;06/2017
Bernardino Batista;61,1;06/2017
Boa Ventura;160,5;06/2017
Boa Vista;28,4;06/2017
Bom Jesus;8,5;06/2017
Bom Sucesso;15,0;06/2017
Bonito de Santa Fé;35,3;06/2017
Boqueirão;30,2;06/2017
Borborema;105,8;06/2017
Brejo do Cruz;9,4;06/2017
Brejo dos Santos;31,6;06/2017
Caaporã;262,4;06/2017
Cabaceiras;33,8;06/2017
Cabedelo;322,1;06/2017
Cachoeira dos Índios;16,3;06/2017
Cacimba de Areia;13,0;06/2017
Cacimba de Dentro;51,6;06/2017
Cacimbas;9,9;06/2017
Caiçara;75,1;06/2017
Cajazeiras;11,3;06/2017
Cajazeirinhas;10,0;06/2017
Caldas Brandão;143,3;06/2017
Camalaú;18,9;06/2017
Campina Grande;79,2;06/2017
Capim;165,9;06/2017
Caraúbas;24,8;06/2017
Carrapateira;0,0;06/2017
Casserengue;42,3;06/2017
Catingueira;30,0;06/2017
Catolé do Rocha;48,6;06/2017
Caturité;58,2;06/2017
Conceição;76,4;06/2017
Condado;17,0;06/2017
Conde;266,7;06/2017
Congo;4,4;06/2017
Coremas;12,6;06/2017
Coxixola;37,9;06/2017
Cruz do Espírito Santo;200,3;06/2017
Cubati;52,4;06/2017
Cuité;40,0;06/2017
Cuité de Mamanguape;171,4;06/2017
Cuitegi;97,1;06/2017
Curral Velho;54,0;06/2017
Damião;39,7;06/2017
Desterro;15,4;06/2017
Diamante;142,7;06/2017
Dona Inês;64,3;06/2017
Duas Estradas;51,1;06/2017
Emas;13,9;06/2017
Esperança;97,4;06/2017
Fagundes;126,5;06/2017
Frei Martinho;0,0;06/2017
Gado Bravo;67,5;06/2017
Guarabira;73,0;06/2017
Gurinhém;95,6;06/2017
Gurjão;26,2;06/2017
Ibiara;29,2;06/2017
Igaracy;67,4;06/2017
Imaculada;19,5;06/2017
Ingá;92,5;06/2017
Itabaiana;83,9;06/2017
Itaporanga;157,1;06/2017
Itapororoca;175,5;06/2017
Itatuba;49,9;06/2017
Jacaraú;129,6;06/2017
Jericó;45,7;06/2017
João Pessoa;319,1;06/2017
Joca Claudino;51,2;06/2017
Juarez Távora;139,9;06/2017
Juazeirinho;42,5;06/2017
Junco do Seridó;42,6;06/2017
Juripiranga;94,8;06/2017
Juru;39,0;06/2017
Lagoa;43,5;06/2017
Lagoa de Dentro;111,0;06/2017
Lagoa Seca;151,3;06/2017
Lastro;26,2;06/2017
Livramento;29,6;06/2017
