Município;Pluviometria observada (mm);Data
Água Branca;11,4;06/1998
Aguiar;0,0;06/1998
Alagoa Grande;58,1;06/1998
Alagoa Nova;68,5;06/1998
Alagoinha;69,0;06/1998
Algodão de Jandaíra;2,5;06/1998
Alhandra;112,5;06/1998
Amparo;0,0;06/1998
Aparecida;0,0;06/1998
Araçagi;90,5;06/1998
Arara;39,3;06/1998
Araruna;76,8;06/1998
Areia;107,9;06/1998
Areial;20,8;06/1998
Aroeiras;14,5;06/1998
Baía da Traição;339,2;06/1998
Bananeiras;102,1;06/1998
Barra de Santana;2,8;06/1998
Barra de Santa Rosa;10,7;06/1998
Barra de São Miguel;17,5;06/1998
Bayeux;189,2;06/1998
Belém;91,5;06/1998
Belém do Brejo do Cruz;7,0;06/1998
Boa Ventura;0,0;06/1998
Boa Vista;6,6;06/1998
Bom Jesus;25,6;06/1998
Bom Sucesso;0,0;06/1998
Bonito de Santa Fé;0,0;06/1998
Boqueirão;7,0;06/1998
Borborema;83,8;06/1998
Brejo do Cruz;4,4;06/1998
Brejo dos Santos;1,2;06/1998
Caaporã;109,8;06/1998
Cabaceiras;13,2;06/1998
Cachoeira dos Índios;5,5;06/1998
Cacimba de Areia;0,0;06/1998
Cacimba de Dentro;51,0;06/1998
Caiçara;79,0;06/1998
Cajazeiras;11,1;06/1998
Caldas Brandão;56,4;06/1998
Camalaú;0,0;06/1998
Campina Grande;19,9;06/1998
Campo de Santana;63,9;06/1998
Caraúbas;11,5;06/1998
Carrapateira;0,0;06/1998
Casserengue;8,5;06/1998
Catingueira;0,0;06/1998
Catolé do Rocha;0,0;06/1998
Caturité;15,3;06/1998
Conceição;5,0;06/1998
Condado;0,0;06/1998
Conde;202,2;06/1998
Congo;10,3;06/1998
Coremas;0,0;06/1998
Coxixola;26,0;06/1998
Cruz do Espírito Santo;126,2;06/1998
Cubati;4,0;06/1998
Cuité;9,3;06/1998
Cuitegi;70,6;06/1998
Curral Velho;0,0;06/1998
Desterro;0,0;06/1998
Diamante;0,0;06/1998
Dona Inês;72,2;06/1998
Duas Estradas;131,0;06/1998
Emas;5,0;06/1998
Esperança;32,7;06/1998
Fagundes;32,9;06/1998
Frei Martinho;0,0;06/1998
Gado Bravo;15,0;06/1998
Guarabira;93,7;06/1998
Gurinhém;20,5;06/1998
Gurjão;8,4;06/1998
Ibiara;2,2;06/1998
Igaracy;4,4;06/1998
Imaculada;0,0;06/1998
Ingá;20,8;06/1998
Itabaiana;21,2;06/1998
Itaporanga;21,3;06/1998
Itapororoca;159,6;06/1998
Itatuba;13,6;06/1998
Jacaraú;149,5;06/1998
Jericó;0,0;06/1998
João Pessoa;214,7;06/1998
Juarez Távora;29,4;06/1998
Juazeirinho;13,3;06/1998
Junco do Seridó;2,8;06/1998
Juripiranga;31,0;06/1998
Juru;30,6;06/1998
Lagoa;5,8;06/1998
Lagoa de Dentro;132,3;06/1998
Lagoa Seca;35,8;06/1998
Lastro;0,0;06/1998
Livramento;7,1;06/1998
Lucena;284,7;06/1998
Mãe D`Água;0,0;06/1998
Malta;0,0;06/1998
Mamanguape;216,7;06/1998
Manaíra;0,0;06/1998
Mari;68,7;06/1998
Massaranduba;25,8;06/1998
Mataraca;252,1;06/1998
Mogeiro;25,4;06/1998
Montadas;1,2;06/1998
Monte Horebe;6,4;06/1998
Monteiro;9,1;06/1998
Mulungu;38,4;06/1998
Natuba;46,8;06/1998
Nazarezinho;6,0;06/1998
Nova Floresta;7,2;06/1998
Nova Olinda;0,0;06/1998
Nova Palmeira;0,0;06/1998
Olho D`Água;0,0;06/1998
Olivedos;2,2;06/1998
Ouro Velho;0,0;06/1998
Passagem;0,0;06/1998
Patos;0,0;06/1998
Paulista;0,0;06/1998
Pedra Branca;5,0;06/1998
Pedra Lavrada;0,0;06/1998
Pedras de Fogo;67,1;06/1998
Piancó;0,0;06/1998
Picuí;0,7;06/1998
Pilar;13,6;06/1998
Pilões;85,4;06/1998
Pilõezinhos;56,1;06/1998
Pirpirituba;76,5;06/1998
Pocinhos;14,0;06/1998
Pombal;0,0;06/1998
Prata;0,0;06/1998
Princesa Isabel;8,0;06/1998
Puxinanã;30,9;06/1998
Queimadas;22,2;06/1998
Quixaba;0,0;06/1998
Remígio;71,2;06/1998
Riacho de Santo Antônio;0,0;06/1998
Riacho dos Cavalos;0,0;06/1998
Rio Tinto;252,3;06/1998
Salgadinho;0,0;06/1998
Salgado de São Félix;3,0;06/1998
Santa Cruz;1,6;06/1998
Santa Helena;35,8;06/1998
Santa Luzia;4,5;06/1998
Santana de Mangueira;5,2;06/1998
Santana dos Garrotes;9,1;06/1998
Santa Teresinha;0,0;06/1998
São Bento;0,0;06/1998
São Domingos do Cariri;21,8;06/1998
São Francisco;0,0;06/1998
São João do Cariri;18,4;06/1998
São João do Rio do Peixe;0,0;06/1998
São João do Tigre;8,6;06/1998
São José da Lagoa Tapada;8,3;06/1998
São José de Caiana;12,4;06/1998
São José de Espinharas;0,0;06/1998
São José de Piranhas;4,9;06/1998
São José do Bonfim;0,0;06/1998
São José do Sabugi;0,0;06/1998
São José dos Cordeiros;0,5;06/1998
São Mamede;0,0;06/1998
São Miguel de Taipu;34,7;06/1998
São Sebastião de Lagoa de Roça;33,3;06/1998
São Sebastião do Umbuzeiro;5,8;06/1998
São Vicente do Seridó;2,6;06/1998
Sapé;79,9;06/1998
