Município;Pluviometria observada (mm);Data
Água Branca;0,0;10/2020
Aguiar;0,0;10/2020
Alagoa Grande;0,0;10/2020
Alagoa Nova;1,7;10/2020
Alagoinha;23,1;10/2020
Alcantil;0,0;10/2020
Algodão de Jandaíra;0,0;10/2020
Alhandra;28,8;10/2020
Amparo;1,7;10/2020
Aparecida;0,0;10/2020
Araçagi;20,0;10/2020
Arara;1,9;10/2020
Araruna;4,4;10/2020
Areia;28,2;10/2020
Areia de Baraúnas;22,0;10/2020
Areial;1,2;10/2020
Aroeiras;0,0;10/2020
Assunção;0,0;10/2020
Baía da Traição;62,8;10/2020
Bananeiras;22,6;10/2020
Baraúna;0,0;10/2020
Barra de Santana;0,0;10/2020
Barra de Santa Rosa;0,0;10/2020
Barra de São Miguel;0,0;10/2020
Bayeux;28,8;10/2020
Belém;31,7;10/2020
Belém do Brejo do Cruz;0,0;10/2020
Bernardino Batista;0,0;10/2020
Boa Ventura;3,2;10/2020
Boa Vista;0,0;10/2020
Bom Jesus;0,0;10/2020
Bom Sucesso;0,0;10/2020
Bonito de Santa Fé;0,0;10/2020
Boqueirão;0,0;10/2020
Borborema;9,3;10/2020
Brejo do Cruz;4,1;10/2020
Brejo dos Santos;0,0;10/2020
Caaporã;25,5;10/2020
Cabaceiras;0,0;10/2020
Cabedelo;34,0;10/2020
Cachoeira dos Índios;0,0;10/2020
Cacimba de Areia;0,0;10/2020
Cacimba de Dentro;1,7;10/2020
Cacimbas;0,0;10/2020
Caiçara;6,0;10/2020
Cajazeiras;0,0;10/2020
Cajazeirinhas;0,0;10/2020
Caldas Brandão;0,9;10/2020
Camalaú;1,8;10/2020
Campina Grande;1,8;10/2020
Capim;6,0;10/2020
Caraúbas;0,0;10/2020
Carrapateira;0,0;10/2020
Casserengue;0,2;10/2020
Catingueira;0,0;10/2020
Catolé do Rocha;0,5;10/2020
Caturité;0,1;10/2020
Conceição;10,6;10/2020
Condado;0,0;10/2020
Conde;35,8;10/2020
Congo;0,0;10/2020
