Município;Pluviometria observada (mm);Data
Água Branca;0,0;09/2016
Aguiar;4,3;09/2016
Alagoa Grande;12,1;09/2016
Alagoa Nova;27,0;09/2016
Alagoinha;19,6;09/2016
Alcantil;0,0;09/2016
Algodão de Jandaíra;0,0;09/2016
Alhandra;44,1;09/2016
Amparo;0,0;09/2016
Aparecida;0,0;09/2016
Araçagi;20,6;09/2016
Arara;9,7;09/2016
Araruna;0,0;09/2016
Areia;32,0;09/2016
Areia de Baraúnas;0,0;09/2016
Areial;31,3;09/2016
Aroeiras;0,5;09/2016
Assunção;0,0;09/2016
Baía da Traição;64,9;09/2016
Bananeiras;47,9;09/2016
Baraúna;0,0;09/2016
Barra de Santana;8,8;09/2016
Barra de Santa Rosa;0,0;09/2016
Barra de São Miguel;0,0;09/2016
Bayeux;47,4;09/2016
Belém;24,6;09/2016
Belém do Brejo do Cruz;0,0;09/2016
Bernardino Batista;0,0;09/2016
Boa Ventura;0,0;09/2016
Boa Vista;0,0;09/2016
Bom Jesus;0,0;09/2016
Bom Sucesso;0,0;09/2016
Bonito de Santa Fé;0,0;09/2016
Boqueirão;3,6;09/2016
Borborema;42,9;09/2016
Brejo do Cruz;0,0;09/2016
Brejo dos Santos;0,0;09/2016
Caaporã;36,3;09/2016
Cabaceiras;2,5;09/2016
Cabedelo;55,3;09/2016
Cachoeira dos Índios;6,7;09/2016
Cacimba de Areia;0,0;09/2016
Cacimba de Dentro;34,4;09/2016
Cacimbas;0,0;09/2016
Caiçara;28,3;09/2016
Cajazeiras;0,6;09/2016
Cajazeirinhas;0,0;09/2016
Caldas Brandão;27,0;09/2016
Camalaú;0,0;09/2016
Campina Grande;5,2;09/2016
Capim;27,0;09/2016
Caraúbas;0,0;09/2016
Carrapateira;0,0;09/2016
Casserengue;1,6;09/2016
Catingueira;0,0;09/2016
Catolé do Rocha;0,9;09/2016
Caturité;0,0;09/2016
Conceição;0,0;09/2016
Condado;0,0;09/2016
Conde;40,2;09/2016
Congo;0,0;09/2016
Coremas;0,0;09/2016
Coxixola;0,0;09/2016
Cruz do Espírito Santo;16,2;09/2016
Cubati;0,0;09/2016
Cuité;0,0;09/2016
Cuité de Mamanguape;28,6;09/2016
Cuitegi;27,3;09/2016
Curral Velho;0,0;09/2016
Damião;22,0;09/2016
Desterro;10,0;09/2016
Diamante;0,0;09/2016
Dona Inês;27,3;09/2016
Duas Estradas;43,6;09/2016
Emas;0,0;09/2016
Esperança;12,1;09/2016
Fagundes;11,0;09/2016
Frei Martinho;0,0;09/2016
Gado Bravo;5,6;09/2016
Guarabira;26,4;09/2016
Gurinhém;17,0;09/2016
Gurjão;0,0;09/2016
Ibiara;0,0;09/2016
Igaracy;0,0;09/2016
Imaculada;0,0;09/2016
Ingá;0,0;09/2016
Itabaiana;6,0;09/2016
Itaporanga;0,0;09/2016
Itapororoca;22,5;09/2016
Itatuba;1,8;09/2016
Jacaraú;40,5;09/2016
Jericó;0,0;09/2016
João Pessoa;46,5;09/2016
Joca Claudino;0,0;09/2016
Juarez Távora;14,3;09/2016
Juazeirinho;12,1;09/2016
Junco do Seridó;0,0;09/2016
Juripiranga;19,1;09/2016
Juru;0,0;09/2016
Lagoa;0,0;09/2016
Lagoa de Dentro;36,3;09/2016
Lagoa Seca;32,5;09/2016
Lastro;0,0;09/2016
Livramento;6,2;09/2016
Logradouro;31,7;09/2016
Mãe d'Água;0,0;09/2016
Malta;0,0;09/2016
Mamanguape;32,2;09/2016
Manaíra;0,0;09/2016
Mari;15,0;09/2016
Marizópolis;0,0;09/2016
Mataraca;29,9;09/2016
Matinhas;15,7;09/2016
Mato Grosso;0,0;09/2016
Maturéia;0,0;09/2016
Mogeiro;8,3;09/2016
Montadas;0,0;09/2016
Monte Horebe;0,0;09/2016
Monteiro;4,1;09/2016
Mulungu;17,9;09/2016
Natuba;23,1;09/2016
Nazarezinho;0,0;09/2016
Nova Floresta;0,0;09/2016
Nova Olinda;0,0;09/2016
Nova Palmeira;0,0;09/2016
Olho d'Água;0,0;09/2016
Olivedos;0,0;09/2016
Ouro Velho;1,4;09/2016
Parari;0,0;09/2016
Passagem;0,0;09/2016
Patos;0,0;09/2016
Paulista;0,0;09/2016
Pedra Branca;0,0;09/2016
Pedra Lavrada;0,0;09/2016
Pedras de Fogo;37,3;09/2016
Pedro Régis;36,9;09/2016
Piancó;5,5;09/2016
Picuí;0,0;09/2016
Pilar;5,3;09/2016
Pilões;41,2;09/2016
Pilõezinhos;51,1;09/2016
Pirpirituba;28,1;09/2016
Pitimbu;26,5;09/2016
Pocinhos;2,5;09/2016
Poço Dantas;0,0;09/2016
Poço de José de Moura;1,9;09/2016
Pombal;0,0;09/2016
Prata;0,0;09/2016
Princesa Isabel;0,0;09/2016
Puxinanã;14,8;09/2016
Queimadas;0,0;09/2016
Quixaba;0,0;09/2016
Remígio;19,0;09/2016
Riachão;0,0;09/2016
Riachão do Bacamarte;0,0;09/2016
Riacho de Santo Antônio;0,0;09/2016
Riacho dos Cavalos;0,0;09/2016
Rio Tinto;30,0;09/2016
Salgadinho;0,0;09/2016
Salgado de São Félix;7,2;09/2016
Santa Cecília;0,0;09/2016
Santa Cruz;0,0;09/2016
Santa Helena;0,0;09/2016
Santa Inês;0,0;09/2016
Santa Luzia;0,0;09/2016
Santana de Mangueira;0,0;09/2016
Santana dos Garrotes;0,0;09/2016
Santa Rita;31,2;09/2016
Santa Teresinha;0,0;09/2016
Santo André;0,0;09/2016
São Bentinho;0,0;09/2016
São Bento;0,0;09/2016
São Domingos;2,0;09/2016
São Domingos do Cariri;0,0;09/2016
São Francisco;5,4;09/2016
São João do Cariri;10,6;09/2016
São João do Rio do Peixe;0,0;09/2016
São João do Tigre;0,0;09/2016
São José da Lagoa Tapada;0,0;09/2016
São José de Caiana;3,7;09/2016
São José de Espinharas;0,0;09/2016
São José de Piranhas;1,9;09/2016
São José de Princesa;0,8;09/2016
São José do Bonfim;0,0;09/2016
São José do Brejo do Cruz;0,0;09/2016
São José do Sabugi;4,5;09/2016
São José dos Cordeiros;7,3;09/2016
São José dos Ramos;5,3;09/2016
São Mamede;0,0;09/2016
São Miguel de Taipu;5,0;09/2016
São Sebastião de Lagoa de Roça;23,1;09/2016
São Sebastião do Umbuzeiro;5,8;09/2016
São Vicente do Seridó;0,0;09/2016
Sapé;28,0;09/2016
Serra Branca;10,6;09/2016
Serra da Raiz;39,8;09/2016
Serra Grande;0,0;09/2016
Serra Redonda;13,7;09/2016
Serraria;45,7;09/2016
Sertãozinho;32,0;09/2016
Sobrado;14,6;09/2016
Solânea;39,8;09/2016
Soledade;0,0;09/2016
Sossêgo;0,0;09/2016
Sousa;0,0;09/2016
Sumé;0,1;09/2016
Tacima;16,1;09/2016
Taperoá;3,8;09/2016
Tavares;2,2;09/2016
Teixeira;5,2;09/2016
Tenório;0,0;09/2016
Triunfo;0,0;09/2016
Uiraúna;0,0;09/2016
Umbuzeiro;0,0;09/2016
Várzea;0,0;09/2016
Vieirópolis;0,0;09/2016
Vista Serrana;0,0;09/2016
Zabelê;0,0;09/2016
