Município;Pluviometria observada (mm);Data
Água Branca;73,6;01/2013
Aguiar;63,5;01/2013
Alagoa Grande;35,0;01/2013
Alagoa Nova;80,4;01/2013
Alagoinha;55,9;01/2013
Alcantil;4,2;01/2013
Algodão de Jandaíra;0,0;01/2013
Alhandra;130,7;01/2013
Amparo;52,1;01/2013
Aparecida;81,6;01/2013
Araçagi;47,8;01/2013
Arara;91,9;01/2013
Araruna;40,2;01/2013
Areia;100,6;01/2013
Areia de Baraúnas;13,2;01/2013
Areial;25,7;01/2013
Aroeiras;12,8;01/2013
Assunção;0,0;01/2013
Baía da Traição;53,2;01/2013
Bananeiras;122,3;01/2013
Baraúna;16,0;01/2013
Barra de Santana;7,1;01/2013
Barra de Santa Rosa;5,1;01/2013
Barra de São Miguel;0,0;01/2013
Bayeux;78,4;01/2013
Belém;33,6;01/2013
Belém do Brejo do Cruz;29,4;01/2013
Bernardino Batista;116,9;01/2013
Boa Ventura;174,6;01/2013
Boa Vista;19,6;01/2013
Bom Jesus;99,8;01/2013
Bom Sucesso;110,7;01/2013
Bonito de Santa Fé;204,2;01/2013
Boqueirão;4,9;01/2013
Borborema;84,5;01/2013
Brejo do Cruz;78,6;01/2013
Brejo dos Santos;172,3;01/2013
Caaporã;185,8;01/2013
Cabaceiras;1,8;01/2013
Cabedelo;55,4;01/2013
Cachoeira dos Índios;67,8;01/2013
Cacimba de Areia;175,7;01/2013
Cacimba de Dentro;32,1;01/2013
Cacimbas;157,9;01/2013
Caiçara;55,3;01/2013
Cajazeiras;123,6;01/2013
Cajazeirinhas;92,9;01/2013
Caldas Brandão;75,8;01/2013
Camalaú;10,3;01/2013
Campina Grande;32,0;01/2013
Capim;41,9;01/2013
Caraúbas;6,8;01/2013
Carrapateira;255,4;01/2013
Casserengue;5,1;01/2013
Catingueira;66,5;01/2013
Catolé do Rocha;212,9;01/2013
Caturité;12,6;01/2013
Conceição;138,4;01/2013
Condado;52,9;01/2013
Congo;0,0;01/2013
Coremas;160,6;01/2013
Coxixola;9,8;01/2013
Cruz do Espírito Santo;68,5;01/2013
Cubati;3,6;01/2013
Cuité;15,2;01/2013
Cuité de Mamanguape;36,2;01/2013
Cuitegi;25,6;01/2013
Curral de Cima;65,7;01/2013
Curral Velho;66,0;01/2013
Damião;13,6;01/2013
Desterro;158,7;01/2013
Diamante;116,4;01/2013
Dona Inês;73,9;01/2013
Duas Estradas;45,5;01/2013
Emas;168,6;01/2013
Esperança;67,6;01/2013
Fagundes;23,7;01/2013
Frei Martinho;2,5;01/2013
Gado Bravo;6,5;01/2013
Guarabira;63,3;01/2013
Gurinhém;37,5;01/2013
Gurjão;0,0;01/2013
Ibiara;109,2;01/2013
Igaracy;96,4;01/2013
Imaculada;64,7;01/2013
Ingá;28,5;01/2013
Itabaiana;41,8;01/2013
Itaporanga;89,4;01/2013
Itapororoca;20,9;01/2013
Jacaraú;59,8;01/2013
Jericó;62,3;01/2013
João Pessoa;99,6;01/2013
Joca Claudino;131,3;01/2013
Juarez Távora;21,5;01/2013
Juazeirinho;0,0;01/2013
Junco do Seridó;3,4;01/2013
Juripiranga;71,1;01/2013
Juru;54,3;01/2013
Lagoa;50,2;01/2013
Lagoa de Dentro;50,2;01/2013
Lagoa Seca;58,6;01/2013
Lastro;118,5;01/2013
Livramento;142,9;01/2013
Logradouro;67,3;01/2013
Mãe d'Água;62,5;01/2013
Malta;27,7;01/2013
Mamanguape;95,9;01/2013
Manaíra;67,4;01/2013
Mari;52,9;01/2013
Marizópolis;139,8;01/2013
Massaranduba;52,3;01/2013
Mataraca;99,3;01/2013
Matinhas;124,9;01/2013
Mato Grosso;66,7;01/2013
Maturéia;15,7;01/2013
Mogeiro;34,0;01/2013
Montadas;31,9;01/2013
Monte Horebe;144,1;01/2013
Monteiro;97,8;01/2013
Mulungu;42,7;01/2013
Natuba;49,3;01/2013
Nazarezinho;165,4;01/2013
Nova Floresta;20,3;01/2013
Nova Olinda;62,1;01/2013
Nova Palmeira;6,8;01/2013
Olho d'Água;119,1;01/2013
Olivedos;11,7;01/2013
Ouro Velho;31,5;01/2013
Parari;19,2;01/2013
Passagem;65,9;01/2013
Patos;39,7;01/2013
Paulista;68,0;01/2013
Pedra Branca;24,0;01/2013
Pedra Lavrada;6,9;01/2013
Pedras de Fogo;124,5;01/2013
Piancó;85,7;01/2013
Picuí;21,1;01/2013
Pilar;29,9;01/2013
Pilões;79,7;01/2013
Pilõezinhos;96,7;01/2013
Pirpirituba;45,8;01/2013
Pitimbu;120,0;01/2013
Pocinhos;16,1;01/2013
Poço Dantas;193,6;01/2013
Poço de José de Moura;76,4;01/2013
Pombal;71,2;01/2013
Prata;30,2;01/2013
Princesa Isabel;85,5;01/2013
Puxinanã;19,4;01/2013
Queimadas;29,8;01/2013
Quixaba;38,9;01/2013
Remígio;97,0;01/2013
Riachão;45,1;01/2013
Riachão do Bacamarte;35,8;01/2013
Riacho de Santo Antônio;37,7;01/2013
Riacho dos Cavalos;236,5;01/2013
Rio Tinto;59,4;01/2013
Salgadinho;13,0;01/2013
Salgado de São Félix;32,1;01/2013
Santa Cecília;6,5;01/2013
Santa Cruz;173,5;01/2013
Santa Helena;91,2;01/2013
Santa Inês;125,4;01/2013
Santa Luzia;27,1;01/2013
Santana de Mangueira;134,9;01/2013
Santana dos Garrotes;80,0;01/2013
Santa Rita;91,2;01/2013
Santa Teresinha;76,3;01/2013
Santo André;0,0;01/2013
São Bentinho;53,3;01/2013
São Bento;70,1;01/2013
São Domingos;107,5;01/2013
São Domingos do Cariri;5,5;01/2013
São Francisco;137,7;01/2013
São João do Cariri;1,4;01/2013
São João do Rio do Peixe;137,8;01/2013
São João do Tigre;42,4;01/2013
São José da Lagoa Tapada;128,0;01/2013
São José de Caiana;114,9;01/2013
São José de Espinharas;0,0;01/2013
São José de Piranhas;121,5;01/2013
São José de Princesa;59,5;01/2013
São José do Bonfim;40,4;01/2013
São José do Brejo do Cruz;80,4;01/2013
São José do Sabugi;3,4;01/2013
São José dos Cordeiros;5,9;01/2013
São José dos Ramos;33,6;01/2013
São Mamede;18,1;01/2013
São Miguel de Taipu;86,0;01/2013
São Sebastião de Lagoa de Roça;85,7;01/2013
São Sebastião do Umbuzeiro;64,4;01/2013
