Município;Pluviometria observada (mm);Data
Água Branca;126,6;12/2013
Aguiar;184,5;12/2013
Alagoa Grande;78,2;12/2013
Alagoa Nova;59,9;12/2013
Alagoinha;126,9;12/2013
Alcantil;36,6;12/2013
Algodão de Jandaíra;0,0;12/2013
Alhandra;121,0;12/2013
Amparo;68,7;12/2013
Aparecida;124,8;12/2013
Araçagi;175,6;12/2013
Arara;60,6;12/2013
Araruna;227,3;12/2013
Areia;101,3;12/2013
Areia de Baraúnas;54,4;12/2013
Areial;40,5;12/2013
Aroeiras;20,6;12/2013
Assunção;21,0;12/2013
Baía da Traição;323,3;12/2013
Bananeiras;248,3;12/2013
Baraúna;16,5;12/2013
Barra de Santana;33,5;12/2013
Barra de Santa Rosa;11,0;12/2013
Barra de São Miguel;47,4;12/2013
Bayeux;126,7;12/2013
Belém;155,8;12/2013
Belém do Brejo do Cruz;60,7;12/2013
Bernardino Batista;113,8;12/2013
Boa Ventura;211,9;12/2013
Boa Vista;21,0;12/2013
Bom Jesus;121,7;12/2013
Bom Sucesso;163,3;12/2013
Bonito de Santa Fé;165,0;12/2013
Boqueirão;21,1;12/2013
Borborema;147,4;12/2013
Brejo do Cruz;32,3;12/2013
Brejo dos Santos;157,2;12/2013
Caaporã;91,0;12/2013
Cabaceiras;33,0;12/2013
Cabedelo;100,4;12/2013
Cachoeira dos Índios;119,7;12/2013
Cacimba de Areia;66,9;12/2013
Cacimba de Dentro;107,0;12/2013
Cacimbas;124,4;12/2013
Caiçara;181,9;12/2013
Cajazeiras;146,5;12/2013
Cajazeirinhas;110,0;12/2013
Caldas Brandão;56,8;12/2013
Camalaú;113,8;12/2013
Campina Grande;34,4;12/2013
Capim;116,0;12/2013
Caraúbas;12,6;12/2013
Carrapateira;166,2;12/2013
Casserengue;40,6;12/2013
Catingueira;94,0;12/2013
Catolé do Rocha;125,0;12/2013
Caturité;34,7;12/2013
Conceição;128,5;12/2013
Condado;86,3;12/2013
Congo;103,2;12/2013
