Município;Pluviometria observada (mm);Data
Santo André;40,4;05/2020
São Bentinho;172,7;05/2020
São Bento;177,0;05/2020
São Domingos;166,8;05/2020
São Domingos do Cariri;44,8;05/2020
São Francisco;177,0;05/2020
São João do Cariri;61,8;05/2020
São João do Rio do Peixe;97,6;05/2020
São João do Tigre;38,5;05/2020
São José da Lagoa Tapada;125,9;05/2020
São José de Caiana;129,2;05/2020
São José de Espinharas;165,6;05/2020
São José de Piranhas;140,2;05/2020
São José de Princesa;59,4;05/2020
São José do Bonfim;169,0;05/2020
São José do Brejo do Cruz;65,1;05/2020
São José do Sabugi;167,0;05/2020
São José dos Cordeiros;121,0;05/2020
São José dos Ramos;134,0;05/2020
São Mamede;150,8;05/2020
São Miguel de Taipu;192,6;05/2020
São Sebastião de Lagoa de Roça;84,4;05/2020
São Sebastião do Umbuzeiro;81,6;05/2020
São Vicente do Seridó;72,8;05/2020
Sapé;331,9;05/2020
Serra Branca;39,0;05/2020
Serra da Raiz;181,6;05/2020
Serra Grande;121,3;05/2020
Serra Redonda;95,3;05/2020
Serraria;155,1;05/2020
Sertãozinho;124,5;05/2020
Sobrado;244,2;05/2020
Solânea;162,2;05/2020
Soledade;38,0;05/2020
Sossêgo;55,7;05/2020
Sousa;125,8;05/2020
Sumé;59,8;05/2020
Tacima;84,3;05/2020
Taperoá;109,2;05/2020
Tavares;152,0;05/2020
Teixeira;160,5;05/2020
Tenório;37,7;05/2020
Triunfo;20,5;05/2020
Uiraúna;64,2;05/2020
Umbuzeiro;115,5;05/2020
Várzea;128,3;05/2020
Vieirópolis;143,3;05/2020
Vista Serrana;207,8;05/2020
Zabelê;75,6;05/2020
