Município;Pluviometria observada (mm);Data
Água Branca;34,6;05/2021
Aguiar;38,9;05/2021
Alagoa Grande;135,4;05/2021
Alagoa Nova;130,5;05/2021
Alagoinha;116,3;05/2021
Alcantil;101,1;05/2021
Algodão de Jandaíra;26,5;05/2021
Alhandra;247,8;05/2021
Amparo;47,5;05/2021
Aparecida;35,3;05/2021
Araçagi;132,9;05/2021
Arara;69,4;05/2021
Araruna;46,3;05/2021
Areia;161,2;05/2021
Areia de Baraúnas;7,8;05/2021
Areial;74,5;05/2021
Aroeiras;64,2;05/2021
Assunção;15,0;05/2021
Baía da Traição;297,8;05/2021
Bananeiras;92,2;05/2021
Baraúna;50,5;05/2021
Barra de Santana;74,5;05/2021
Barra de Santa Rosa;54,1;05/2021
Barra de São Miguel;36,0;05/2021
Bayeux;298,8;05/2021
Belém;93,3;05/2021
Belém do Brejo do Cruz;135,9;05/2021
Bernardino Batista;91,7;05/2021
Boa Ventura;27,2;05/2021
Boa Vista;31,4;05/2021
Bom Jesus;89,4;05/2021
Bom Sucesso;125,2;05/2021
Bonito de Santa Fé;60,0;05/2021
Boqueirão;58,4;05/2021
Borborema;106,3;05/2021
Brejo do Cruz;133,0;05/2021
Brejo dos Santos;45,4;05/2021
Caaporã;352,4;05/2021
Cabaceiras;45,7;05/2021
Cabedelo;424,1;05/2021
Cachoeira dos Índios;34,2;05/2021
Cacimba de Areia;48,4;05/2021
Cacimba de Dentro;44,8;05/2021
Cacimbas;37,0;05/2021
Caiçara;75,1;05/2021
Cajazeiras;75,4;05/2021
Cajazeirinhas;15,5;05/2021
Caldas Brandão;125,0;05/2021
Camalaú;30,9;05/2021
Campina Grande;90,4;05/2021
Capim;252,3;05/2021
Caraúbas;22,3;05/2021
Carrapateira;19,0;05/2021
Casserengue;56,1;05/2021
Catingueira;84,6;05/2021
Catolé do Rocha;117,8;05/2021
Caturité;89,4;05/2021
Conceição;10,5;05/2021
Condado;29,0;05/2021
Conde;286,4;05/2021
Congo;26,7;05/2021
Coremas;20,4;05/2021
Coxixola;29,3;05/2021
Cruz do Espírito Santo;264,1;05/2021
Cubati;32,8;05/2021
Cuité;76,7;05/2021
Cuité de Mamanguape;220,2;05/2021
Cuitegi;119,2;05/2021
Curral de Cima;141,5;05/2021
Curral Velho;26,9;05/2021
Damião;32,7;05/2021
Desterro;66,2;05/2021
Diamante;24,6;05/2021
Dona Inês;44,9;05/2021
Duas Estradas;92,7;05/2021
Emas;33,6;05/2021
Esperança;76,8;05/2021
Fagundes;106,7;05/2021
Frei Martinho;41,8;05/2021
Gado Bravo;98,7;05/2021
Guarabira;96,4;05/2021
Gurinhém;110,5;05/2021
Gurjão;24,4;05/2021
Ibiara;22,0;05/2021
Igaracy;16,8;05/2021
Imaculada;100,7;05/2021
Ingá;97,9;05/2021
Itabaiana;174,1;05/2021
Itaporanga;36,3;05/2021
Itapororoca;211,2;05/2021
Itatuba;92,5;05/2021
Jacaraú;154,8;05/2021
Jericó;69,6;05/2021
João Pessoa;367,0;05/2021
Joca Claudino;75,9;05/2021
Juarez Távora;116,7;05/2021
Juazeirinho;19,3;05/2021
Junco do Seridó;30,0;05/2021
Juripiranga;143,7;05/2021
Juru;27,2;05/2021
Lagoa;77,9;05/2021
Lagoa de Dentro;112,1;05/2021
Lagoa Seca;178,1;05/2021
Lastro;59,1;05/2021
Livramento;66,3;05/2021
Logradouro;77,2;05/2021
Lucena;423,2;05/2021
Mãe d'Água;40,0;05/2021
Malta;90,1;05/2021
Mamanguape;225,1;05/2021
Manaíra;12,4;05/2021
Marcação;381,5;05/2021
Mari;116,6;05/2021
Marizópolis;119,0;05/2021
Massaranduba;115,6;05/2021
Mataraca;280,1;05/2021
Matinhas;167,7;05/2021
Mato Grosso;164,3;05/2021
Maturéia;84,0;05/2021
Mogeiro;129,9;05/2021
Montadas;88,5;05/2021
