Município;Pluviometria observada (mm);Data
São João do Rio do Peixe;91,2;05/2005
São João do Tigre;108,0;05/2005
São José da Lagoa Tapada;29,0;05/2005
São José de Caiana;61,2;05/2005
São José de Espinharas;57,3;05/2005
São José de Piranhas;59,3;05/2005
São José de Princesa;64,3;05/2005
São José do Bonfim;48,7;05/2005
São José do Brejo do Cruz;131,3;05/2005
São José do Sabugi;36,1;05/2005
São José dos Cordeiros;27,2;05/2005
São José dos Ramos;212,2;05/2005
São Mamede;45,8;05/2005
São Miguel de Taipu;150,9;05/2005
São Sebastião de Lagoa de Roça;218,4;05/2005
São Sebastião do Umbuzeiro;74,8;05/2005
São Vicente do Seridó;38,3;05/2005
Sapé;201,2;05/2005
Serra Branca;40,5;05/2005
Serra da Raiz;318,6;05/2005
Serra Grande;49,7;05/2005
Serra Redonda;128,7;05/2005
Serraria;230,0;05/2005
Solânea;189,8;05/2005
Soledade;35,1;05/2005
Sossêgo;47,1;05/2005
Sousa;106,7;05/2005
Sumé;63,4;05/2005
Taperoá;53,8;05/2005
Tavares;50,5;05/2005
Teixeira;98,9;05/2005
Tenório;7,0;05/2005
Triunfo;119,0;05/2005
Uiraúna;100,4;05/2005
Umbuzeiro;222,5;05/2005
Várzea;139,7;05/2005
Vieirópolis;112,6;05/2005
Vista Serrana;48,5;05/2005
Zabelê;116,5;05/2005
