Município;Pluviometria observada (mm);Data
Água Branca;196,0;04/1995
Aguiar;266,7;04/1995
Alagoa Grande;152,2;04/1995
Alagoa Nova;152,2;04/1995
Alagoinha;234,0;04/1995
Algodão de Jandaíra;57,2;04/1995
Alhandra;109,3;04/1995
Aparecida;168,3;04/1995
Araçagi;115,4;04/1995
Araruna;136,2;04/1995
Areia;230,9;04/1995
Areial;105,2;04/1995
Aroeiras;86,6;04/1995
Bananeiras;222,2;04/1995
Barra de Santana;37,0;04/1995
Barra de Santa Rosa;54,8;04/1995
Barra de São Miguel;94,8;04/1995
Belém;132,4;04/1995
Belém do Brejo do Cruz;126,4;04/1995
Boa Ventura;306,9;04/1995
Boa Vista;19,1;04/1995
Bom Sucesso;179,7;04/1995
Bonito de Santa Fé;275,3;04/1995
Boqueirão;37,1;04/1995
Brejo do Cruz;241,8;04/1995
Brejo dos Santos;186,6;04/1995
Cabaceiras;51,6;04/1995
Cachoeira dos Índios;380,4;04/1995
Cacimba de Areia;101,7;04/1995
Cacimba de Dentro;122,9;04/1995
Caiçara;124,0;04/1995
Cajazeiras;224,1;04/1995
Caldas Brandão;161,8;04/1995
Camalaú;52,8;04/1995
Campina Grande;89,4;04/1995
Caraúbas;71,8;04/1995
Casserengue;92,1;04/1995
Catingueira;141,2;04/1995
Catolé do Rocha;323,4;04/1995
Conceição;213,4;04/1995
Condado;192,8;04/1995
Congo;76,2;04/1995
Coremas;281,3;04/1995
Coxixola;64,4;04/1995
Cuité;102,5;04/1995
Desterro;174,5;04/1995
Dona Inês;155,1;04/1995
Emas;208,4;04/1995
Fagundes;138,6;04/1995
Gado Bravo;90,7;04/1995
Guarabira;213,6;04/1995
Gurinhém;130,0;04/1995
Gurjão;18,9;04/1995
Ibiara;266,6;04/1995
Igaracy;256,6;04/1995
Imaculada;217,5;04/1995
Ingá;96,0;04/1995
Itabaiana;70,5;04/1995
Itaporanga;347,2;04/1995
Itatuba;56,5;04/1995
Jacaraú;174,0;04/1995
Jericó;169,7;04/1995
João Pessoa;243,0;04/1995
Juarez Távora;92,0;04/1995
Juazeirinho;99,9;04/1995
Junco do Seridó;77,7;04/1995
Juru;239,7;04/1995
Lagoa;203,2;04/1995
Lagoa Seca;94,8;04/1995
Livramento;155,1;04/1995
Mãe D`Água;148,2;04/1995
Malta;203,3;04/1995
Mamanguape;138,6;04/1995
Manaíra;120,4;04/1995
Massaranduba;140,6;04/1995
Mogeiro;81,2;04/1995
Monteiro;83,3;04/1995
Mulungu;200,7;04/1995
Nazarezinho;182,6;04/1995
Nova Olinda;292,3;04/1995
Nova Palmeira;27,5;04/1995
Olho D`Água;337,4;04/1995
Olivedos;29,2;04/1995
Passagem;77,2;04/1995
Patos;123,0;04/1995
Paulista;134,0;04/1995
Pedra Lavrada;46,2;04/1995
Pedras de Fogo;248,5;04/1995
Piancó;235,0;04/1995
Picuí;97,8;04/1995
Pilar;139,5;04/1995
Pocinhos;9,5;04/1995
Pombal;234,6;04/1995
Prata;113,4;04/1995
Princesa Isabel;98,8;04/1995
Puxinanã;53,6;04/1995
Queimadas;125,0;04/1995
Riacho de Santo Antônio;62,0;04/1995
Riacho dos Cavalos;168,1;04/1995
Rio Tinto;305,0;04/1995
Salgadinho;94,6;04/1995
Santa Luzia;88,6;04/1995
Santana de Mangueira;259,1;04/1995
Santana dos Garrotes;347,6;04/1995
Santa Teresinha;161,3;04/1995
São Bento;156,6;04/1995
São Francisco;185,2;04/1995
São João do Cariri;73,5;04/1995
São João do Rio do Peixe;233,8;04/1995
São João do Tigre;112,7;04/1995
São José da Lagoa Tapada;238,2;04/1995
São José de Espinharas;59,0;04/1995
São José de Piranhas;222,8;04/1995
São José do Sabugi;70,9;04/1995
São José dos Cordeiros;137,3;04/1995
São Mamede;163,0;04/1995
São Miguel de Taipu;110,4;04/1995
São Sebastião do Umbuzeiro;45,4;04/1995
São Vicente do Seridó;99,8;04/1995
Sapé;137,8;04/1995
Serra Branca;142,9;04/1995
Serra Grande;227,4;04/1995
Serraria;227,4;04/1995
Solânea;229,1;04/1995
Soledade;116,8;04/1995
Sossêgo;46,9;04/1995
Sousa;155,2;04/1995
Sumé;79,4;04/1995
Taperoá;96,9;04/1995
Teixeira;158,7;04/1995
Triunfo;173,9;04/1995
Uiraúna;163,9;04/1995
Umbuzeiro;29,6;04/1995
Várzea;88,6;04/1995
Vista Serrana;151,9;04/1995
