Município;Pluviometria observada (mm);Data
Água Branca;70,0;02/1998
Aguiar;172,6;02/1998
Alagoa Grande;8,4;02/1998
Alagoa Nova;15,0;02/1998
Alagoinha;13,6;02/1998
Algodão de Jandaíra;3,8;02/1998
Alhandra;11,9;02/1998
Amparo;0,0;02/1998
Aparecida;36,8;02/1998
Araçagi;19,7;02/1998
Arara;21,9;02/1998
Araruna;35,0;02/1998
Areia;42,5;02/1998
Areial;4,1;02/1998
Aroeiras;0,0;02/1998
Baía da Traição;62,3;02/1998
Bananeiras;48,8;02/1998
Barra de Santana;3,8;02/1998
Barra de Santa Rosa;8,0;02/1998
Barra de São Miguel;0,0;02/1998
Bayeux;8,2;02/1998
Belém;41,5;02/1998
Belém do Brejo do Cruz;67,4;02/1998
Boa Ventura;39,2;02/1998
Boa Vista;0,0;02/1998
Bom Jesus;140,6;02/1998
Bom Sucesso;11,4;02/1998
Bonito de Santa Fé;56,6;02/1998
Boqueirão;0,0;02/1998
Borborema;41,7;02/1998
Brejo do Cruz;27,6;02/1998
Brejo dos Santos;47,8;02/1998
Caaporã;7,1;02/1998
Cabaceiras;0,0;02/1998
Cachoeira dos Índios;108,1;02/1998
Cacimba de Areia;24,2;02/1998
Cacimba de Dentro;22,0;02/1998
Caiçara;29,5;02/1998
Cajazeiras;108,0;02/1998
Caldas Brandão;0,0;02/1998
Camalaú;0,0;02/1998
Campina Grande;1,1;02/1998
Campo de Santana;18,6;02/1998
Caraúbas;0,0;02/1998
Carrapateira;69,6;02/1998
Casserengue;9,1;02/1998
Catingueira;46,7;02/1998
Catolé do Rocha;52,4;02/1998
Caturité;4,9;02/1998
Conceição;27,0;02/1998
Condado;13,8;02/1998
Conde;20,2;02/1998
Congo;0,0;02/1998
Coremas;77,6;02/1998
Coxixola;0,0;02/1998
Cruz do Espírito Santo;13,4;02/1998
Cubati;1,3;02/1998
Cuité;26,0;02/1998
Cuitegi;31,0;02/1998
Curral Velho;34,4;02/1998
Desterro;0,0;02/1998
Diamante;38,4;02/1998
Dona Inês;79,6;02/1998
Duas Estradas;61,0;02/1998
Emas;32,0;02/1998
Esperança;6,9;02/1998
Fagundes;4,3;02/1998
Frei Martinho;41,2;02/1998
Gado Bravo;0,0;02/1998
Guarabira;39,4;02/1998
Gurinhém;19,6;02/1998
Gurjão;0,0;02/1998
Ibiara;27,0;02/1998
Igaracy;145,7;02/1998
Imaculada;0,0;02/1998
Ingá;0,0;02/1998
Itabaiana;0,0;02/1998
Itaporanga;87,0;02/1998
Itapororoca;30,2;02/1998
Itatuba;0,0;02/1998
Jacaraú;43,9;02/1998
Jericó;27,8;02/1998
João Pessoa;8,5;02/1998
Juarez Távora;0,0;02/1998
Juazeirinho;0,0;02/1998
Junco do Seridó;6,0;02/1998
Juripiranga;0,0;02/1998
Juru;5,0;02/1998
Lagoa;64,0;02/1998
Lagoa de Dentro;56,4;02/1998
Lagoa Seca;5,7;02/1998
Lastro;56,7;02/1998
Livramento;0,0;02/1998
Lucena;33,6;02/1998
Mãe D`Água;8,7;02/1998
Malta;23,3;02/1998
Mamanguape;46,4;02/1998
Manaíra;17,8;02/1998
Mari;11,4;02/1998
Massaranduba;16,2;02/1998
Mataraca;60,7;02/1998
Mogeiro;0,3;02/1998
Montadas;0,0;02/1998
Monte Horebe;73,8;02/1998
Monteiro;0,0;02/1998
Mulungu;9,0;02/1998
Natuba;13,7;02/1998
Nazarezinho;168,0;02/1998
Nova Floresta;29,0;02/1998
Nova Olinda;26,3;02/1998
Nova Palmeira;18,7;02/1998
Olho D`Água;81,2;02/1998
Olivedos;0,4;02/1998
Ouro Velho;27,8;02/1998
Passagem;18,2;02/1998
Patos;33,7;02/1998
Paulista;29,2;02/1998
Pedra Branca;23,2;02/1998
Pedra Lavrada;5,0;02/1998
Pedras de Fogo;3,9;02/1998
Piancó;111,4;02/1998
Picuí;11,6;02/1998
Pilar;8,7;02/1998
Pilões;31,4;02/1998
Pilõezinhos;45,4;02/1998
Pirpirituba;34,7;02/1998
Pocinhos;21,1;02/1998
Pombal;67,2;02/1998
Prata;0,0;02/1998
Princesa Isabel;66,0;02/1998
Puxinanã;5,6;02/1998
Queimadas;0,0;02/1998
Quixaba;38,5;02/1998
Remígio;39,2;02/1998
Riacho de Santo Antônio;0,0;02/1998
Riacho dos Cavalos;36,9;02/1998
Rio Tinto;52,9;02/1998
Salgadinho;57,4;02/1998
Salgado de São Félix;0,0;02/1998
Santa Cruz;74,5;02/1998
Santa Helena;59,8;02/1998
Santa Luzia;11,3;02/1998
Santana de Mangueira;51,0;02/1998
Santana dos Garrotes;18,8;02/1998
Santa Teresinha;22,9;02/1998
São Bento;57,0;02/1998
São Francisco;41,6;02/1998
São João do Cariri;0,0;02/1998
São João do Rio do Peixe;136,0;02/1998
São João do Tigre;0,0;02/1998
São José da Lagoa Tapada;84,5;02/1998
São José de Caiana;65,8;02/1998
São José de Espinharas;0,0;02/1998
São José de Piranhas;84,0;02/1998
São José do Bonfim;12,9;02/1998
São José do Sabugi;47,6;02/1998
São José dos Cordeiros;0,0;02/1998
São Mamede;1,7;02/1998
São Miguel de Taipu;11,1;02/1998
São Sebastião de Lagoa de Roça;8,0;02/1998
São Sebastião do Umbuzeiro;43,8;02/1998
São Vicente do Seridó;15,0;02/1998
Sapé;3,2;02/1998
Serra Branca;0,0;02/1998
Serra da Raiz;63,9;02/1998
Serra Grande;68,3;02/1998
Serra Redonda;14,7;02/1998
Serraria;63,2;02/1998
Solânea;49,9;02/1998
Soledade;0,0;02/1998
Sossêgo;11,1;02/1998
Sousa;37,9;02/1998
Sumé;0,0;02/1998
Taperoá;14,7;02/1998
Tavares;24,2;02/1998
Teixeira;8,5;02/1998
Triunfo;90,3;02/1998
Uiraúna;23,0;02/1998
Umbuzeiro;3,6;02/1998
Várzea;8,2;02/1998
Vista Serrana;63,4;02/1998
