Município;Pluviometria observada (mm);Data
Água Branca;147,0;05/1997
Aguiar;154,9;05/1997
Alagoa Grande;197,2;05/1997
Alagoa Nova;260,0;05/1997
Alagoinha;191,0;05/1997
Algodão de Jandaíra;81,9;05/1997
Alhandra;335,3;05/1997
Aparecida;135,0;05/1997
Araçagi;200,7;05/1997
Arara;127,5;05/1997
Araruna;194,6;05/1997
Areia;295,8;05/1997
Areial;108,0;05/1997
Aroeiras;84,2;05/1997
Baía da Traição;218,3;05/1997
Bananeiras;264,8;05/1997
Barra de Santana;68,0;05/1997
Barra de Santa Rosa;84,4;05/1997
Barra de São Miguel;129,0;05/1997
Bayeux;275,7;05/1997
Belém;237,5;05/1997
Belém do Brejo do Cruz;80,9;05/1997
Boa Ventura;147,4;05/1997
Boa Vista;66,0;05/1997
Bom Jesus;103,6;05/1997
Bom Sucesso;53,6;05/1997
Bonito de Santa Fé;114,4;05/1997
Boqueirão;61,1;05/1997
Borborema;255,2;05/1997
Brejo do Cruz;76,6;05/1997
Brejo dos Santos;67,0;05/1997
Caaporã;285,8;05/1997
Cabaceiras;66,7;05/1997
Cachoeira dos Índios;96,5;05/1997
Cacimba de Areia;55,5;05/1997
Cacimba de Dentro;209,8;05/1997
Caiçara;198,7;05/1997
Cajazeiras;120,3;05/1997
Caldas Brandão;205,6;05/1997
Camalaú;75,2;05/1997
Campina Grande;90,5;05/1997
Campo de Santana;178,1;05/1997
Caraúbas;59,9;05/1997
Carrapateira;118,4;05/1997
Casserengue;64,5;05/1997
Catingueira;95,6;05/1997
Catolé do Rocha;108,9;05/1997
Conceição;62,8;05/1997
Condado;74,3;05/1997
Conde;335,5;05/1997
Congo;71,1;05/1997
Coremas;134,0;05/1997
Coxixola;104,9;05/1997
Cruz do Espírito Santo;358,5;05/1997
Cubati;54,8;05/1997
Cuité;89,2;05/1997
Cuitegi;193,7;05/1997
Curral Velho;102,2;05/1997
Desterro;51,6;05/1997
Diamante;178,1;05/1997
Dona Inês;227,5;05/1997
Duas Estradas;251,5;05/1997
Emas;70,4;05/1997
Esperança;163,5;05/1997
Fagundes;121,1;05/1997
Frei Martinho;60,2;05/1997
Gado Bravo;61,9;05/1997
Guarabira;255,5;05/1997
Gurinhém;150,1;05/1997
Gurjão;61,0;05/1997
Ibiara;97,4;05/1997
Igaracy;124,0;05/1997
Imaculada;74,0;05/1997
Ingá;118,4;05/1997
Itabaiana;173,6;05/1997
Itaporanga;144,7;05/1997
Itapororoca;227,8;05/1997
Itatuba;128,0;05/1997
Jacaraú;216,1;05/1997
Jericó;65,8;05/1997
João Pessoa;309,4;05/1997
Juarez Távora;195,9;05/1997
Juazeirinho;55,6;05/1997
Junco do Seridó;70,4;05/1997
Juripiranga;226,1;05/1997
Juru;95,4;05/1997
Lagoa;52,8;05/1997
Lagoa de Dentro;270,6;05/1997
Lagoa Seca;216,9;05/1997
Lastro;61,4;05/1997
Livramento;147,4;05/1997
Lucena;219,4;05/1997
Mãe D`Água;45,1;05/1997
Malta;95,4;05/1997
Mamanguape;317,2;05/1997
Manaíra;43,8;05/1997
Mari;146,4;05/1997
Massaranduba;226,8;05/1997
Mataraca;190,5;05/1997
Mogeiro;195,4;05/1997
Monte Horebe;138,0;05/1997
Monteiro;114,8;05/1997
Mulungu;187,5;05/1997
Natuba;171,1;05/1997
Nazarezinho;114,8;05/1997
Nova Floresta;97,0;05/1997
Nova Olinda;120,1;05/1997
Nova Palmeira;39,4;05/1997
Olho D`Água;104,9;05/1997
Olivedos;75,2;05/1997
Ouro Velho;73,5;05/1997
Passagem;26,6;05/1997
Patos;41,3;05/1997
Paulista;55,1;05/1997
Pedra Branca;114,4;05/1997
Pedra Lavrada;84,0;05/1997
Pedras de Fogo;322,2;05/1997
Piancó;69,4;05/1997
Picuí;31,0;05/1997
Pilar;224,5;05/1997
Pilões;254,7;05/1997
Pilõezinhos;207,1;05/1997
Pirpirituba;220,3;05/1997
Pitimbu;289,0;05/1997
Pocinhos;64,8;05/1997
Pombal;133,2;05/1997
Prata;80,7;05/1997
Princesa Isabel;110,9;05/1997
Puxinanã;97,7;05/1997
Queimadas;89,3;05/1997
Quixaba;36,0;05/1997
Remígio;192,2;05/1997
Riacho de Santo Antônio;84,4;05/1997
Riacho dos Cavalos;61,6;05/1997
Rio Tinto;313,8;05/1997
Salgadinho;66,0;05/1997
Salgado de São Félix;158,2;05/1997
Santa Cruz;52,3;05/1997
Santa Helena;132,4;05/1997
Santa Luzia;101,5;05/1997
Santana de Mangueira;37,7;05/1997
Santana dos Garrotes;94,0;05/1997
Santa Teresinha;75,5;05/1997
São Bento;79,7;05/1997
São Francisco;82,9;05/1997
São João do Cariri;55,8;05/1997
São João do Rio do Peixe;150,5;05/1997
São João do Tigre;152,1;05/1997
São José da Lagoa Tapada;159,7;05/1997
São José de Caiana;133,0;05/1997
São José de Espinharas;56,8;05/1997
São José de Piranhas;70,9;05/1997
São José do Bonfim;28,8;05/1997
São José do Sabugi;39,8;05/1997
São José dos Cordeiros;137,9;05/1997
São Mamede;52,9;05/1997
São Miguel de Taipu;209,0;05/1997
São Sebastião de Lagoa de Roça;206,4;05/1997
São Sebastião do Umbuzeiro;59,0;05/1997
São Vicente do Seridó;86,9;05/1997
Sapé;226,0;05/1997
Serra Branca;56,1;05/1997
Serra da Raiz;290,4;05/1997
Serra Grande;100,9;05/1997
Serra Redonda;219,4;05/1997
Serraria;227,8;05/1997
Solânea;267,4;05/1997
Soledade;48,9;05/1997
Sossêgo;76,9;05/1997
Sousa;114,8;05/1997
Sumé;93,3;05/1997
Taperoá;76,5;05/1997
Tavares;91,4;05/1997
Teixeira;34,3;05/1997
Triunfo;110,4;05/1997
Uiraúna;55,4;05/1997
Umbuzeiro;185,8;05/1997
Várzea;66,0;05/1997
Vista Serrana;113,3;05/1997
