Município;Pluviometria observada (mm);Data
Água Branca;6,0;06/2021
Aguiar;7,3;06/2021
Alagoa Grande;23,8;06/2021
Alagoa Nova;32,0;06/2021
Alagoinha;29,7;06/2021
Alcantil;3,2;06/2021
Algodão de Jandaíra;0,7;06/2021
Alhandra;103,8;06/2021
Amparo;10,8;06/2021
Aparecida;0,0;06/2021
Araçagi;40,3;06/2021
Arara;15,6;06/2021
Araruna;10,9;06/2021
Areia;49,0;06/2021
Areia de Baraúnas;4,1;06/2021
Areial;17,9;06/2021
Aroeiras;32,4;06/2021
Assunção;0,0;06/2021
Baía da Traição;57,8;06/2021
Bananeiras;44,9;06/2021
Baraúna;6,0;06/2021
Barra de Santana;9,7;06/2021
Barra de Santa Rosa;0,0;06/2021
Barra de São Miguel;0,0;06/2021
Bayeux;96,9;06/2021
Belém;29,5;06/2021
Belém do Brejo do Cruz;2,5;06/2021
Bernardino Batista;0,0;06/2021
Boa Ventura;7,1;06/2021
Boa Vista;5,4;06/2021
Bom Jesus;10,1;06/2021
Bom Sucesso;0,0;06/2021
Bonito de Santa Fé;4,6;06/2021
Boqueirão;15,1;06/2021
Borborema;32,5;06/2021
Brejo do Cruz;21,5;06/2021
Brejo dos Santos;0,0;06/2021
Caaporã;117,1;06/2021
Cabaceiras;9,8;06/2021
Cabedelo;85,0;06/2021
Cachoeira dos Índios;0,0;06/2021
Cacimba de Areia;1,3;06/2021
Cacimba de Dentro;16,1;06/2021
Cacimbas;17,8;06/2021
Caiçara;18,2;06/2021
Cajazeiras;8,4;06/2021
Cajazeirinhas;0,0;06/2021
Caldas Brandão;20,0;06/2021
Camalaú;8,8;06/2021
Campina Grande;20,4;06/2021
Capim;62,7;06/2021
Caraúbas;0,0;06/2021
Carrapateira;0,0;06/2021
Casserengue;8,8;06/2021
Catingueira;2,3;06/2021
Catolé do Rocha;3,0;06/2021
Caturité;11,0;06/2021
Conceição;0,0;06/2021
Condado;0,0;06/2021
Conde;135,7;06/2021
Congo;7,6;06/2021
Coremas;0,0;06/2021
Coxixola;0,0;06/2021
Cruz do Espírito Santo;57,5;06/2021
Cubati;3,1;06/2021
Cuité;12,7;06/2021
Cuité de Mamanguape;50,9;06/2021
Cuitegi;38,1;06/2021
Curral de Cima;20,0;06/2021
Curral Velho;0,0;06/2021
