Município;Pluviometria observada (mm);Data
Água Branca;79,6;04/2015
Aguiar;91,2;04/2015
Alagoa Grande;63,9;04/2015
Alagoa Nova;31,7;04/2015
Alagoinha;77,0;04/2015
Alcantil;19,7;04/2015
Algodão de Jandaíra;26,3;04/2015
Alhandra;43,6;04/2015
Amparo;176,4;04/2015
Aparecida;34,1;04/2015
Araçagi;61,0;04/2015
Arara;41,2;04/2015
Araruna;58,8;04/2015
Areia;45,3;04/2015
Areia de Baraúnas;40,3;04/2015
Areial;24,8;04/2015
Aroeiras;6,8;04/2015
Assunção;95,2;04/2015
Baía da Traição;62,0;04/2015
Bananeiras;85,1;04/2015
Baraúna;81,0;04/2015
Barra de Santana;9,8;04/2015
Barra de Santa Rosa;49,3;04/2015
Barra de São Miguel;43,7;04/2015
Bayeux;59,6;04/2015
Belém;63,7;04/2015
Belém do Brejo do Cruz;111,8;04/2015
Bernardino Batista;85,1;04/2015
Boa Ventura;34,2;04/2015
Boa Vista;0,0;04/2015
Bom Jesus;96,0;04/2015
Bom Sucesso;68,0;04/2015
Bonito de Santa Fé;41,1;04/2015
Boqueirão;3,1;04/2015
Borborema;90,2;04/2015
Brejo do Cruz;141,8;04/2015
Brejo dos Santos;75,8;04/2015
Caaporã;96,3;04/2015
Cabaceiras;7,6;04/2015
Cabedelo;48,4;04/2015
Cachoeira dos Índios;64,1;04/2015
Cacimba de Areia;92,1;04/2015
Cacimba de Dentro;51,0;04/2015
Cacimbas;43,4;04/2015
Caiçara;14,4;04/2015
Cajazeiras;65,6;04/2015
Cajazeirinhas;90,2;04/2015
Caldas Brandão;39,8;04/2015
Camalaú;106,2;04/2015
Campina Grande;20,6;04/2015
Capim;68,9;04/2015
Caraúbas;21,9;04/2015
Carrapateira;86,2;04/2015
Casserengue;24,4;04/2015
Catingueira;109,6;04/2015
Catolé do Rocha;108,7;04/2015
Caturité;29,3;04/2015
Conceição;70,6;04/2015
Condado;75,0;04/2015
Congo;43,8;04/2015
Coremas;42,8;04/2015
Coxixola;78,9;04/2015
Cruz do Espírito Santo;34,7;04/2015
Cubati;16,7;04/2015
Cuité;37,9;04/2015
Cuité de Mamanguape;37,0;04/2015
Cuitegi;86,0;04/2015
Curral Velho;100,3;04/2015
Damião;62,8;04/2015
Desterro;15,0;04/2015
Diamante;54,1;04/2015
Dona Inês;48,4;04/2015
Duas Estradas;46,7;04/2015
Emas;65,0;04/2015
Esperança;42,4;04/2015
Fagundes;45,8;04/2015
Frei Martinho;28,6;04/2015
Gado Bravo;7,2;04/2015
Guarabira;97,0;04/2015
Gurinhém;17,6;04/2015
Gurjão;97,8;04/2015
Ibiara;80,7;04/2015
Igaracy;133,3;04/2015
Imaculada;47,6;04/2015
Ingá;38,8;04/2015
Itabaiana;15,2;04/2015
Itaporanga;55,0;04/2015
Itapororoca;33,8;04/2015
Jacaraú;39,9;04/2015
Jericó;77,2;04/2015
João Pessoa;49,3;04/2015
Joca Claudino;77,7;04/2015
Juarez Távora;10,1;04/2015
Juazeirinho;80,8;04/2015
Junco do Seridó;91,6;04/2015
Juripiranga;9,0;04/2015
Juru;122,2;04/2015
Lagoa;90,3;04/2015
Lagoa de Dentro;45,3;04/2015
Lagoa Seca;60,6;04/2015
Lastro;46,8;04/2015
Livramento;13,5;04/2015
Logradouro;33,1;04/2015
Mãe d'Água;82,7;04/2015
Malta;90,2;04/2015
Mamanguape;46,6;04/2015
Manaíra;132,9;04/2015
Mari;29,9;04/2015
Marizópolis;50,6;04/2015
Massaranduba;53,5;04/2015
Mataraca;59,1;04/2015
Matinhas;49,6;04/2015
Mato Grosso;128,8;04/2015
Maturéia;82,9;04/2015
Mogeiro;12,0;04/2015
Montadas;17,4;04/2015
Monte Horebe;31,4;04/2015
