Município;Pluviometria observada (mm);Data
Água Branca;54,0;02/1997
Aguiar;78,2;02/1997
Alagoa Grande;119,6;02/1997
Alagoa Nova;118,1;02/1997
Alagoinha;105,4;02/1997
Algodão de Jandaíra;24,7;02/1997
Alhandra;180,8;02/1997
Aparecida;38,4;02/1997
Araçagi;113,3;02/1997
Arara;108,4;02/1997
Araruna;21,2;02/1997
Areia;202,6;02/1997
Areial;54,6;02/1997
Aroeiras;32,0;02/1997
Baía da Traição;237,7;02/1997
Bananeiras;175,6;02/1997
Barra de Santana;55,5;02/1997
Barra de Santa Rosa;33,4;02/1997
Barra de São Miguel;25,4;02/1997
Bayeux;160,8;02/1997
Belém;97,4;02/1997
Belém do Brejo do Cruz;102,5;02/1997
Boa Ventura;22,0;02/1997
Boa Vista;18,6;02/1997
Bom Jesus;129,2;02/1997
Bom Sucesso;60,9;02/1997
Bonito de Santa Fé;104,0;02/1997
Boqueirão;49,5;02/1997
Borborema;148,0;02/1997
Brejo do Cruz;173,4;02/1997
Brejo dos Santos;75,0;02/1997
Caaporã;208,9;02/1997
Cabaceiras;65,9;02/1997
Cachoeira dos Índios;104,2;02/1997
Cacimba de Areia;21,8;02/1997
Cacimba de Dentro;56,9;02/1997
Caiçara;53,7;02/1997
Cajazeiras;97,3;02/1997
Caldas Brandão;179,0;02/1997
Camalaú;2,4;02/1997
Campina Grande;65,4;02/1997
Campo de Santana;18,4;02/1997
Caraúbas;30,0;02/1997
Carrapateira;114,8;02/1997
Casserengue;48,6;02/1997
Catingueira;8,6;02/1997
Catolé do Rocha;60,6;02/1997
Conceição;90,8;02/1997
Condado;42,8;02/1997
Conde;219,0;02/1997
Congo;21,7;02/1997
Coremas;133,6;02/1997
Coxixola;29,2;02/1997
Cruz do Espírito Santo;140,1;02/1997
Cubati;19,6;02/1997
Cuité;19,5;02/1997
Cuitegi;96,4;02/1997
Curral Velho;0,0;02/1997
Desterro;42,3;02/1997
Diamante;65,0;02/1997
Dona Inês;56,2;02/1997
Duas Estradas;98,3;02/1997
Emas;30,0;02/1997
Esperança;91,1;02/1997
Fagundes;83,2;02/1997
Frei Martinho;31,4;02/1997
Gado Bravo;65,4;02/1997
Guarabira;96,0;02/1997
Gurinhém;113,1;02/1997
Gurjão;30,7;02/1997
Ibiara;75,0;02/1997
Igaracy;84,6;02/1997
Imaculada;38,1;02/1997
Ingá;74,7;02/1997
Itabaiana;75,1;02/1997
Itaporanga;74,0;02/1997
Itapororoca;157,5;02/1997
Itatuba;40,6;02/1997
Jacaraú;129,6;02/1997
Jericó;38,0;02/1997
João Pessoa;179,4;02/1997
Juarez Távora;99,4;02/1997
Juazeirinho;13,6;02/1997
