Município;Pluviometria observada (mm);Data
Água Branca;308,8;04/2021
Aguiar;206,4;04/2021
Alagoa Grande;101,3;04/2021
Alagoa Nova;106,2;04/2021
Alagoinha;83,8;04/2021
Alcantil;64,5;04/2021
Algodão de Jandaíra;25,9;04/2021
Alhandra;214,2;04/2021
Amparo;130,7;04/2021
Aparecida;255,1;04/2021
Araçagi;96,5;04/2021
Arara;54,4;04/2021
Araruna;51,1;04/2021
Areia;164,4;04/2021
Areia de Baraúnas;226,6;04/2021
Areial;38,8;04/2021
Aroeiras;53,3;04/2021
Assunção;49,3;04/2021
Baía da Traição;188,8;04/2021
Bananeiras;101,0;04/2021
Baraúna;10,0;04/2021
Barra de Santana;25,0;04/2021
Barra de Santa Rosa;0,0;04/2021
Barra de São Miguel;55,9;04/2021
Bayeux;270,6;04/2021
Belém;113,6;04/2021
Belém do Brejo do Cruz;200,5;04/2021
Bernardino Batista;176,0;04/2021
Boa Ventura;135,3;04/2021
Boa Vista;20,0;04/2021
Bom Jesus;245,6;04/2021
Bom Sucesso;212,9;04/2021
Bonito de Santa Fé;137,9;04/2021
Boqueirão;24,5;04/2021
Borborema;125,7;04/2021
Brejo do Cruz;247,3;04/2021
Brejo dos Santos;252,0;04/2021
Caaporã;290,2;04/2021
Cabaceiras;19,7;04/2021
Cabedelo;263,8;04/2021
Cachoeira dos Índios;197,5;04/2021
Cacimba de Areia;154,7;04/2021
Cacimba de Dentro;79,2;04/2021
Cacimbas;206,4;04/2021
Caiçara;40,0;04/2021
Cajazeiras;188,1;04/2021
Cajazeirinhas;369,3;04/2021
Caldas Brandão;102,9;04/2021
Camalaú;244,8;04/2021
Campina Grande;36,6;04/2021
Capim;108,1;04/2021
Caraúbas;32,3;04/2021
Carrapateira;163,5;04/2021
Casserengue;18,8;04/2021
Catingueira;258,9;04/2021
Catolé do Rocha;263,2;04/2021
Caturité;41,6;04/2021
Conceição;155,1;04/2021
Condado;205,0;04/2021
Conde;232,9;04/2021
Congo;42,8;04/2021
Coremas;267,3;04/2021
Coxixola;80,6;04/2021
Cruz do Espírito Santo;189,9;04/2021
Cubati;46,0;04/2021
Cuité;7,4;04/2021
Cuité de Mamanguape;97,7;04/2021
Cuitegi;109,3;04/2021
Curral de Cima;83,3;04/2021
Curral Velho;113,2;04/2021
Damião;14,1;04/2021
Desterro;445,6;04/2021
Diamante;186,0;04/2021
Dona Inês;69,6;04/2021
Duas Estradas;62,0;04/2021
Emas;262,3;04/2021
Esperança;63,5;04/2021
Fagundes;43,7;04/2021
Frei Martinho;20,7;04/2021
Gado Bravo;55,9;04/2021
Guarabira;84,7;04/2021
Gurinhém;84,5;04/2021
Gurjão;25,4;04/2021
Ibiara;193,0;04/2021
Igaracy;115,2;04/2021
Imaculada;241,3;04/2021
Ingá;46,0;04/2021
Itabaiana;91,2;04/2021
Itaporanga;156,7;04/2021
Itapororoca;73,4;04/2021
Itatuba;51,0;04/2021
Jacaraú;102,1;04/2021
Jericó;154,0;04/2021
João Pessoa;286,7;04/2021
Joca Claudino;165,1;04/2021
Juarez Távora;50,9;04/2021
Juazeirinho;67,0;04/2021
Junco do Seridó;29,8;04/2021
Juripiranga;111,7;04/2021
Juru;170,8;04/2021
Lagoa;223,5;04/2021
Lagoa de Dentro;64,0;04/2021
Lagoa Seca;72,4;04/2021
Lastro;135,2;04/2021
Livramento;279,4;04/2021
Logradouro;103,7;04/2021
Lucena;243,5;04/2021
Mãe d'Água;168,2;04/2021
Malta;251,2;04/2021
Mamanguape;113,7;04/2021
Manaíra;151,7;04/2021
Marcação;157,3;04/2021
Mari;110,3;04/2021
Marizópolis;204,7;04/2021
Massaranduba;76,1;04/2021
Mataraca;144,1;04/2021
Matinhas;92,9;04/2021
Mato Grosso;201,7;04/2021
Maturéia;172,9;04/2021
Mogeiro;89,1;04/2021
Montadas;15,5;04/2021
Monte Horebe;162,0;04/2021
Monteiro;221,3;04/2021
Mulungu;30,6;04/2021
Natuba;106,3;04/2021
Nazarezinho;211,5;04/2021
