Município;Pluviometria observada (mm);Data
Água Branca;32,8;02/2016
Aguiar;69,5;02/2016
Alagoa Grande;31,1;02/2016
Alagoa Nova;51,7;02/2016
Alagoinha;20,4;02/2016
Alcantil;31,1;02/2016
Algodão de Jandaíra;0,0;02/2016
Alhandra;88,7;02/2016
Amparo;30,4;02/2016
Aparecida;33,5;02/2016
Araçagi;35,6;02/2016
Arara;12,7;02/2016
Araruna;23,0;02/2016
Areia;47,6;02/2016
Areia de Baraúnas;50,0;02/2016
Areial;16,3;02/2016
Aroeiras;28,4;02/2016
Assunção;8,2;02/2016
Baía da Traição;56,2;02/2016
Bananeiras;64,3;02/2016
Baraúna;5,0;02/2016
Barra de Santana;31,3;02/2016
Barra de Santa Rosa;5,1;02/2016
Barra de São Miguel;39,4;02/2016
Bayeux;126,5;02/2016
Belém;39,2;02/2016
Belém do Brejo do Cruz;74,1;02/2016
Bernardino Batista;39,0;02/2016
Boa Ventura;80,8;02/2016
Boa Vista;8,8;02/2016
Bom Jesus;63,0;02/2016
Bom Sucesso;77,1;02/2016
Bonito de Santa Fé;46,7;02/2016
Boqueirão;22,4;02/2016
Borborema;44,8;02/2016
Brejo do Cruz;34,0;02/2016
Brejo dos Santos;41,3;02/2016
Caaporã;89,9;02/2016
Cabaceiras;28,2;02/2016
Cabedelo;95,2;02/2016
Cachoeira dos Índios;35,3;02/2016
Cacimba de Areia;40,4;02/2016
Cacimba de Dentro;27,3;02/2016
Cacimbas;56,8;02/2016
Caiçara;27,8;02/2016
Cajazeiras;45,8;02/2016
Cajazeirinhas;94,4;02/2016
Caldas Brandão;59,9;02/2016
Camalaú;23,6;02/2016
Campina Grande;21,4;02/2016
Capim;63,8;02/2016
Caraúbas;17,4;02/2016
Carrapateira;27,0;02/2016
Casserengue;6,9;02/2016
Catingueira;78,0;02/2016
Catolé do Rocha;52,3;02/2016
Caturité;30,8;02/2016
Conceição;76,7;02/2016
Condado;94,5;02/2016
Conde;100,2;02/2016
Congo;58,6;02/2016
Coremas;29,6;02/2016
Coxixola;38,5;02/2016
Cruz do Espírito Santo;117,1;02/2016
Cubati;5,0;02/2016
Cuité;8,2;02/2016
Cuité de Mamanguape;62,6;02/2016
Cuitegi;37,8;02/2016
Curral Velho;58,9;02/2016
Damião;27,8;02/2016
Desterro;70,0;02/2016
Diamante;94,5;02/2016
Dona Inês;36,3;02/2016
Duas Estradas;43,2;02/2016
Emas;67,0;02/2016
Esperança;30,5;02/2016
Fagundes;39,6;02/2016
Frei Martinho;6,0;02/2016
Gado Bravo;38,3;02/2016
Guarabira;65,9;02/2016
Gurinhém;39,2;02/2016
Gurjão;10,3;02/2016
Ibiara;106,3;02/2016
Igaracy;29,3;02/2016
Imaculada;50,7;02/2016
Ingá;65,9;02/2016
Itabaiana;65,0;02/2016
