Município;Pluviometria observada (mm);Data
Água Branca;85,8;11/1997
Aguiar;166,0;11/1997
Alagoa Grande;65,8;11/1997
Alagoa Nova;55,6;11/1997
Alagoinha;45,0;11/1997
Algodão de Jandaíra;19,8;11/1997
Alhandra;47,4;11/1997
Aparecida;24,2;11/1997
Araçagi;68,7;11/1997
Arara;49,1;11/1997
Araruna;40,8;11/1997
Areia;88,6;11/1997
Areial;21,0;11/1997
Aroeiras;33,5;11/1997
Baía da Traição;101,4;11/1997
Bananeiras;78,5;11/1997
Barra de Santana;27,7;11/1997
Barra de Santa Rosa;19,0;11/1997
Barra de São Miguel;42,2;11/1997
Bayeux;70,1;11/1997
Belém;62,5;11/1997
Belém do Brejo do Cruz;13,2;11/1997
Boa Ventura;120,1;11/1997
Boa Vista;8,4;11/1997
Bom Jesus;88,8;11/1997
Bom Sucesso;11,5;11/1997
Bonito de Santa Fé;62,2;11/1997
Boqueirão;23,6;11/1997
Borborema;125,3;11/1997
Brejo do Cruz;37,4;11/1997
Brejo dos Santos;11,0;11/1997
Caaporã;71,7;11/1997
Cabaceiras;40,8;11/1997
Cachoeira dos Índios;119,0;11/1997
Cacimba de Areia;49,4;11/1997
Cacimba de Dentro;50,0;11/1997
Caiçara;40,9;11/1997
Cajazeiras;83,0;11/1997
Caldas Brandão;73,9;11/1997
Camalaú;11,4;11/1997
Campina Grande;30,5;11/1997
Campo de Santana;35,3;11/1997
Caraúbas;46,1;11/1997
Carrapateira;83,7;11/1997
Casserengue;39,2;11/1997
Catingueira;76,8;11/1997
Catolé do Rocha;5,4;11/1997
Conceição;93,8;11/1997
Condado;0,0;11/1997
Conde;49,8;11/1997
Congo;47,0;11/1997
Coremas;48,4;11/1997
Coxixola;13,8;11/1997
Cruz do Espírito Santo;68,4;11/1997
Cubati;8,2;11/1997
Cuité;33,4;11/1997
Cuitegi;82,6;11/1997
Curral Velho;110,0;11/1997
Desterro;7,1;11/1997
Diamante;82,6;11/1997
Dona Inês;62,4;11/1997
Duas Estradas;42,5;11/1997
Emas;43,7;11/1997
Esperança;34,7;11/1997
Fagundes;59,9;11/1997
Frei Martinho;4,6;11/1997
Gado Bravo;34,4;11/1997
Guarabira;73,1;11/1997
Gurinhém;70,0;11/1997
Gurjão;26,4;11/1997
Ibiara;111,0;11/1997
Igaracy;147,2;11/1997
Imaculada;145,2;11/1997
Ingá;79,2;11/1997
Itabaiana;60,0;11/1997
Itaporanga;234,0;11/1997
Itapororoca;57,6;11/1997
Itatuba;45,3;11/1997
Jacaraú;52,8;11/1997
Jericó;28,0;11/1997
João Pessoa;58,7;11/1997
Juarez Távora;30,4;11/1997
Juazeirinho;78,6;11/1997
Junco do Seridó;15,0;11/1997
Juripiranga;0,0;11/1997
Juru;91,3;11/1997
Lagoa;33,0;11/1997
Lagoa de Dentro;53,4;11/1997
Lagoa Seca;49,9;11/1997
Lastro;41,6;11/1997
Livramento;16,6;11/1997
Lucena;51,4;11/1997
Mãe D`Água;161,5;11/1997
Malta;6,6;11/1997
Mamanguape;66,1;11/1997
Manaíra;89,2;11/1997
Mari;87,9;11/1997
Massaranduba;41,6;11/1997
Mataraca;94,9;11/1997
Mogeiro;43,9;11/1997
Monte Horebe;115,4;11/1997
Monteiro;105,5;11/1997
Mulungu;80,6;11/1997
Natuba;64,8;11/1997
Nazarezinho;93,4;11/1997
Nova Floresta;0,0;11/1997
Nova Olinda;146,1;11/1997
Nova Palmeira;6,3;11/1997
Olho D`Água;42,8;11/1997
Olivedos;10,6;11/1997
Ouro Velho;33,4;11/1997
Passagem;52,8;11/1997
Patos;61,2;11/1997
Paulista;38,4;11/1997
Pedra Branca;248,9;11/1997
Pedra Lavrada;15,0;11/1997
Pedras de Fogo;62,8;11/1997
Piancó;19,4;11/1997
Picuí;3,0;11/1997
Pilar;32,1;11/1997
Pilões;97,0;11/1997
Pilõezinhos;26,6;11/1997
Pirpirituba;99,0;11/1997
Pocinhos;9,3;11/1997
Pombal;56,0;11/1997
Prata;37,1;11/1997
Princesa Isabel;164,8;11/1997
Puxinanã;65,2;11/1997
Queimadas;47,5;11/1997
Quixaba;0,0;11/1997
Remígio;53,0;11/1997
Riacho de Santo Antônio;24,5;11/1997
Riacho dos Cavalos;8,9;11/1997
Rio Tinto;85,1;11/1997
Salgadinho;0,0;11/1997
Salgado de São Félix;53,0;11/1997
Santa Cruz;27,3;11/1997
Santa Helena;35,0;11/1997
Santa Luzia;18,9;11/1997
Santana de Mangueira;195,1;11/1997
Santana dos Garrotes;180,6;11/1997
Santa Teresinha;64,6;11/1997
São Bento;76,0;11/1997
São Francisco;17,7;11/1997
