Município;Pluviometria observada (mm);Data
Água Branca;74,0;05/2023
Aguiar;30,1;05/2023
Alagoa Grande;173,2;05/2023
Alagoa Nova;108,9;05/2023
Alagoinha;140,3;05/2023
Alcantil;42,8;05/2023
Algodão de Jandaíra;107,5;05/2023
Alhandra;144,4;05/2023
Amparo;40,6;05/2023
Aparecida;57,7;05/2023
Araçagi;130,2;05/2023
Arara;62,2;05/2023
Araruna;71,6;05/2023
Areia;145,3;05/2023
Areia de Baraúnas;14,1;05/2023
Areial;145,7;05/2023
Aroeiras;60,3;05/2023
Assunção;32,0;05/2023
Baía da Traição;133,2;05/2023
Bananeiras;110,3;05/2023
Baraúna;65,0;05/2023
Barra de Santana;31,1;05/2023
Barra de Santa Rosa;32,7;05/2023
Barra de São Miguel;190,1;05/2023
Bayeux;189,8;05/2023
Belém;66,0;05/2023
Belém do Brejo do Cruz;53,3;05/2023
Bernardino Batista;103,5;05/2023
Boa Ventura;75,6;05/2023
Boa Vista;64,0;05/2023
Bom Jesus;44,8;05/2023
Bom Sucesso;23,6;05/2023
Bonito de Santa Fé;24,0;05/2023
Boqueirão;57,8;05/2023
Borborema;152,0;05/2023
Brejo do Cruz;62,2;05/2023
Brejo dos Santos;7,0;05/2023
Caaporã;161,6;05/2023
Cabaceiras;95,3;05/2023
Cabedelo;334,7;05/2023
Cachoeira dos Índios;61,7;05/2023
Cacimba de Areia;20,7;05/2023
Cacimba de Dentro;52,2;05/2023
Cacimbas;51,0;05/2023
Caiçara;76,5;05/2023
Cajazeiras;54,3;05/2023
Cajazeirinhas;70,8;05/2023
Caldas Brandão;71,5;05/2023
Camalaú;28,8;05/2023
Campina Grande;83,3;05/2023
Capim;84,8;05/2023
Caraúbas;93,4;05/2023
Carrapateira;27,7;05/2023
Casserengue;24,9;05/2023
Catingueira;155,3;05/2023
Catolé do Rocha;37,3;05/2023
Caturité;78,2;05/2023
Conceição;90,5;05/2023
Condado;100,0;05/2023
Conde;183,1;05/2023
Congo;35,4;05/2023
Coremas;42,4;05/2023
Coxixola;115,8;05/2023
Cruz do Espírito Santo;135,3;05/2023
Cubati;154,2;05/2023
Cuité;44,6;05/2023
Cuité de Mamanguape;117,8;05/2023
Cuitegi;90,4;05/2023
Curral de Cima;81,1;05/2023
Curral Velho;74,0;05/2023
Damião;92,2;05/2023
Desterro;62,0;05/2023
Diamante;47,8;05/2023
Dona Inês;94,8;05/2023
Duas Estradas;83,9;05/2023
Emas;88,2;05/2023
Esperança;74,6;05/2023
Fagundes;92,0;05/2023
Frei Martinho;74,5;05/2023
Gado Bravo;62,9;05/2023
Guarabira;103,7;05/2023
Gurinhém;69,7;05/2023
Gurjão;66,4;05/2023
Ibiara;54,0;05/2023
Igaracy;91,6;05/2023
Imaculada;147,5;05/2023
Ingá;75,7;05/2023
Itabaiana;115,4;05/2023
Itaporanga;35,8;05/2023
Itapororoca;137,0;05/2023
Itatuba;71,2;05/2023
Jacaraú;136,9;05/2023
Jericó;25,0;05/2023
João Pessoa;178,1;05/2023
Joca Claudino;47,3;05/2023
Juarez Távora;71,5;05/2023
Juazeirinho;36,3;05/2023
Junco do Seridó;24,4;05/2023
Juripiranga;69,4;05/2023
Juru;31,7;05/2023
Lagoa;88,1;05/2023
Lagoa de Dentro;67,1;05/2023
Lagoa Seca;106,7;05/2023
Lastro;67,2;05/2023
Livramento;12,6;05/2023
Logradouro;37,9;05/2023
Lucena;251,3;05/2023
Mãe d'Água;54,6;05/2023
Malta;116,9;05/2023
Mamanguape;124,6;05/2023
Manaíra;22,3;05/2023
Marcação;168,5;05/2023
Mari;95,4;05/2023
Marizópolis;60,3;05/2023
Massaranduba;138,8;05/2023
Mataraca;148,6;05/2023
Matinhas;123,0;05/2023
Mato Grosso;44,8;05/2023
Maturéia;79,6;05/2023
Mogeiro;42,1;05/2023
Montadas;85,9;05/2023
Monte Horebe;57,8;05/2023
Monteiro;76,0;05/2023
Mulungu;128,1;05/2023
Natuba;141,7;05/2023
Nazarezinho;86,4;05/2023
Nova Floresta;69,1;05/2023
Nova Olinda;109,6;05/2023
Nova Palmeira;109,1;05/2023
Olho d'Água;54,6;05/2023
Olivedos;108,1;05/2023
Ouro Velho;4,2;05/2023
Parari;86,6;05/2023
Passagem;13,7;05/2023
Patos;93,7;05/2023
Paulista;53,9;05/2023
Pedra Branca;74,2;05/2023
Pedra Lavrada;79,0;05/2023
Pedras de Fogo;115,5;05/2023
Pedro Régis;132,6;05/2023
Piancó;33,0;05/2023
Picuí;83,3;05/2023
Pilar;84,1;05/2023
Pilões;133,9;05/2023
Pilõezinhos;135,3;05/2023
Pirpirituba;77,6;05/2023
Pitimbu;149,7;05/2023
Pocinhos;45,9;05/2023
Poço Dantas;45,7;05/2023
Poço de José de Moura;45,4;05/2023
Pombal;98,3;05/2023
Prata;21,6;05/2023
Princesa Isabel;28,4;05/2023
Puxinanã;103,0;05/2023
Queimadas;42,0;05/2023
Quixaba;17,0;05/2023
Remígio;80,7;05/2023
Riachão;43,9;05/2023
Riachão do Bacamarte;63,3;05/2023
Riachão do Poço;70,3;05/2023
Riacho de Santo Antônio;18,5;05/2023
Riacho dos Cavalos;79,3;05/2023
Rio Tinto;190,7;05/2023
Salgadinho;45,0;05/2023
Salgado de São Félix;50,5;05/2023
Santa Cecília;60,3;05/2023
Santa Cruz;78,1;05/2023
Santa Helena;28,7;05/2023
Santa Inês;141,8;05/2023
Santa Luzia;20,9;05/2023
Santana de Mangueira;51,6;05/2023
Santana dos Garrotes;44,9;05/2023
Santa Rita;171,7;05/2023
Santa Teresinha;42,9;05/2023
Santo André;0,0;05/2023
São Bentinho;46,7;05/2023
São Bento;96,0;05/2023
São Domingos;67,3;05/2023
São Domingos do Cariri;188,9;05/2023
São Francisco;48,6;05/2023
São João do Cariri;54,0;05/2023
São João do Rio do Peixe;41,6;05/2023
São João do Tigre;60,2;05/2023
São José da Lagoa Tapada;26,5;05/2023
São José de Caiana;45,6;05/2023
São José de Espinharas;38,1;05/2023
São José de Piranhas;49,3;05/2023
São José de Princesa;20,7;05/2023
São José do Bonfim;46,7;05/2023
São José do Brejo do Cruz;71,6;05/2023
São José do Sabugi;13,5;05/2023
São José dos Cordeiros;38,7;05/2023
São José dos Ramos;72,5;05/2023
São Mamede;68,0;05/2023
São Miguel de Taipu;59,2;05/2023
São Sebastião de Lagoa de Roça;145,2;05/2023
São Sebastião do Umbuzeiro;17,5;05/2023
São Vicente do Seridó;44,6;05/2023
Sapé;178,2;05/2023
Serra Branca;77,7;05/2023
Serra da Raiz;88,8;05/2023
Serra Grande;53,1;05/2023
Serra Redonda;95,3;05/2023
Serraria;183,5;05/2023
Sertãozinho;79,1;05/2023
Sobrado;95,9;05/2023
Solânea;89,2;05/2023
Soledade;38,6;05/2023
Sossêgo;52,0;05/2023
Sousa;95,0;05/2023
Sumé;45,1;05/2023
Tacima;81,6;05/2023
Taperoá;24,0;05/2023
Tavares;45,9;05/2023
Teixeira;161,3;05/2023
Tenório;23,5;05/2023
Triunfo;87,5;05/2023
Uiraúna;89,4;05/2023
Umbuzeiro;103,3;05/2023
Várzea;24,5;05/2023
Vieirópolis;77,1;05/2023
Vista Serrana;57,0;05/2023
Zabelê;28,8;05/2023
