Município;Pluviometria observada (mm);Data
São Bentinho;35,7;02/2001
São Bento;0,0;02/2001
São Domingos;6,9;02/2001
São Domingos do Cariri;0,0;02/2001
São Francisco;55,2;02/2001
São João do Cariri;0,3;02/2001
São João do Rio do Peixe;78,7;02/2001
São João do Tigre;0,0;02/2001
São José da Lagoa Tapada;50,5;02/2001
São José de Caiana;83,4;02/2001
São José de Espinharas;26,6;02/2001
São José de Piranhas;166,7;02/2001
São José do Bonfim;7,8;02/2001
São José do Brejo do Cruz;9,5;02/2001
São José do Sabugi;36,4;02/2001
São José dos Cordeiros;0,0;02/2001
São José dos Ramos;0,0;02/2001
São Mamede;12,3;02/2001
São Miguel de Taipu;7,6;02/2001
São Sebastião de Lagoa de Roça;1,3;02/2001
São Sebastião do Umbuzeiro;43,6;02/2001
São Vicente do Seridó;0,0;02/2001
Sapé;6,0;02/2001
Serra Branca;0,0;02/2001
Serra da Raiz;2,0;02/2001
Serra Grande;69,3;02/2001
Serra Redonda;0,0;02/2001
Serraria;10,0;02/2001
Solânea;13,4;02/2001
Soledade;3,0;02/2001
Sossêgo;0,0;02/2001
Sousa;62,3;02/2001
Sumé;13,3;02/2001
Taperoá;0,3;02/2001
Tavares;103,5;02/2001
Teixeira;35,4;02/2001
Tenório;0,0;02/2001
Triunfo;56,4;02/2001
Uiraúna;26,5;02/2001
Umbuzeiro;0,0;02/2001
Várzea;25,0;02/2001
Vista Serrana;5,2;02/2001
