Município;Pluviometria observada (mm);Data
Água Branca;0,0;09/2020
Aguiar;0,0;09/2020
Alagoa Grande;50,5;09/2020
Alagoa Nova;50,1;09/2020
Alagoinha;28,1;09/2020
Alcantil;3,2;09/2020
Algodão de Jandaíra;4,6;09/2020
Alhandra;30,2;09/2020
Amparo;11,6;09/2020
Aparecida;0,0;09/2020
Araçagi;16,2;09/2020
Arara;23,1;09/2020
Araruna;27,4;09/2020
Areia;78,8;09/2020
Areia de Baraúnas;0,0;09/2020
Areial;22,0;09/2020
Aroeiras;9,5;09/2020
Assunção;0,0;09/2020
Baía da Traição;38,0;09/2020
Bananeiras;46,3;09/2020
Baraúna;0,0;09/2020
Barra de Santana;20,8;09/2020
Barra de Santa Rosa;6,0;09/2020
Barra de São Miguel;0,0;09/2020
Bayeux;36,0;09/2020
Belém;14,2;09/2020
Belém do Brejo do Cruz;11,2;09/2020
Bernardino Batista;0,0;09/2020
Boa Ventura;3,0;09/2020
Boa Vista;15,0;09/2020
Bom Jesus;0,0;09/2020
Bom Sucesso;4,9;09/2020
Bonito de Santa Fé;8,5;09/2020
Boqueirão;25,1;09/2020
Borborema;33,0;09/2020
Brejo do Cruz;13,9;09/2020
Brejo dos Santos;0,0;09/2020
Caaporã;73,4;09/2020
Cabaceiras;9,7;09/2020
Cabedelo;31,2;09/2020
Cachoeira dos Índios;0,0;09/2020
Cacimba de Areia;0,0;09/2020
Cacimba de Dentro;15,0;09/2020
Cacimbas;0,0;09/2020
Caiçara;9,9;09/2020
Cajazeiras;0,0;09/2020
Cajazeirinhas;0,0;09/2020
Caldas Brandão;18,9;09/2020
Camalaú;0,0;09/2020
Campina Grande;22,4;09/2020
Capim;18,5;09/2020
Caraúbas;2,5;09/2020
Carrapateira;0,0;09/2020
Casserengue;2,9;09/2020
Catingueira;0,0;09/2020
Catolé do Rocha;3,4;09/2020
Caturité;20,2;09/2020
Conceição;22,0;09/2020
Condado;0,0;09/2020
Conde;43,6;09/2020
Congo;0,0;09/2020
Coremas;0,0;09/2020
Coxixola;0,0;09/2020
Cruz do Espírito Santo;15,3;09/2020
Cubati;2,2;09/2020
Cuité;18,4;09/2020
Cuité de Mamanguape;27,7;09/2020
Cuitegi;30,0;09/2020
Curral Velho;0,0;09/2020
Damião;19,9;09/2020
Desterro;0,0;09/2020
Diamante;0,0;09/2020
Dona Inês;18,4;09/2020
Duas Estradas;0,0;09/2020
Emas;0,0;09/2020
Esperança;29,5;09/2020
Fagundes;26,3;09/2020
Frei Martinho;0,0;09/2020
Gado Bravo;7,1;09/2020
Guarabira;16,1;09/2020
Gurinhém;0,0;09/2020
Gurjão;1,9;09/2020
Ibiara;9,0;09/2020
Igaracy;0,0;09/2020
Imaculada;4,5;09/2020
Ingá;20,0;09/2020
Itabaiana;4,6;09/2020
Itaporanga;0,0;09/2020
Itapororoca;14,8;09/2020
Itatuba;18,9;09/2020
Jacaraú;22,7;09/2020
Jericó;3,0;09/2020
João Pessoa;29,7;09/2020
Joca Claudino;0,0;09/2020
Juarez Távora;11,6;09/2020
Juazeirinho;0,0;09/2020
Junco do Seridó;15,5;09/2020
Juripiranga;28,4;09/2020
Juru;0,0;09/2020
Lagoa;0,0;09/2020
Lagoa de Dentro;10,8;09/2020
Lagoa Seca;51,7;09/2020
Lastro;0,0;09/2020
Livramento;0,0;09/2020
Logradouro;5,9;09/2020
Lucena;29,1;09/2020
Mãe d'Água;0,0;09/2020
Malta;0,0;09/2020
Mamanguape;38,3;09/2020
Manaíra;0,0;09/2020
Marcação;48,3;09/2020
Mari;17,6;09/2020
Marizópolis;0,0;09/2020
Mataraca;43,9;09/2020
Matinhas;38,9;09/2020
Mato Grosso;1,8;09/2020
Maturéia;0,0;09/2020
Mogeiro;37,1;09/2020
Montadas;17,5;09/2020
Monte Horebe;9,0;09/2020
Monteiro;0,7;09/2020
Mulungu;12,8;09/2020
Natuba;29,9;09/2020
Nazarezinho;0,0;09/2020
Nova Floresta;13,9;09/2020
Nova Olinda;0,0;09/2020
Nova Palmeira;1,4;09/2020
Olho d'Água;0,0;09/2020
Olivedos;2,8;09/2020
Ouro Velho;2,5;09/2020
Parari;0,0;09/2020
Passagem;0,0;09/2020
Patos;1,4;09/2020
Paulista;0,0;09/2020
