Município;Pluviometria observada (mm);Data
Água Branca;2,0;08/2016
Aguiar;0,0;08/2016
Alagoa Grande;4,0;08/2016
Alagoa Nova;8,5;08/2016
Alagoinha;4,2;08/2016
Alcantil;0,0;08/2016
Algodão de Jandaíra;0,0;08/2016
Alhandra;24,3;08/2016
Amparo;0,7;08/2016
Aparecida;0,0;08/2016
Araçagi;5,3;08/2016
Arara;3,1;08/2016
Araruna;11,9;08/2016
Areia;26,8;08/2016
Areia de Baraúnas;0,0;08/2016
Areial;5,6;08/2016
Aroeiras;1,1;08/2016
Assunção;0,0;08/2016
Baía da Traição;48,3;08/2016
Bananeiras;25,2;08/2016
Baraúna;0,0;08/2016
Barra de Santana;2,6;08/2016
Barra de Santa Rosa;1,0;08/2016
Barra de São Miguel;0,0;08/2016
Bayeux;39,1;08/2016
Belém;8,4;08/2016
Belém do Brejo do Cruz;0,0;08/2016
Bernardino Batista;0,0;08/2016
Boa Ventura;0,0;08/2016
Boa Vista;0,0;08/2016
Bom Jesus;0,0;08/2016
Bom Sucesso;0,0;08/2016
Bonito de Santa Fé;0,0;08/2016
Boqueirão;1,3;08/2016
Borborema;19,5;08/2016
Brejo do Cruz;0,0;08/2016
Brejo dos Santos;0,0;08/2016
Caaporã;35,1;08/2016
Cabaceiras;6,5;08/2016
Cabedelo;34,8;08/2016
Cachoeira dos Índios;0,0;08/2016
Cacimba de Areia;0,0;08/2016
Cacimba de Dentro;5,4;08/2016
Cacimbas;0,0;08/2016
Caiçara;13,7;08/2016
Cajazeiras;0,0;08/2016
Cajazeirinhas;0,0;08/2016
Caldas Brandão;9,7;08/2016
Camalaú;0,0;08/2016
Campina Grande;5,3;08/2016
Capim;15,5;08/2016
Caraúbas;0,0;08/2016
Carrapateira;0,0;08/2016
Casserengue;0,1;08/2016
Catingueira;0,0;08/2016
Catolé do Rocha;0,0;08/2016
Caturité;2,4;08/2016
Conceição;0,0;08/2016
Condado;0,0;08/2016
Congo;2,1;08/2016
Coremas;0,0;08/2016
Coxixola;0,0;08/2016
Cruz do Espírito Santo;14,2;08/2016
Cubati;0,0;08/2016
Cuité;0,0;08/2016
Cuité de Mamanguape;4,8;08/2016
Cuitegi;21,0;08/2016
Curral Velho;0,0;08/2016
Damião;1,9;08/2016
Desterro;0,0;08/2016
Diamante;0,0;08/2016
Dona Inês;12,9;08/2016
Duas Estradas;17,5;08/2016
Emas;0,0;08/2016
Esperança;5,6;08/2016
Fagundes;20,4;08/2016
Frei Martinho;0,0;08/2016
Gado Bravo;5,8;08/2016
Guarabira;34,7;08/2016
Gurinhém;2,4;08/2016
Gurjão;0,0;08/2016
Ibiara;0,0;08/2016
Igaracy;0,0;08/2016
Imaculada;0,0;08/2016
Ingá;12,6;08/2016
Itabaiana;0,0;08/2016
Itaporanga;0,0;08/2016
Itapororoca;9,0;08/2016
Itatuba;0,0;08/2016
Jacaraú;20,4;08/2016
Jericó;0,0;08/2016
João Pessoa;35,2;08/2016
Joca Claudino;0,0;08/2016
Juarez Távora;0,0;08/2016
Juazeirinho;0,0;08/2016
Junco do Seridó;0,0;08/2016
Juripiranga;7,4;08/2016
Juru;0,0;08/2016
Lagoa;0,0;08/2016
Lagoa de Dentro;1,0;08/2016
Lagoa Seca;13,0;08/2016
Lastro;0,0;08/2016
Livramento;0,0;08/2016
Logradouro;3,0;08/2016
Mãe d'Água;0,0;08/2016
Malta;0,0;08/2016
Mamanguape;28,2;08/2016
Manaíra;0,0;08/2016
Mari;14,8;08/2016
