Município;Pluviometria observada (mm);Data
São José da Lagoa Tapada;23,2;10/1996
São José de Caiana;20,0;10/1996
São José de Espinharas;0,0;10/1996
São José de Piranhas;28,3;10/1996
São José do Bonfim;8,4;10/1996
São José do Sabugi;0,0;10/1996
São José dos Cordeiros;6,1;10/1996
São Mamede;0,0;10/1996
São Miguel de Taipu;59,4;10/1996
São Sebastião de Lagoa de Roça;88,6;10/1996
São Sebastião do Umbuzeiro;98,4;10/1996
São Vicente do Seridó;5,6;10/1996
Sapé;48,1;10/1996
Serra Branca;17,3;10/1996
Serra da Raiz;83,4;10/1996
Serra Grande;0,0;10/1996
Serra Redonda;170,5;10/1996
Serraria;153,0;10/1996
Solânea;84,0;10/1996
Soledade;6,4;10/1996
Sossêgo;5,3;10/1996
Sousa;26,1;10/1996
Sumé;9,2;10/1996
Taperoá;21,0;10/1996
Tavares;43,7;10/1996
Teixeira;18,2;10/1996
Triunfo;8,3;10/1996
Uiraúna;0,0;10/1996
Umbuzeiro;76,4;10/1996
Várzea;5,1;10/1996
Vista Serrana;30,4;10/1996
