Município;Pluviometria observada (mm);Data
Água Branca;48,6;06/1995
Aguiar;26,0;06/1995
Alagoa Grande;167,8;06/1995
Alagoa Nova;166,5;06/1995
Alagoinha;199,2;06/1995
Algodão de Jandaíra;19,4;06/1995
Alhandra;421,8;06/1995
Aparecida;24,2;06/1995
Araçagi;158,1;06/1995
Araruna;107,4;06/1995
Areia;243,7;06/1995
Areial;110,6;06/1995
Aroeiras;113,2;06/1995
Baía da Traição;402,5;06/1995
Bananeiras;187,2;06/1995
Barra de Santana;80,4;06/1995
Barra de Santa Rosa;49,0;06/1995
Barra de São Miguel;16,7;06/1995
Belém;154,6;06/1995
Belém do Brejo do Cruz;13,2;06/1995
Boa Ventura;29,0;06/1995
Boa Vista;31,2;06/1995
Bom Sucesso;83,7;06/1995
Bonito de Santa Fé;9,0;06/1995
Boqueirão;45,5;06/1995
Brejo do Cruz;21,9;06/1995
Brejo dos Santos;48,8;06/1995
Cabaceiras;44,4;06/1995
Cachoeira dos Índios;22,2;06/1995
Cacimba de Areia;15,8;06/1995
Cacimba de Dentro;110,0;06/1995
Caiçara;96,4;06/1995
Cajazeiras;19,8;06/1995
Caldas Brandão;152,0;06/1995
Camalaú;9,4;06/1995
Campina Grande;139,9;06/1995
Campo de Santana;53,4;06/1995
Caraúbas;9,8;06/1995
Casserengue;57,4;06/1995
Catingueira;14,1;06/1995
Catolé do Rocha;36,8;06/1995
Conceição;30,7;06/1995
Condado;20,1;06/1995
Congo;0,0;06/1995
Coremas;9,6;06/1995
Coxixola;22,4;06/1995
Cruz do Espírito Santo;218,8;06/1995
Cuité;67,6;06/1995
Desterro;27,5;06/1995
Dona Inês;106,7;06/1995
Emas;36,6;06/1995
Esperança;101,5;06/1995
Fagundes;191,1;06/1995
Gado Bravo;134,5;06/1995
Guarabira;175,6;06/1995
Gurinhém;106,0;06/1995
Gurjão;23,4;06/1995
Ibiara;32,8;06/1995
Igaracy;0,0;06/1995
Imaculada;33,1;06/1995
Ingá;130,2;06/1995
Itabaiana;143,5;06/1995
Itaporanga;40,3;06/1995
Itapororoca;159,3;06/1995
Itatuba;133,9;06/1995
Jacaraú;174,0;06/1995
Jericó;80,1;06/1995
João Pessoa;332,6;06/1995
Juarez Távora;140,7;06/1995
Juazeirinho;28,9;06/1995
Junco do Seridó;25,8;06/1995
Juru;12,7;06/1995
Lagoa;34,8;06/1995
Lagoa Seca;202,8;06/1995
Livramento;0,0;06/1995
Mãe D`Água;13,5;06/1995
Malta;27,5;06/1995
Mamanguape;150,1;06/1995
Manaíra;16,0;06/1995
Massaranduba;174,4;06/1995
Mogeiro;123,2;06/1995
Monteiro;2,9;06/1995
Mulungu;156,4;06/1995
Nazarezinho;8,0;06/1995
Nova Olinda;27,4;06/1995
Nova Palmeira;23,8;06/1995
Olho D`Água;65,9;06/1995
Olivedos;42,4;06/1995
Ouro Velho;1,0;06/1995
Passagem;10,0;06/1995
Patos;28,4;06/1995
Paulista;73,0;06/1995
Pedra Lavrada;0,0;06/1995
Pedras de Fogo;406,2;06/1995
Piancó;2,0;06/1995
Picuí;20,5;06/1995
Pilar;221,6;06/1995
Pocinhos;69,9;06/1995
Pombal;31,2;06/1995
Prata;7,6;06/1995
Princesa Isabel;38,3;06/1995
Puxinanã;123,4;06/1995
Queimadas;143,2;06/1995
Remígio;173,2;06/1995
Riacho de Santo Antônio;15,2;06/1995
Riacho dos Cavalos;20,3;06/1995
Rio Tinto;236,9;06/1995
Salgadinho;26,0;06/1995
Santa Luzia;11,9;06/1995
Santana de Mangueira;13,2;06/1995
Santana dos Garrotes;2,0;06/1995
Santa Teresinha;10,2;06/1995
São Bento;15,4;06/1995
São Francisco;13,3;06/1995
São João do Cariri;24,6;06/1995
São João do Rio do Peixe;26,9;06/1995
São João do Tigre;51,9;06/1995
São José da Lagoa Tapada;30,6;06/1995
São José de Espinharas;0,0;06/1995
São José de Piranhas;10,6;06/1995
São José do Sabugi;0,3;06/1995
São José dos Cordeiros;10,3;06/1995
São Mamede;25,0;06/1995
São Miguel de Taipu;261,0;06/1995
São Sebastião do Umbuzeiro;16,1;06/1995
São Vicente do Seridó;16,5;06/1995
Sapé;172,3;06/1995
Serra Branca;28,2;06/1995
Serra da Raiz;149,9;06/1995
Serra Grande;35,4;06/1995
Serraria;238,2;06/1995
Solânea;204,3;06/1995
Soledade;25,3;06/1995
Sossêgo;45,6;06/1995
Sousa;20,2;06/1995
Sumé;16,2;06/1995
Taperoá;20,5;06/1995
Teixeira;11,7;06/1995
Triunfo;20,6;06/1995
Uiraúna;11,2;06/1995
Umbuzeiro;138,7;06/1995
Várzea;30,7;06/1995
Vista Serrana;22,0;06/1995
