Município;Pluviometria observada (mm);Data
Água Branca;39,6;06/2012
Aguiar;10,1;06/2012
Alagoa Grande;217,2;06/2012
Alagoa Nova;168,0;06/2012
Alagoinha;328,2;06/2012
Alcantil;63,5;06/2012
Algodão de Jandaíra;88,8;06/2012
Alhandra;458,5;06/2012
Amparo;29,6;06/2012
Aparecida;0,0;06/2012
Araçagi;276,3;06/2012
Arara;127,9;06/2012
Araruna;117,5;06/2012
Areia;302,2;06/2012
Areial;154,2;06/2012
Aroeiras;88,9;06/2012
Assunção;52,0;06/2012
Baía da Traição;463,2;06/2012
Bananeiras;264,0;06/2012
Baraúna;47,5;06/2012
Barra de Santana;43,2;06/2012
Barra de Santa Rosa;64,8;06/2012
Barra de São Miguel;35,9;06/2012
Bayeux;540,6;06/2012
Belém;176,7;06/2012
Belém do Brejo do Cruz;16,0;06/2012
Bernardino Batista;11,8;06/2012
Boa Ventura;0,0;06/2012
Boa Vista;78,2;06/2012
Bom Jesus;18,7;06/2012
Bom Sucesso;3,1;06/2012
Bonito de Santa Fé;36,8;06/2012
Boqueirão;45,1;06/2012
Borborema;246,2;06/2012
Brejo do Cruz;7,6;06/2012
Brejo dos Santos;8,9;06/2012
Caaporã;372,8;06/2012
Cabaceiras;28,9;06/2012
Cabedelo;476,5;06/2012
Cachoeira dos Índios;24,5;06/2012
Cacimba de Areia;18,2;06/2012
Cacimba de Dentro;147,0;06/2012
Cacimbas;12,1;06/2012
Caiçara;173,3;06/2012
Cajazeiras;25,8;06/2012
Cajazeirinhas;36,8;06/2012
Caldas Brandão;294,0;06/2012
Camalaú;15,3;06/2012
Campina Grande;149,0;06/2012
Capim;423,1;06/2012
Caraúbas;16,5;06/2012
Carrapateira;15,4;06/2012
Casserengue;96,6;06/2012
Catingueira;22,0;06/2012
Catolé do Rocha;3,3;06/2012
Caturité;75,3;06/2012
Conceição;2,3;06/2012
Condado;0,0;06/2012
Conde;637,6;06/2012
Congo;18,7;06/2012
Coremas;0,0;06/2012
Coxixola;32,5;06/2012
Cruz do Espírito Santo;421,9;06/2012
Cubati;92,1;06/2012
Cuité;72,6;06/2012
Cuité de Mamanguape;344,8;06/2012
Cuitegi;275,7;06/2012
Curral de Cima;317,2;06/2012
Curral Velho;0,0;06/2012
Damião;106,1;06/2012
Desterro;14,2;06/2012
Diamante;12,7;06/2012
Dona Inês;127,6;06/2012
Duas Estradas;234,4;06/2012
Emas;19,1;06/2012
Esperança;179,9;06/2012
Fagundes;174,1;06/2012
Frei Martinho;20,1;06/2012
Gado Bravo;61,4;06/2012
Guarabira;250,9;06/2012
Gurinhém;319,1;06/2012
Gurjão;0,0;06/2012
Ibiara;17,3;06/2012
Igaracy;19,7;06/2012
Imaculada;66,1;06/2012
Ingá;188,9;06/2012
Itabaiana;191,4;06/2012
Itaporanga;16,4;06/2012
Itapororoca;305,3;06/2012
Itatuba;141,9;06/2012
Jacaraú;271,5;06/2012
Jericó;9,7;06/2012
João Pessoa;531,2;06/2012
Joca Claudino;8,2;06/2012
Juarez Távora;251,1;06/2012
Juazeirinho;46,3;06/2012
Junco do Seridó;49,8;06/2012
Juripiranga;221,2;06/2012
Juru;6,7;06/2012
Lagoa;5,4;06/2012
Lagoa de Dentro;227,9;06/2012
Lagoa Seca;274,8;06/2012
Lastro;5,1;06/2012
Livramento;13,3;06/2012
Logradouro;196,9;06/2012
Mãe d'Água;7,5;06/2012
Malta;12,6;06/2012
Mamanguape;347,3;06/2012
Manaíra;0,0;06/2012
Mari;277,8;06/2012
Marizópolis;22,7;06/2012
Massaranduba;140,4;06/2012
Mataraca;303,2;06/2012
Matinhas;249,5;06/2012
Mato Grosso;34,4;06/2012
Mogeiro;192,8;06/2012
Montadas;150,9;06/2012
Monte Horebe;55,1;06/2012
Monteiro;19,0;06/2012
Mulungu;264,3;06/2012
Natuba;179,6;06/2012
Nazarezinho;24,7;06/2012
Nova Floresta;58,9;06/2012
Nova Olinda;2,3;06/2012
Nova Palmeira;26,3;06/2012
Olho d'Água;0,0;06/2012
Olivedos;89,3;06/2012
Ouro Velho;17,4;06/2012
Parari;44,3;06/2012
Passagem;14,3;06/2012
Patos;9,2;06/2012
Paulista;0,0;06/2012
Pedra Branca;11,8;06/2012
Pedra Lavrada;37,5;06/2012
Pedras de Fogo;347,3;06/2012
Pedro Régis;243,7;06/2012
Piancó;0,0;06/2012
Picuí;22,1;06/2012
Pilar;222,1;06/2012
Pilões;280,9;06/2012
Pilõezinhos;298,0;06/2012
Pirpirituba;231,6;06/2012
Pitimbu;449,9;06/2012
Pocinhos;106,1;06/2012
Poço Dantas;29,6;06/2012
Poço de José de Moura;13,6;06/2012
Pombal;17,2;06/2012
Prata;24,0;06/2012
Princesa Isabel;2,1;06/2012
Puxinanã;178,3;06/2012
Queimadas;128,5;06/2012
Quixaba;0,0;06/2012
Remígio;211,3;06/2012
Riachão;84,7;06/2012
Riachão do Bacamarte;187,5;06/2012
Riacho de Santo Antônio;34,3;06/2012
Riacho dos Cavalos;0,0;06/2012
Rio Tinto;373,4;06/2012
Salgadinho;0,0;06/2012
Salgado de São Félix;210,4;06/2012
Santa Cecília;80,3;06/2012
Santa Cruz;5,1;06/2012
Santa Helena;18,3;06/2012
Santa Inês;1,9;06/2012
Santa Luzia;12,6;06/2012
Santana de Mangueira;0,0;06/2012
Santana dos Garrotes;0,0;06/2012
Santa Rita;486,3;06/2012
Santa Teresinha;15,6;06/2012
Santo André;0,0;06/2012
São Bentinho;17,2;06/2012
São Bento;3,2;06/2012
São Domingos;40,0;06/2012
São Domingos do Cariri;18,5;06/2012
São Francisco;17,1;06/2012
São João do Cariri;36,6;06/2012
São João do Rio do Peixe;16,4;06/2012
São João do Tigre;2,8;06/2012
São José da Lagoa Tapada;34,0;06/2012
São José de Caiana;24,3;06/2012
São José de Espinharas;0,0;06/2012
São José de Piranhas;26,0;06/2012
São José de Princesa;0,0;06/2012
São José do Bonfim;6,0;06/2012
São José do Brejo do Cruz;10,0;06/2012
São José do Sabugi;9,4;06/2012
São José dos Cordeiros;36,4;06/2012
São José dos Ramos;179,7;06/2012
São Mamede;11,3;06/2012
São Miguel de Taipu;234,7;06/2012
São Sebastião de Lagoa de Roça;194,7;06/2012
São Sebastião do Umbuzeiro;18,0;06/2012
São Vicente do Seridó;79,2;06/2012
Sapé;364,3;06/2012
Serra Branca;30,5;06/2012
Serra da Raiz;245,3;06/2012
Serra Grande;18,0;06/2012
Serra Redonda;213,2;06/2012
Serraria;284,2;06/2012
Sertãozinho;248,5;06/2012
Sobrado;261,4;06/2012
Solânea;198,4;06/2012
Soledade;72,6;06/2012
Sossêgo;70,3;06/2012
Sousa;21,8;06/2012
Sumé;23,3;06/2012
Tacima;90,9;06/2012
Taperoá;53,2;06/2012
Tavares;5,1;06/2012
Teixeira;23,2;06/2012
Tenório;65,3;06/2012
Triunfo;17,5;06/2012
