Município;Pluviometria observada (mm);Data
Água Branca;240,8;03/2018
Aguiar;95,7;03/2018
Alagoa Grande;126,2;03/2018
Alagoa Nova;125,7;03/2018
Alagoinha;134,5;03/2018
Alcantil;61,8;03/2018
Algodão de Jandaíra;132,2;03/2018
Alhandra;175,6;03/2018
Amparo;193,5;03/2018
Aparecida;122,9;03/2018
Araçagi;278,2;03/2018
Arara;153,2;03/2018
Araruna;152,7;03/2018
Areia;174,5;03/2018
Areia de Baraúnas;200,7;03/2018
Areial;78,7;03/2018
Aroeiras;54,8;03/2018
Assunção;174,6;03/2018
Baía da Traição;222,1;03/2018
Bananeiras;226,9;03/2018
Baraúna;95,0;03/2018
Barra de Santana;90,7;03/2018
Barra de Santa Rosa;59,7;03/2018
Barra de São Miguel;99,2;03/2018
Bayeux;210,0;03/2018
Belém;191,2;03/2018
Belém do Brejo do Cruz;150,7;03/2018
Bernardino Batista;135,7;03/2018
Boa Ventura;103,3;03/2018
Boa Vista;32,8;03/2018
Bom Jesus;105,5;03/2018
Bom Sucesso;134,0;03/2018
Bonito de Santa Fé;75,1;03/2018
Boqueirão;57,7;03/2018
Borborema;221,1;03/2018
Brejo do Cruz;175,1;03/2018
Brejo dos Santos;129,2;03/2018
Caaporã;121,3;03/2018
Cabaceiras;81,8;03/2018
Cabedelo;193,6;03/2018
Cachoeira dos Índios;130,1;03/2018
Cacimba de Areia;104,5;03/2018
Cacimba de Dentro;136,7;03/2018
Cacimbas;195,8;03/2018
Caiçara;199,9;03/2018
Cajazeiras;159,1;03/2018
Cajazeirinhas;185,0;03/2018
Caldas Brandão;158,8;03/2018
Camalaú;175,1;03/2018
Campina Grande;54,0;03/2018
Capim;237,5;03/2018
Caraúbas;64,8;03/2018
Carrapateira;142,5;03/2018
Casserengue;48,0;03/2018
Catingueira;126,3;03/2018
Catolé do Rocha;169,9;03/2018
Caturité;53,4;03/2018
Conceição;68,4;03/2018
Condado;166,5;03/2018
Conde;191,2;03/2018
Congo;80,8;03/2018
Coremas;143,7;03/2018
Coxixola;237,7;03/2018
Cruz do Espírito Santo;144,8;03/2018
Cubati;74,9;03/2018
Cuité;66,4;03/2018
Cuité de Mamanguape;224,1;03/2018
Cuitegi;201,2;03/2018
Curral Velho;40,6;03/2018
Damião;65,9;03/2018
Desterro;160,8;03/2018
Diamante;196,0;03/2018
Dona Inês;130,1;03/2018
Duas Estradas;159,2;03/2018
Emas;140,0;03/2018
Esperança;111,2;03/2018
Fagundes;112,1;03/2018
Frei Martinho;129,8;03/2018
Gado Bravo;127,7;03/2018
Guarabira;181,9;03/2018
Gurinhém;161,8;03/2018
Gurjão;36,0;03/2018
Ibiara;67,8;03/2018
Igaracy;99,0;03/2018
Imaculada;107,8;03/2018
Ingá;70,4;03/2018
Itabaiana;222,6;03/2018
Itaporanga;71,5;03/2018
Itapororoca;206,1;03/2018
Itatuba;82,8;03/2018
Jacaraú;193,4;03/2018
Jericó;190,9;03/2018
João Pessoa;224,9;03/2018
Joca Claudino;103,7;03/2018
Juarez Távora;185,0;03/2018
Juazeirinho;181,3;03/2018
Junco do Seridó;159,4;03/2018
Juripiranga;65,6;03/2018
Juru;151,8;03/2018
Lagoa;132,7;03/2018
Lagoa de Dentro;176,6;03/2018
Lagoa Seca;97,0;03/2018
Lastro;237,8;03/2018
Livramento;267,0;03/2018
Logradouro;238,9;03/2018
Mãe d'Água;87,9;03/2018
Malta;166,4;03/2018
Mamanguape;235,0;03/2018
Manaíra;25,9;03/2018
Mari;166,9;03/2018
Marizópolis;107,6;03/2018
Mataraca;302,8;03/2018
Matinhas;99,0;03/2018
Mato Grosso;222,4;03/2018
Maturéia;135,4;03/2018
Mogeiro;89,3;03/2018
Montadas;79,2;03/2018
Monte Horebe;134,1;03/2018
Monteiro;123,0;03/2018
Mulungu;138,9;03/2018
Natuba;152,3;03/2018
Nazarezinho;61,7;03/2018
Nova Floresta;107,2;03/2018
Nova Olinda;84,6;03/2018
Nova Palmeira;106,3;03/2018
Olho d'Água;311,6;03/2018
Olivedos;92,2;03/2018
Ouro Velho;163,3;03/2018
Parari;74,3;03/2018
Passagem;163,4;03/2018
Patos;72,7;03/2018
Paulista;117,4;03/2018
Pedra Branca;115,5;03/2018
Pedra Lavrada;111,5;03/2018
Pedras de Fogo;95,3;03/2018
Piancó;129,8;03/2018
Picuí;52,6;03/2018
Pilar;163,8;03/2018
Pilões;236,2;03/2018
Pilõezinhos;231,1;03/2018
Pirpirituba;194,3;03/2018
Pitimbu;115,0;03/2018
Pocinhos;32,5;03/2018
Poço Dantas;131,2;03/2018
Poço de José de Moura;128,7;03/2018
Pombal;101,9;03/2018
Prata;159,5;03/2018
Princesa Isabel;96,4;03/2018
Puxinanã;63,4;03/2018
Queimadas;50,2;03/2018
Quixaba;93,9;03/2018
Remígio;129,1;03/2018
Riachão;107,0;03/2018
Riachão do Bacamarte;105,0;03/2018
Riachão do Poço;204,7;03/2018
Riacho de Santo Antônio;94,0;03/2018
Riacho dos Cavalos;132,2;03/2018
Rio Tinto;237,0;03/2018
Salgadinho;114,6;03/2018
Salgado de São Félix;91,1;03/2018
Santa Cecília;38,5;03/2018
Santa Cruz;125,2;03/2018
Santa Helena;128,4;03/2018
Santa Inês;124,7;03/2018
Santa Luzia;148,2;03/2018
Santana de Mangueira;69,0;03/2018
Santana dos Garrotes;176,0;03/2018
Santa Rita;162,7;03/2018
Santa Teresinha;132,4;03/2018
Santo André;28,7;03/2018
São Bentinho;140,0;03/2018
São Bento;134,3;03/2018
São Domingos;261,1;03/2018
São Domingos do Cariri;131,3;03/2018
São Francisco;116,9;03/2018
São João do Cariri;41,3;03/2018
São João do Rio do Peixe;163,6;03/2018
São João do Tigre;78,5;03/2018
São José da Lagoa Tapada;231,8;03/2018
São José de Caiana;140,2;03/2018
São José de Espinharas;52,0;03/2018
São José de Piranhas;305,1;03/2018
São José de Princesa;106,7;03/2018
São José do Bonfim;63,0;03/2018
São José do Brejo do Cruz;176,2;03/2018
São José do Sabugi;164,0;03/2018
São José dos Cordeiros;135,7;03/2018
São José dos Ramos;176,3;03/2018
São Mamede;92,8;03/2018
São Miguel de Taipu;78,6;03/2018
São Sebastião de Lagoa de Roça;130,0;03/2018
São Sebastião do Umbuzeiro;176,9;03/2018
São Vicente do Seridó;73,3;03/2018
Sapé;153,2;03/2018
Serra Branca;166,4;03/2018
Serra da Raiz;211,8;03/2018
