Município;Pluviometria observada (mm);Data
Água Branca;0,0;12/2020
Aguiar;0,0;12/2020
Alagoa Grande;0,0;12/2020
Alagoa Nova;32,9;12/2020
Alagoinha;12,3;12/2020
Alcantil;1,8;12/2020
Algodão de Jandaíra;0,0;12/2020
Alhandra;18,9;12/2020
Amparo;0,0;12/2020
Aparecida;45,0;12/2020
Araçagi;13,8;12/2020
Arara;5,9;12/2020
Araruna;1,9;12/2020
Areia;8,6;12/2020
Areia de Baraúnas;0,0;12/2020
Areial;1,5;12/2020
Aroeiras;0,0;12/2020
Assunção;0,0;12/2020
Baía da Traição;35,3;12/2020
Bananeiras;13,4;12/2020
Baraúna;0,0;12/2020
Barra de Santana;0,9;12/2020
Barra de Santa Rosa;0,0;12/2020
Barra de São Miguel;0,0;12/2020
Bayeux;28,8;12/2020
Belém;0,4;12/2020
Belém do Brejo do Cruz;26,1;12/2020
Bernardino Batista;11,7;12/2020
Boa Ventura;74,5;12/2020
Boa Vista;0,0;12/2020
Bom Jesus;6,4;12/2020
Bom Sucesso;0,0;12/2020
Bonito de Santa Fé;75,0;12/2020
Boqueirão;2,4;12/2020
Borborema;28,2;12/2020
Brejo do Cruz;14,8;12/2020
Brejo dos Santos;0,0;12/2020
Caaporã;41,5;12/2020
Cabaceiras;1,2;12/2020
Cabedelo;14,9;12/2020
Cachoeira dos Índios;7,0;12/2020
Cacimba de Areia;0,0;12/2020
Cacimba de Dentro;1,7;12/2020
Cacimbas;0,0;12/2020
Caiçara;0,5;12/2020
Cajazeiras;19,0;12/2020
Cajazeirinhas;26,7;12/2020
Caldas Brandão;3,3;12/2020
Camalaú;0,0;12/2020
Campina Grande;8,1;12/2020
Capim;8,5;12/2020
Caraúbas;0,0;12/2020
Carrapateira;0,0;12/2020
Casserengue;2,2;12/2020
Catingueira;1,3;12/2020
Catolé do Rocha;66,4;12/2020
Caturité;1,1;12/2020
Conceição;13,0;12/2020
Condado;5,4;12/2020
Conde;36,5;12/2020
Congo;0,0;12/2020
Coremas;4,4;12/2020
Coxixola;0,0;12/2020
Cruz do Espírito Santo;21,7;12/2020
Cubati;0,0;12/2020
Cuité;0,0;12/2020
Cuité de Mamanguape;22,7;12/2020
Cuitegi;13,4;12/2020
Curral Velho;55,5;12/2020
Damião;3,2;12/2020
Desterro;0,0;12/2020
Diamante;90,0;12/2020
Dona Inês;7,9;12/2020
Duas Estradas;12,0;12/2020
Emas;4,7;12/2020
Esperança;3,0;12/2020
Fagundes;9,7;12/2020
Frei Martinho;0,0;12/2020
Gado Bravo;0,0;12/2020
Guarabira;19,4;12/2020
Gurinhém;0,0;12/2020
Gurjão;0,0;12/2020
Ibiara;50,5;12/2020
Igaracy;27,4;12/2020
Imaculada;4,5;12/2020
Ingá;4,3;12/2020
Itabaiana;0,0;12/2020
Itaporanga;29,8;12/2020
Itapororoca;9,7;12/2020
Itatuba;5,7;12/2020
Jacaraú;12,4;12/2020
Jericó;1,0;12/2020
João Pessoa;25,5;12/2020
Joca Claudino;0,0;12/2020
Juarez Távora;0,0;12/2020
Juazeirinho;0,0;12/2020
Junco do Seridó;0,9;12/2020
Juripiranga;3,4;12/2020
Juru;11,5;12/2020
Lagoa;33,8;12/2020
Lagoa de Dentro;5,5;12/2020
Lagoa Seca;12,6;12/2020
Lastro;35,7;12/2020
Livramento;0,0;12/2020
Logradouro;4,3;12/2020
Lucena;7,9;12/2020
Mãe d'Água;1,1;12/2020
Malta;0,0;12/2020
Mamanguape;22,5;12/2020
Manaíra;19,8;12/2020
Mari;6,7;12/2020
Marizópolis;11,4;12/2020
Massaranduba;7,2;12/2020
Mataraca;40,3;12/2020
Matinhas;52,6;12/2020
Mato Grosso;0,0;12/2020
Maturéia;2,2;12/2020
Mogeiro;18,4;12/2020
Monte Horebe;27,5;12/2020
Monteiro;0,0;12/2020
Mulungu;6,1;12/2020
Natuba;25,0;12/2020
Nazarezinho;14,8;12/2020
Nova Floresta;3,1;12/2020
Nova Olinda;64,5;12/2020
Nova Palmeira;0,0;12/2020
Olho d'Água;49,1;12/2020
Olivedos;0,0;12/2020
Ouro Velho;0,0;12/2020
Parari;0,0;12/2020
Passagem;0,0;12/2020
Patos;4,2;12/2020
Paulista;1,5;12/2020
Pedra Branca;64,5;12/2020
Pedra Lavrada;0,0;12/2020
Pedras de Fogo;43,5;12/2020
Piancó;4,6;12/2020
Picuí;0,0;12/2020
Pilar;13,1;12/2020
Pilões;17,6;12/2020
Pilõezinhos;23,4;12/2020
Pirpirituba;0,0;12/2020
Pitimbu;41,0;12/2020
Pocinhos;2,7;12/2020
Poço Dantas;11,9;12/2020
Poço de José de Moura;2,8;12/2020
Pombal;40,1;12/2020
Prata;0,0;12/2020
Princesa Isabel;17,2;12/2020
Puxinanã;1,2;12/2020
Queimadas;2,5;12/2020
Quixaba;3,0;12/2020
Remígio;6,6;12/2020
Riachão;0,0;12/2020
Riachão do Bacamarte;4,1;12/2020
Riachão do Poço;11,2;12/2020
Riacho de Santo Antônio;0,0;12/2020
Riacho dos Cavalos;0,0;12/2020
Rio Tinto;11,4;12/2020
Salgadinho;0,0;12/2020
Salgado de São Félix;1,4;12/2020
Santa Cecília;4,2;12/2020
Santa Cruz;38,2;12/2020
Santa Helena;0,7;12/2020
Santa Inês;10,7;12/2020
Santa Luzia;0,8;12/2020
Santana de Mangueira;44,3;12/2020
Santana dos Garrotes;30,3;12/2020
Santa Rita;31,4;12/2020
Santa Teresinha;7,0;12/2020
Santo André;0,0;12/2020
São Bentinho;48,0;12/2020
São Bento;10,0;12/2020
São Domingos;32,8;12/2020
São Domingos do Cariri;2,7;12/2020
São Francisco;23,4;12/2020
São João do Cariri;0,0;12/2020
São João do Rio do Peixe;3,0;12/2020
São João do Tigre;0,0;12/2020
São José da Lagoa Tapada;0,0;12/2020
São José de Caiana;32,4;12/2020
São José de Espinharas;0,0;12/2020
São José de Piranhas;50,7;12/2020
São José de Princesa;43,8;12/2020
São José do Bonfim;0,0;12/2020
São José do Brejo do Cruz;37,5;12/2020
São José do Sabugi;0,0;12/2020
São José dos Cordeiros;0,0;12/2020
São José dos Ramos;10,3;12/2020
São Mamede;0,0;12/2020
São Miguel de Taipu;9,6;12/2020
São Sebastião de Lagoa de Roça;26,5;12/2020
São Sebastião do Umbuzeiro;8,3;12/2020
São Vicente do Seridó;0,1;12/2020
Sapé;13,2;12/2020
Serra Branca;0,0;12/2020
Serra da Raiz;12,6;12/2020
Serra Grande;22,9;12/2020
Serra Redonda;23,9;12/2020
Serraria;28,6;12/2020
Sertãozinho;6,6;12/2020
Sobrado;0,0;12/2020
Solânea;29,0;12/2020
Soledade;0,0;12/2020
Sossêgo;0,0;12/2020
Sousa;17,4;12/2020
Sumé;1,5;12/2020
Tacima;0,5;12/2020
Taperoá;0,0;12/2020
Tavares;25,5;12/2020
Teixeira;0,0;12/2020
Tenório;0,0;12/2020
Triunfo;5,3;12/2020
Uiraúna;7,0;12/2020
Umbuzeiro;6,3;12/2020
Várzea;0,0;12/2020
Vieirópolis;8,2;12/2020
Vista Serrana;55,0;12/2020
Zabelê;20,8;12/2020
