Município;Pluviometria observada (mm);Data
Água Branca;152,2;03/1996
Aguiar;238,0;03/1996
Alagoa Grande;231,2;03/1996
Alagoa Nova;145,0;03/1996
Alagoinha;132,0;03/1996
Algodão de Jandaíra;115,8;03/1996
Alhandra;239,2;03/1996
Aparecida;141,0;03/1996
Araçagi;94,6;03/1996
Arara;100,2;03/1996
Araruna;280,4;03/1996
Areia;186,7;03/1996
Areial;51,0;03/1996
Aroeiras;74,2;03/1996
Baía da Traição;260,5;03/1996
Bananeiras;123,4;03/1996
Barra de Santana;47,3;03/1996
Barra de Santa Rosa;117,8;03/1996
Barra de São Miguel;150,9;03/1996
Belém;272,7;03/1996
Belém do Brejo do Cruz;232,9;03/1996
Boa Ventura;134,0;03/1996
Boa Vista;57,6;03/1996
Bom Jesus;135,2;03/1996
Bom Sucesso;187,0;03/1996
Bonito de Santa Fé;154,1;03/1996
Boqueirão;57,8;03/1996
Brejo do Cruz;216,8;03/1996
Brejo dos Santos;59,0;03/1996
Cabaceiras;92,8;03/1996
Cachoeira dos Índios;244,5;03/1996
Cacimba de Areia;205,4;03/1996
Cacimba de Dentro;129,6;03/1996
Caiçara;167,2;03/1996
Cajazeiras;194,8;03/1996
Caldas Brandão;157,6;03/1996
Camalaú;131,6;03/1996
Campina Grande;65,6;03/1996
Campo de Santana;246,5;03/1996
Caraúbas;38,4;03/1996
Carrapateira;260,8;03/1996
Casserengue;88,8;03/1996
Catingueira;179,3;03/1996
Catolé do Rocha;126,2;03/1996
Conceição;241,6;03/1996
Condado;213,2;03/1996
Congo;113,8;03/1996
Coremas;338,2;03/1996
Coxixola;51,4;03/1996
Cruz do Espírito Santo;220,3;03/1996
Cubati;204,4;03/1996
Cuité;180,5;03/1996
Curral Velho;278,9;03/1996
Desterro;160,4;03/1996
Diamante;161,0;03/1996
Dona Inês;239,0;03/1996
Emas;147,3;03/1996
Esperança;54,8;03/1996
Fagundes;84,0;03/1996
Frei Martinho;223,8;03/1996
Gado Bravo;89,4;03/1996
Guarabira;196,8;03/1996
Gurinhém;95,5;03/1996
Gurjão;87,4;03/1996
Ibiara;289,0;03/1996
Igaracy;360,9;03/1996
Imaculada;127,0;03/1996
Ingá;100,5;03/1996
Itabaiana;135,3;03/1996
Itaporanga;258,1;03/1996
Itapororoca;127,0;03/1996
Itatuba;70,2;03/1996
Jacaraú;213,0;03/1996
Jericó;81,4;03/1996
João Pessoa;280,0;03/1996
Juarez Távora;164,8;03/1996
Juazeirinho;117,6;03/1996
Junco do Seridó;175,0;03/1996
Juripiranga;212,4;03/1996
Juru;296,5;03/1996
Lagoa;145,0;03/1996
Lagoa de Dentro;199,2;03/1996
Lagoa Seca;74,4;03/1996
Lastro;106,1;03/1996
Livramento;334,3;03/1996
Mãe D`Água;196,6;03/1996
Malta;220,4;03/1996
Mamanguape;153,7;03/1996
Manaíra;130,9;03/1996
Massaranduba;88,6;03/1996
Mogeiro;102,2;03/1996
Montadas;26,3;03/1996
Monte Horebe;213,2;03/1996
Monteiro;76,1;03/1996
Mulungu;101,6;03/1996
Natuba;92,9;03/1996
Nazarezinho;184,3;03/1996
Nova Floresta;241,9;03/1996
Nova Olinda;178,5;03/1996
Nova Palmeira;165,3;03/1996
Olho D`Água;272,1;03/1996
Olivedos;72,8;03/1996
Ouro Velho;96,0;03/1996
Passagem;268,6;03/1996
Patos;310,7;03/1996
Paulista;71,2;03/1996
Pedra Branca;131,0;03/1996
Pedra Lavrada;105,2;03/1996
Pedras de Fogo;133,6;03/1996
Piancó;322,1;03/1996
Picuí;220,8;03/1996
Pilar;125,7;03/1996
Pilões;81,6;03/1996
Pilõezinhos;62,0;03/1996
Pirpirituba;131,9;03/1996
Pocinhos;30,2;03/1996
Pombal;153,2;03/1996
Prata;205,8;03/1996
Princesa Isabel;177,4;03/1996
Puxinanã;51,8;03/1996
Queimadas;47,6;03/1996
Quixaba;260,3;03/1996
Remígio;100,0;03/1996
Riacho de Santo Antônio;116,0;03/1996
Riacho dos Cavalos;119,4;03/1996
Rio Tinto;222,1;03/1996
Salgadinho;103,5;03/1996
Salgado de São Félix;60,6;03/1996
Santa Cruz;145,7;03/1996
Santa Helena;83,4;03/1996
Santa Luzia;171,6;03/1996
Santana de Mangueira;349,2;03/1996
Santana dos Garrotes;207,5;03/1996
Santa Teresinha;180,7;03/1996
São Bento;95,8;03/1996
São Francisco;122,8;03/1996
São João do Cariri;106,2;03/1996
São João do Rio do Peixe;110,1;03/1996
São João do Tigre;95,6;03/1996
São José da Lagoa Tapada;245,5;03/1996
São José de Caiana;211,0;03/1996
São José de Espinharas;209,2;03/1996
São José de Piranhas;270,5;03/1996
São José do Bonfim;305,5;03/1996
São José do Sabugi;214,7;03/1996
São José dos Cordeiros;367,8;03/1996
São Mamede;233,4;03/1996
São Miguel de Taipu;126,2;03/1996
São Sebastião de Lagoa de Roça;98,3;03/1996
São Sebastião do Umbuzeiro;52,6;03/1996
São Vicente do Seridó;248,4;03/1996
Sapé;231,6;03/1996
Serra Branca;192,5;03/1996
Serra da Raiz;264,5;03/1996
Serra Grande;201,3;03/1996
Serra Redonda;158,8;03/1996
Serraria;117,0;03/1996
Solânea;154,6;03/1996
Soledade;116,7;03/1996
Sossêgo;171,4;03/1996
Sousa;135,5;03/1996
Sumé;203,6;03/1996
Taperoá;180,6;03/1996
Tavares;184,5;03/1996
Teixeira;150,5;03/1996
Triunfo;117,8;03/1996
Uiraúna;71,0;03/1996
Umbuzeiro;77,2;03/1996
Várzea;177,6;03/1996
Vista Serrana;133,7;03/1996
