Município;Pluviometria observada (mm);Data
Água Branca;118,0;02/1995
Aguiar;165,3;02/1995
Alagoa Grande;54,8;02/1995
Alagoa Nova;66,6;02/1995
Alagoinha;170,4;02/1995
Algodão de Jandaíra;124,8;02/1995
Alhandra;109,8;02/1995
Aparecida;70,0;02/1995
Araçagi;43,4;02/1995
Araruna;75,2;02/1995
Areia;28,2;02/1995
Areial;19,7;02/1995
Aroeiras;30,0;02/1995
Bananeiras;81,9;02/1995
Barra de Santana;38,9;02/1995
Barra de Santa Rosa;192,7;02/1995
Barra de São Miguel;148,3;02/1995
Belém;37,9;02/1995
Belém do Brejo do Cruz;39,2;02/1995
Boa Ventura;143,4;02/1995
Boa Vista;11,8;02/1995
Bom Sucesso;48,3;02/1995
Bonito de Santa Fé;113,0;02/1995
Boqueirão;58,4;02/1995
Brejo do Cruz;104,0;02/1995
Brejo dos Santos;88,4;02/1995
Cabaceiras;49,2;02/1995
Cachoeira dos Índios;152,8;02/1995
Cacimba de Areia;163,4;02/1995
Cacimba de Dentro;13,0;02/1995
Caiçara;54,7;02/1995
Cajazeiras;113,9;02/1995
Caldas Brandão;28,3;02/1995
Camalaú;170,4;02/1995
Campina Grande;24,2;02/1995
Caraúbas;67,1;02/1995
Casserengue;88,6;02/1995
Catingueira;66,7;02/1995
Catolé do Rocha;145,4;02/1995
Conceição;222,4;02/1995
Condado;62,4;02/1995
Congo;209,3;02/1995
Coremas;60,7;02/1995
Coxixola;80,2;02/1995
Cuité;97,2;02/1995
Desterro;140,0;02/1995
Dona Inês;67,8;02/1995
Emas;98,4;02/1995
Fagundes;41,5;02/1995
Gado Bravo;17,5;02/1995
Guarabira;117,1;02/1995
Gurinhém;65,0;02/1995
Gurjão;62,9;02/1995
Ibiara;153,9;02/1995
Igaracy;108,8;02/1995
Imaculada;140,0;02/1995
Ingá;77,5;02/1995
Itabaiana;28,5;02/1995
Itaporanga;90,9;02/1995
Itatuba;125,0;02/1995
Jacaraú;35,5;02/1995
Jericó;78,5;02/1995
João Pessoa;43,3;02/1995
Juarez Távora;75,7;02/1995
Juazeirinho;60,6;02/1995
Junco do Seridó;71,7;02/1995
Juru;151,1;02/1995
Lagoa;146,2;02/1995
Lagoa Seca;24,2;02/1995
Livramento;93,7;02/1995
Mãe D`Água;58,4;02/1995
Malta;103,0;02/1995
Mamanguape;64,7;02/1995
Manaíra;120,2;02/1995
Massaranduba;107,8;02/1995
Mogeiro;62,2;02/1995
Monteiro;103,7;02/1995
Mulungu;97,4;02/1995
Nazarezinho;139,4;02/1995
Nova Olinda;144,6;02/1995
Nova Palmeira;149,5;02/1995
Olho D`Água;266,4;02/1995
Olivedos;40,8;02/1995
Passagem;155,0;02/1995
Patos;97,4;02/1995
Paulista;143,8;02/1995
Pedra Lavrada;147,3;02/1995
Pedras de Fogo;47,0;02/1995
Piancó;61,0;02/1995
Picuí;63,0;02/1995
Pilar;17,5;02/1995
Pocinhos;42,6;02/1995
Pombal;62,4;02/1995
Prata;195,6;02/1995
Princesa Isabel;86,1;02/1995
Puxinanã;67,9;02/1995
Queimadas;9,6;02/1995
Riacho de Santo Antônio;42,2;02/1995
Riacho dos Cavalos;149,3;02/1995
Rio Tinto;94,3;02/1995
Salgadinho;47,6;02/1995
Santa Luzia;107,6;02/1995
Santana de Mangueira;107,3;02/1995
Santana dos Garrotes;82,6;02/1995
Santa Teresinha;223,9;02/1995
São Bento;116,0;02/1995
São Francisco;47,7;02/1995
São João do Cariri;107,9;02/1995
São João do Rio do Peixe;93,9;02/1995
São João do Tigre;66,2;02/1995
São José da Lagoa Tapada;107,4;02/1995
São José de Espinharas;53,8;02/1995
São José de Piranhas;98,8;02/1995
São José do Sabugi;48,1;02/1995
São José dos Cordeiros;132,1;02/1995
São Mamede;79,3;02/1995
São Miguel de Taipu;57,0;02/1995
São Sebastião do Umbuzeiro;102,8;02/1995
São Vicente do Seridó;242,4;02/1995
Sapé;82,3;02/1995
Serra Branca;160,7;02/1995
Serra Grande;153,6;02/1995
Serraria;67,8;02/1995
Solânea;89,6;02/1995
Soledade;58,2;02/1995
Sossêgo;66,6;02/1995
Sousa;104,8;02/1995
Sumé;86,5;02/1995
Taperoá;66,2;02/1995
Teixeira;160,4;02/1995
Triunfo;26,2;02/1995
Uiraúna;101,5;02/1995
Umbuzeiro;43,2;02/1995
Várzea;74,0;02/1995
Vista Serrana;83,7;02/1995
