Município;Pluviometria observada (mm);Data
Água Branca;0,0;09/1997
Aguiar;0,0;09/1997
Alagoa Grande;0,0;09/1997
Alagoa Nova;5,5;09/1997
Alagoinha;0,0;09/1997
Algodão de Jandaíra;0,0;09/1997
Alhandra;2,6;09/1997
Aparecida;0,0;09/1997
Araçagi;2,6;09/1997
Arara;4,4;09/1997
Araruna;0,0;09/1997
Areia;16,7;09/1997
Areial;4,7;09/1997
Aroeiras;4,4;09/1997
Baía da Traição;1,5;09/1997
Bananeiras;15,2;09/1997
Barra de Santana;1,1;09/1997
Barra de Santa Rosa;2,0;09/1997
Barra de São Miguel;0,0;09/1997
Bayeux;5,4;09/1997
Belém;3,6;09/1997
Belém do Brejo do Cruz;0,0;09/1997
Boa Ventura;0,0;09/1997
Boa Vista;3,8;09/1997
Bom Jesus;0,0;09/1997
Bom Sucesso;0,0;09/1997
Bonito de Santa Fé;0,0;09/1997
Boqueirão;6,2;09/1997
Borborema;5,9;09/1997
Brejo do Cruz;0,0;09/1997
Brejo dos Santos;0,0;09/1997
Caaporã;4,2;09/1997
Cabaceiras;11,4;09/1997
Cachoeira dos Índios;0,0;09/1997
Cacimba de Areia;0,0;09/1997
Cacimba de Dentro;0,0;09/1997
Caiçara;0,0;09/1997
Cajazeiras;0,0;09/1997
Caldas Brandão;9,2;09/1997
Camalaú;0,0;09/1997
Campina Grande;7,6;09/1997
Campo de Santana;7,2;09/1997
Caraúbas;0,0;09/1997
Carrapateira;0,0;09/1997
Casserengue;4,5;09/1997
Catingueira;0,0;09/1997
Catolé do Rocha;0,0;09/1997
Conceição;0,0;09/1997
Condado;0,0;09/1997
Conde;15,0;09/1997
Congo;0,0;09/1997
Coremas;0,0;09/1997
Coxixola;4,4;09/1997
Cruz do Espírito Santo;3,4;09/1997
Cubati;0,0;09/1997
Cuité;0,0;09/1997
Cuitegi;0,9;09/1997
Curral Velho;0,0;09/1997
Desterro;0,0;09/1997
Diamante;0,0;09/1997
Dona Inês;0,0;09/1997
Duas Estradas;0,0;09/1997
Emas;0,0;09/1997
Esperança;5,1;09/1997
Fagundes;11,0;09/1997
Frei Martinho;0,0;09/1997
Gado Bravo;0,0;09/1997
Guarabira;2,5;09/1997
Gurinhém;6,2;09/1997
Gurjão;4,4;09/1997
Ibiara;0,0;09/1997
Igaracy;0,0;09/1997
Imaculada;0,0;09/1997
