Município;Pluviometria observada (mm);Data
Água Branca;92,2;02/2018
Aguiar;237,7;02/2018
Alagoa Grande;102,9;02/2018
Alagoa Nova;148,9;02/2018
Alagoinha;129,8;02/2018
Alcantil;24,8;02/2018
Algodão de Jandaíra;77,0;02/2018
Alhandra;153,4;02/2018
Amparo;78,4;02/2018
Aparecida;289,7;02/2018
Araçagi;135,0;02/2018
Arara;109,1;02/2018
Araruna;140,3;02/2018
Areia;139,4;02/2018
Areia de Baraúnas;255,2;02/2018
Areial;99,7;02/2018
Aroeiras;88,4;02/2018
Assunção;52,7;02/2018
Baía da Traição;181,2;02/2018
Bananeiras;198,4;02/2018
Baraúna;123,0;02/2018
Barra de Santana;44,3;02/2018
Barra de Santa Rosa;93,5;02/2018
Barra de São Miguel;87,1;02/2018
Bayeux;137,8;02/2018
Belém;145,5;02/2018
Belém do Brejo do Cruz;97,2;02/2018
Bernardino Batista;205,0;02/2018
Boa Ventura;239,0;02/2018
Boa Vista;11,4;02/2018
Bom Jesus;240,2;02/2018
Bom Sucesso;188,0;02/2018
Bonito de Santa Fé;295,9;02/2018
Boqueirão;69,0;02/2018
Borborema;155,1;02/2018
Brejo do Cruz;114,2;02/2018
Brejo dos Santos;110,9;02/2018
Caaporã;142,6;02/2018
Cabaceiras;65,6;02/2018
Cabedelo;130,6;02/2018
Cachoeira dos Índios;393,7;02/2018
Cacimba de Areia;214,0;02/2018
Cacimba de Dentro;134,9;02/2018
Cacimbas;172,2;02/2018
Caiçara;197,8;02/2018
Cajazeiras;254,7;02/2018
Cajazeirinhas;233,0;02/2018
Caldas Brandão;92,1;02/2018
Camalaú;39,1;02/2018
Campina Grande;105,8;02/2018
Capim;133,6;02/2018
Caraúbas;64,6;02/2018
Carrapateira;306,0;02/2018
Casserengue;99,2;02/2018
Catingueira;295,8;02/2018
Catolé do Rocha;155,2;02/2018
Caturité;91,3;02/2018
Conceição;283,8;02/2018
Condado;173,8;02/2018
Conde;194,8;02/2018
Congo;135,9;02/2018
Coremas;252,6;02/2018
Coxixola;152,3;02/2018
Cruz do Espírito Santo;116,6;02/2018
Cubati;64,1;02/2018
Cuité;159,4;02/2018
Cuité de Mamanguape;95,0;02/2018
Cuitegi;171,9;02/2018
Curral Velho;260,7;02/2018
Damião;84,1;02/2018
Desterro;262,0;02/2018
Diamante;324,1;02/2018
Dona Inês;153,3;02/2018
Duas Estradas;167,6;02/2018
Emas;250,0;02/2018
Esperança;112,7;02/2018
Fagundes;90,1;02/2018
Frei Martinho;101,4;02/2018
Gado Bravo;32,1;02/2018
Guarabira;134,8;02/2018
Gurinhém;96,8;02/2018
Gurjão;31,0;02/2018
Ibiara;205,8;02/2018
Igaracy;276,8;02/2018
Imaculada;156,7;02/2018
Ingá;93,9;02/2018
Itabaiana;114,1;02/2018
Itaporanga;164,9;02/2018
Itapororoca;108,7;02/2018
Itatuba;73,3;02/2018
Jacaraú;206,9;02/2018
Jericó;156,0;02/2018
João Pessoa;167,6;02/2018
Joca Claudino;163,6;02/2018
Juarez Távora;99,7;02/2018
Juazeirinho;52,8;02/2018
Junco do Seridó;41,5;02/2018
Juripiranga;141,6;02/2018
Juru;202,4;02/2018
Lagoa;232,5;02/2018
Lagoa de Dentro;146,0;02/2018
Lagoa Seca;188,0;02/2018
Lastro;269,0;02/2018
Livramento;155,6;02/2018
Logradouro;181,7;02/2018
Mãe d'Água;175,4;02/2018
Malta;148,2;02/2018
Mamanguape;278,3;02/2018
Manaíra;169,3;02/2018
Mari;104,5;02/2018
Marizópolis;247,5;02/2018
Mataraca;216,5;02/2018
Matinhas;135,7;02/2018
Mato Grosso;138,0;02/2018
Maturéia;243,0;02/2018
Mogeiro;69,7;02/2018
Montadas;126,8;02/2018
Monte Horebe;274,1;02/2018
Monteiro;54,7;02/2018
