Município;Pluviometria observada (mm);Data
Igaracy;206,8;03/2023
Imaculada;119,2;03/2023
Ingá;95,1;03/2023
Itabaiana;137,7;03/2023
Itaporanga;233,2;03/2023
Itapororoca;175,0;03/2023
Itatuba;66,1;03/2023
Jacaraú;127,8;03/2023
Jericó;388,6;03/2023
João Pessoa;173,2;03/2023
Joca Claudino;105,9;03/2023
Juarez Távora;45,7;03/2023
Juazeirinho;155,5;03/2023
Junco do Seridó;130,0;03/2023
Juripiranga;63,8;03/2023
Juru;273,3;03/2023
Lagoa;337,4;03/2023
Lagoa de Dentro;151,9;03/2023
Lagoa Seca;116,6;03/2023
Lastro;228,4;03/2023
Livramento;94,6;03/2023
Logradouro;95,8;03/2023
Lucena;112,3;03/2023
Mãe d'Água;152,3;03/2023
Malta;275,4;03/2023
Mamanguape;150,0;03/2023
Manaíra;247,1;03/2023
Marcação;219,2;03/2023
Mari;114,1;03/2023
Marizópolis;240,6;03/2023
Massaranduba;79,4;03/2023
Mataraca;239,9;03/2023
Matinhas;93,6;03/2023
Mato Grosso;363,4;03/2023
Maturéia;192,6;03/2023
Mogeiro;141,0;03/2023
Montadas;70,8;03/2023
Monte Horebe;451,1;03/2023
Monteiro;59,3;03/2023
Mulungu;163,0;03/2023
Natuba;86,6;03/2023
Nazarezinho;277,6;03/2023
Nova Floresta;403,1;03/2023
Nova Olinda;263,6;03/2023
Nova Palmeira;138,8;03/2023
Olho d'Água;168,1;03/2023
Olivedos;188,9;03/2023
Ouro Velho;85,3;03/2023
Parari;206,3;03/2023
Passagem;243,9;03/2023
Patos;204,5;03/2023
Paulista;343,3;03/2023
Pedra Branca;331,0;03/2023
Pedra Lavrada;178,6;03/2023
Pedras de Fogo;112,5;03/2023
Pedro Régis;138,5;03/2023
Piancó;207,8;03/2023
Picuí;118,6;03/2023
Pilar;124,7;03/2023
Pilões;187,4;03/2023
Pilõezinhos;185,1;03/2023
Pirpirituba;145,9;03/2023
Pitimbu;204,2;03/2023
Pocinhos;65,9;03/2023
Poço Dantas;179,1;03/2023
Poço de José de Moura;177,7;03/2023
Pombal;216,5;03/2023
Prata;131,3;03/2023
Princesa Isabel;258,4;03/2023
Puxinanã;108,7;03/2023
Queimadas;103,0;03/2023
Quixaba;281,9;03/2023
Remígio;84,6;03/2023
Riachão;195,8;03/2023
Riachão do Bacamarte;115,2;03/2023
Riachão do Poço;124,7;03/2023
Riacho de Santo Antônio;61,5;03/2023
Riacho dos Cavalos;321,5;03/2023
Rio Tinto;141,4;03/2023
Salgadinho;234,5;03/2023
Salgado de São Félix;129,8;03/2023
Santa Cecília;103,4;03/2023
Santa Cruz;237,5;03/2023
Santa Helena;245,9;03/2023
Santa Inês;322,5;03/2023
Santa Luzia;297,7;03/2023
Santana de Mangueira;274,2;03/2023
Santana dos Garrotes;265,3;03/2023
Santa Rita;159,2;03/2023
Santa Teresinha;167,2;03/2023
Santo André;259,7;03/2023
São Bentinho;270,3;03/2023
São Bento;493,7;03/2023
São Domingos;189,3;03/2023
São Domingos do Cariri;116,5;03/2023
São Francisco;209,6;03/2023
São João do Cariri;186,7;03/2023
São João do Rio do Peixe;206,8;03/2023
São João do Tigre;120,9;03/2023
São José da Lagoa Tapada;203,9;03/2023
São José de Caiana;219,4;03/2023
São José de Espinharas;207,5;03/2023
São José de Piranhas;263,6;03/2023
São José de Princesa;398,5;03/2023
São José do Bonfim;355,7;03/2023
São José do Brejo do Cruz;265,9;03/2023
São José do Sabugi;194,7;03/2023
São José dos Cordeiros;177,5;03/2023
São José dos Ramos;73,3;03/2023
São Mamede;223,1;03/2023
São Miguel de Taipu;100,4;03/2023
São Sebastião de Lagoa de Roça;87,1;03/2023
São Sebastião do Umbuzeiro;48,8;03/2023
São Vicente do Seridó;108,6;03/2023
Sapé;133,5;03/2023
Serra Branca;284,0;03/2023
Serra da Raiz;159,2;03/2023
Serra Grande;289,8;03/2023
Serra Redonda;85,6;03/2023
Serraria;177,3;03/2023
Sertãozinho;135,0;03/2023
Sobrado;95,6;03/2023
Solânea;181,3;03/2023
Soledade;111,7;03/2023
Sossêgo;66,0;03/2023
Sousa;224,1;03/2023
Sumé;100,0;03/2023
Tacima;246,2;03/2023
Taperoá;318,2;03/2023
Tavares;154,2;03/2023
Teixeira;215,3;03/2023
Tenório;211,7;03/2023
Triunfo;246,5;03/2023
Uiraúna;207,1;03/2023
Umbuzeiro;42,6;03/2023
Várzea;135,9;03/2023
Vieirópolis;294,6;03/2023
Vista Serrana;360,5;03/2023
Zabelê;39,8;03/2023
