Município;Pluviometria observada (mm);Data
Água Branca;196,6;04/2018
Aguiar;130,0;04/2018
Alagoa Grande;185,1;04/2018
Alagoa Nova;201,2;04/2018
Alagoinha;193,0;04/2018
Alcantil;95,2;04/2018
Algodão de Jandaíra;124,2;04/2018
Alhandra;330,9;04/2018
Amparo;85,5;04/2018
Aparecida;213,5;04/2018
Araçagi;142,6;04/2018
Arara;120,6;04/2018
Araruna;127,1;04/2018
Areia;224,7;04/2018
Areia de Baraúnas;190,8;04/2018
Areial;168,8;04/2018
Aroeiras;120,8;04/2018
Assunção;187,1;04/2018
Baía da Traição;383,2;04/2018
Bananeiras;226,8;04/2018
Baraúna;158,8;04/2018
Barra de Santana;97,4;04/2018
Barra de Santa Rosa;104,7;04/2018
Barra de São Miguel;255,4;04/2018
Bayeux;370,8;04/2018
Belém;131,4;04/2018
Belém do Brejo do Cruz;332,0;04/2018
Bernardino Batista;210,1;04/2018
Boa Ventura;251,7;04/2018
Boa Vista;175,3;04/2018
Bom Jesus;284,1;04/2018
Bom Sucesso;188,9;04/2018
Bonito de Santa Fé;282,2;04/2018
Boqueirão;149,9;04/2018
Borborema;188,7;04/2018
Brejo do Cruz;299,6;04/2018
Brejo dos Santos;235,2;04/2018
Caaporã;421,8;04/2018
Cabaceiras;119,3;04/2018
Cabedelo;364,9;04/2018
Cachoeira dos Índios;282,4;04/2018
Cacimba de Areia;164,5;04/2018
Cacimba de Dentro;219,1;04/2018
Cacimbas;235,0;04/2018
Caiçara;93,2;04/2018
Cajazeiras;292,7;04/2018
Cajazeirinhas;260,0;04/2018
Caldas Brandão;140,5;04/2018
Camalaú;92,9;04/2018
Campina Grande;161,5;04/2018
Capim;219,0;04/2018
Caraúbas;78,5;04/2018
Carrapateira;245,6;04/2018
Casserengue;51,5;04/2018
Catingueira;289,2;04/2018
Catolé do Rocha;296,7;04/2018
Caturité;153,3;04/2018
Conceição;295,6;04/2018
Condado;199,0;04/2018
Conde;393,7;04/2018
Congo;100,4;04/2018
Coremas;124,9;04/2018
Coxixola;188,8;04/2018
Cruz do Espírito Santo;221,2;04/2018
Cubati;212,1;04/2018
Cuité;116,0;04/2018
Cuité de Mamanguape;131,1;04/2018
Cuitegi;133,4;04/2018
Curral Velho;114,0;04/2018
Damião;93,7;04/2018
Desterro;332,4;04/2018
Diamante;199,4;04/2018
Dona Inês;115,9;04/2018
Duas Estradas;139,7;04/2018
Emas;207,9;04/2018
Esperança;164,9;04/2018
Fagundes;224,4;04/2018
Frei Martinho;114,9;04/2018
Gado Bravo;95,5;04/2018
Guarabira;140,3;04/2018
Gurinhém;148,8;04/2018
Gurjão;171,4;04/2018
Ibiara;276,7;04/2018
Igaracy;138,3;04/2018
Imaculada;127,5;04/2018
Ingá;163,1;04/2018
Itabaiana;177,3;04/2018
Itaporanga;231,0;04/2018
Itapororoca;148,2;04/2018
Itatuba;218,6;04/2018
Jacaraú;111,8;04/2018
Jericó;277,5;04/2018
João Pessoa;368,8;04/2018
Joca Claudino;179,8;04/2018
Juarez Távora;157,1;04/2018
Juazeirinho;178,6;04/2018
Junco do Seridó;302,0;04/2018
Juripiranga;208,7;04/2018
Juru;125,7;04/2018
Lagoa;347,1;04/2018
Lagoa de Dentro;115,6;04/2018
Lagoa Seca;207,6;04/2018
Lastro;327,8;04/2018
Livramento;154,8;04/2018
Logradouro;98,6;04/2018
Mãe d'Água;147,0;04/2018
Malta;255,8;04/2018
Mamanguape;190,2;04/2018
Manaíra;189,8;04/2018
Mari;146,4;04/2018
Marizópolis;292,6;04/2018
Massaranduba;79,8;04/2018
Mataraca;240,0;04/2018
Matinhas;228,3;04/2018
Mato Grosso;244,7;04/2018
Maturéia;146,6;04/2018
Mogeiro;121,6;04/2018
Montadas;170,7;04/2018
Monte Horebe;256,7;04/2018
Monteiro;91,0;04/2018
Mulungu;164,5;04/2018
Natuba;327,9;04/2018
Nazarezinho;288,0;04/2018
Nova Floresta;120,9;04/2018
Nova Olinda;192,1;04/2018
Nova Palmeira;226,0;04/2018
Olho d'Água;152,2;04/2018
Olivedos;174,7;04/2018
Ouro Velho;143,2;04/2018
Parari;235,4;04/2018
Passagem;139,0;04/2018
Patos;132,1;04/2018
Paulista;257,5;04/2018
Pedra Branca;160,5;04/2018
Pedra Lavrada;164,0;04/2018
Pedras de Fogo;221,8;04/2018
Piancó;222,5;04/2018
Picuí;78,2;04/2018
Pilar;191,6;04/2018
Pilões;208,7;04/2018
Pilõezinhos;197,7;04/2018
Pirpirituba;165,4;04/2018
Pitimbu;493,9;04/2018
Pocinhos;103,2;04/2018
Poço Dantas;151,2;04/2018
Poço de José de Moura;262,2;04/2018
Pombal;188,4;04/2018
Prata;345,3;04/2018
Princesa Isabel;275,8;04/2018
Puxinanã;174,4;04/2018
Queimadas;232,4;04/2018
Quixaba;75,3;04/2018
Remígio;175,9;04/2018
Riachão;73,9;04/2018
Riachão do Bacamarte;191,2;04/2018
Riachão do Poço;238,1;04/2018
Riacho de Santo Antônio;62,1;04/2018
Riacho dos Cavalos;293,4;04/2018
Rio Tinto;267,5;04/2018
Salgadinho;238,5;04/2018
Salgado de São Félix;190,9;04/2018
Santa Cecília;68,4;04/2018
Santa Cruz;206,8;04/2018
Santa Helena;284,2;04/2018
Santa Inês;249,7;04/2018
Santa Luzia;167,3;04/2018
