Município;Pluviometria observada (mm);Data
Água Branca;156,2;03/2017
Aguiar;65,7;03/2017
Alagoa Grande;50,1;03/2017
Alagoa Nova;51,6;03/2017
Alagoinha;86,3;03/2017
Alcantil;26,0;03/2017
Algodão de Jandaíra;9,3;03/2017
Alhandra;199,5;03/2017
Amparo;246,2;03/2017
Aparecida;147,4;03/2017
Araçagi;111,8;03/2017
Arara;56,7;03/2017
Araruna;78,8;03/2017
Areia;88,4;03/2017
Areia de Baraúnas;61,2;03/2017
Areial;20,9;03/2017
Aroeiras;26,7;03/2017
Assunção;30,0;03/2017
Baía da Traição;319,5;03/2017
Bananeiras;125,9;03/2017
Baraúna;23,0;03/2017
Barra de Santana;14,4;03/2017
Barra de Santa Rosa;6,7;03/2017
Barra de São Miguel;0,0;03/2017
Bayeux;176,3;03/2017
Belém;121,4;03/2017
Belém do Brejo do Cruz;228,4;03/2017
Bernardino Batista;183,4;03/2017
Boa Ventura;180,1;03/2017
Boa Vista;1,4;03/2017
Bom Jesus;219,3;03/2017
Bom Sucesso;91,8;03/2017
Bonito de Santa Fé;105,5;03/2017
Boqueirão;0,2;03/2017
Borborema;97,1;03/2017
Brejo do Cruz;180,3;03/2017
Brejo dos Santos;50,6;03/2017
Caaporã;145,5;03/2017
Cabaceiras;1,4;03/2017
Cabedelo;121,8;03/2017
Cachoeira dos Índios;171,8;03/2017
Cacimba de Areia;161,8;03/2017
Cacimba de Dentro;56,2;03/2017
Cacimbas;122,7;03/2017
Caiçara;188,8;03/2017
Cajazeiras;160,9;03/2017
Cajazeirinhas;84,2;03/2017
Caldas Brandão;76,7;03/2017
Camalaú;26,7;03/2017
Campina Grande;25,4;03/2017
Capim;88,3;03/2017
Caraúbas;26,5;03/2017
Carrapateira;53,9;03/2017
Casserengue;4,5;03/2017
Catingueira;49,0;03/2017
Catolé do Rocha;96,0;03/2017
Caturité;12,1;03/2017
Conceição;135,4;03/2017
Condado;119,0;03/2017
Conde;182,3;03/2017
Congo;121,7;03/2017
Coremas;228,5;03/2017
Coxixola;58,5;03/2017
Cruz do Espírito Santo;159,0;03/2017
Cubati;23,4;03/2017
Cuité;96,0;03/2017
Cuité de Mamanguape;79,4;03/2017
Cuitegi;53,4;03/2017
Curral Velho;265,5;03/2017
Damião;14,9;03/2017
Desterro;215,8;03/2017
Diamante;249,9;03/2017
Dona Inês;176,3;03/2017
Duas Estradas;216,7;03/2017
Emas;100,6;03/2017
Esperança;33,6;03/2017
Fagundes;5,0;03/2017
Frei Martinho;38,0;03/2017
Gado Bravo;33,4;03/2017
Guarabira;92,5;03/2017
Gurinhém;118,2;03/2017
Gurjão;2,8;03/2017
Ibiara;171,6;03/2017
Igaracy;122,5;03/2017
Imaculada;82,6;03/2017
Ingá;28,6;03/2017
Itabaiana;76,6;03/2017
Itaporanga;130,1;03/2017
Itapororoca;118,1;03/2017
Itatuba;0,0;03/2017
Jacaraú;154,2;03/2017
Jericó;177,0;03/2017
João Pessoa;150,5;03/2017
Joca Claudino;153,2;03/2017
Juarez Távora;58,9;03/2017
Juazeirinho;38,2;03/2017
Junco do Seridó;36,2;03/2017
Juripiranga;55,8;03/2017
Juru;243,7;03/2017
Lagoa;182,6;03/2017
Lagoa de Dentro;148,2;03/2017
Lagoa Seca;41,9;03/2017
Lastro;111,4;03/2017
Livramento;92,5;03/2017
Logradouro;168,3;03/2017
Mãe d'Água;100,3;03/2017
Malta;153,6;03/2017
Mamanguape;226,1;03/2017
Manaíra;149,1;03/2017
Mari;84,8;03/2017
Marizópolis;132,8;03/2017
Massaranduba;57,4;03/2017
Mataraca;347,3;03/2017
Matinhas;83,2;03/2017
Mato Grosso;228,1;03/2017
Maturéia;160,3;03/2017
Mogeiro;39,2;03/2017
Montadas;32,0;03/2017
Monte Horebe;137,9;03/2017
Monteiro;58,0;03/2017
Mulungu;74,6;03/2017
Natuba;86,0;03/2017
Nazarezinho;193,3;03/2017
Nova Floresta;71,4;03/2017
Nova Olinda;255,3;03/2017
Nova Palmeira;60,2;03/2017
Olho d'Água;170,0;03/2017
Olivedos;1,8;03/2017
Ouro Velho;51,4;03/2017
Parari;47,7;03/2017
Passagem;77,7;03/2017
Patos;153,2;03/2017
Paulista;243,5;03/2017
Pedra Branca;310,8;03/2017
Pedra Lavrada;73,6;03/2017
Pedras de Fogo;168,3;03/2017
Pedro Régis;177,1;03/2017
Piancó;142,2;03/2017
Picuí;34,0;03/2017
Pilar;121,8;03/2017
Pilões;109,8;03/2017
Pilõezinhos;78,6;03/2017
Pirpirituba;95,3;03/2017
Pitimbu;140,9;03/2017
Pocinhos;13,7;03/2017
Poço Dantas;132,1;03/2017
Poço de José de Moura;117,2;03/2017
