Município;Pluviometria observada (mm);Data
Água Branca;110,4;04/2017
Aguiar;226,4;04/2017
Alagoa Grande;111,3;04/2017
Alagoa Nova;119,9;04/2017
Alagoinha;69,6;04/2017
Alcantil;56,7;04/2017
Algodão de Jandaíra;79,3;04/2017
Alhandra;197,1;04/2017
Amparo;176,7;04/2017
Aparecida;134,4;04/2017
Araçagi;97,1;04/2017
Arara;96,1;04/2017
Araruna;124,3;04/2017
Areia;185,6;04/2017
Areia de Baraúnas;140,0;04/2017
Areial;69,0;04/2017
Aroeiras;56,4;04/2017
Assunção;14,3;04/2017
Baía da Traição;231,7;04/2017
Bananeiras;170,4;04/2017
Baraúna;63,0;04/2017
Barra de Santana;28,0;04/2017
Barra de Santa Rosa;66,9;04/2017
Barra de São Miguel;57,3;04/2017
Bayeux;265,9;04/2017
Belém;100,3;04/2017
Belém do Brejo do Cruz;85,1;04/2017
Bernardino Batista;70,1;04/2017
Boa Ventura;171,4;04/2017
Boa Vista;26,4;04/2017
Bom Jesus;160,5;04/2017
Bom Sucesso;50,3;04/2017
Bonito de Santa Fé;133,5;04/2017
Boqueirão;23,5;04/2017
Borborema;128,8;04/2017
Brejo do Cruz;70,0;04/2017
Brejo dos Santos;64,1;04/2017
Caaporã;188,3;04/2017
Cabaceiras;2,6;04/2017
Cabedelo;229,5;04/2017
Cachoeira dos Índios;168,8;04/2017
Cacimba de Areia;189,7;04/2017
Cacimba de Dentro;107,7;04/2017
Cacimbas;243,8;04/2017
Caiçara;109,1;04/2017
Cajazeiras;181,2;04/2017
Cajazeirinhas;195,2;04/2017
Caldas Brandão;101,4;04/2017
Camalaú;22,8;04/2017
Campina Grande;65,3;04/2017
Capim;140,8;04/2017
Caraúbas;56,1;04/2017
Carrapateira;163,4;04/2017
Casserengue;70,4;04/2017
Catingueira;123,7;04/2017
Catolé do Rocha;116,9;04/2017
Caturité;34,6;04/2017
Conceição;166,5;04/2017
Condado;122,0;04/2017
Conde;147,9;04/2017
Congo;24,5;04/2017
Coremas;71,0;04/2017
Coxixola;50,4;04/2017
Cruz do Espírito Santo;139,8;04/2017
Cubati;40,4;04/2017
Cuité;43,7;04/2017
Cuité de Mamanguape;120,0;04/2017
Cuitegi;50,8;04/2017
Curral Velho;191,8;04/2017
Damião;82,8;04/2017
Desterro;298,9;04/2017
Diamante;165,2;04/2017
Dona Inês;82,1;04/2017
Duas Estradas;133,0;04/2017
Emas;76,3;04/2017
Esperança;68,2;04/2017
Fagundes;96,2;04/2017
Frei Martinho;106,9;04/2017
Gado Bravo;41,6;04/2017
Guarabira;119,5;04/2017
Gurinhém;83,3;04/2017
Gurjão;7,7;04/2017
Ibiara;230,8;04/2017
Igaracy;147,9;04/2017
Imaculada;111,2;04/2017
Ingá;59,3;04/2017
Itabaiana;47,4;04/2017
Itaporanga;164,2;04/2017
Itapororoca;112,2;04/2017
Itatuba;132,9;04/2017
Jacaraú;210,2;04/2017
Jericó;119,5;04/2017
João Pessoa;257,9;04/2017
Joca Claudino;35,3;04/2017
Juarez Távora;75,6;04/2017
Juazeirinho;60,0;04/2017
Junco do Seridó;70,8;04/2017
Juripiranga;99,5;04/2017
Juru;208,6;04/2017
Lagoa;158,0;04/2017
Lagoa de Dentro;115,2;04/2017
Lagoa Seca;92,7;04/2017
Lastro;80,6;04/2017
Livramento;116,3;04/2017
Logradouro;101,5;04/2017
Mãe d'Água;127,5;04/2017
Malta;136,8;04/2017
Mamanguape;187,6;04/2017
Manaíra;184,7;04/2017
Mari;83,7;04/2017
Marizópolis;45,8;04/2017
Mataraca;219,6;04/2017
Matinhas;179,4;04/2017
Mato Grosso;170,1;04/2017
Maturéia;119,1;04/2017
Mogeiro;79,8;04/2017
Montadas;63,5;04/2017
Monte Horebe;111,5;04/2017
Monteiro;190,6;04/2017
Mulungu;88,0;04/2017
Natuba;147,3;04/2017
Nazarezinho;149,2;04/2017
Nova Floresta;72,8;04/2017
Nova Olinda;180,3;04/2017
Nova Palmeira;47,8;04/2017
Olho d'Água;74,4;04/2017
Olivedos;23,9;04/2017
Ouro Velho;310,4;04/2017
Parari;4,1;04/2017
Passagem;139,9;04/2017
Patos;117,4;04/2017
Paulista;148,0;04/2017
Pedra Branca;192,2;04/2017
Pedra Lavrada;48,6;04/2017
Pedras de Fogo;179,7;04/2017
Pedro Régis;136,6;04/2017
Piancó;112,1;04/2017
Picuí;58,7;04/2017
Pilar;85,0;04/2017
Pilões;161,3;04/2017
Pilõezinhos;115,2;04/2017
Pirpirituba;131,7;04/2017
Pitimbu;271,2;04/2017
Pocinhos;61,9;04/2017
Poço Dantas;54,8;04/2017
Poço de José de Moura;39,9;04/2017
Pombal;114,4;04/2017
Prata;189,0;04/2017
Princesa Isabel;158,4;04/2017
Puxinanã;64,8;04/2017
Queimadas;47,0;04/2017
Quixaba;95,9;04/2017
Remígio;101,1;04/2017
Riachão;75,7;04/2017
Riachão do Bacamarte;48,6;04/2017
Riacho de Santo Antônio;17,0;04/2017
Riacho dos Cavalos;44,5;04/2017
Rio Tinto;220,4;04/2017
Salgadinho;64,7;04/2017
Salgado de São Félix;98,1;04/2017
Santa Cecília;39,2;04/2017
Santa Cruz;81,6;04/2017
Santa Helena;88,7;04/2017
Santa Inês;232,3;04/2017
Santa Luzia;78,1;04/2017
Santana de Mangueira;197,6;04/2017
Santana dos Garrotes;171,8;04/2017
Santa Rita;235,8;04/2017
Santa Teresinha;107,7;04/2017
Santo André;16,0;04/2017
São Bentinho;106,1;04/2017
São Bento;51,5;04/2017
São Domingos;111,9;04/2017
São Domingos do Cariri;31,0;04/2017
São Francisco;57,2;04/2017
São João do Cariri;12,7;04/2017
São João do Rio do Peixe;61,5;04/2017
São João do Tigre;21,5;04/2017
São José da Lagoa Tapada;26,5;04/2017
São José de Caiana;124,2;04/2017
São José de Espinharas;106,6;04/2017
São José de Piranhas;162,3;04/2017
São José de Princesa;152,2;04/2017
São José do Bonfim;184,8;04/2017
São José do Brejo do Cruz;147,1;04/2017
São José do Sabugi;78,6;04/2017
São José dos Cordeiros;14,9;04/2017
São José dos Ramos;75,2;04/2017
São Mamede;206,7;04/2017
São Miguel de Taipu;156,5;04/2017
São Sebastião de Lagoa de Roça;114,8;04/2017
São Sebastião do Umbuzeiro;23,5;04/2017
São Vicente do Seridó;29,8;04/2017
Sapé;163,6;04/2017
Serra Branca;11,6;04/2017
Serra da Raiz;104,6;04/2017
Serra Grande;130,4;04/2017
Serra Redonda;173,4;04/2017
Serraria;176,8;04/2017
Sertãozinho;124,0;04/2017
Sobrado;108,7;04/2017
Solânea;154,9;04/2017
Soledade;16,3;04/2017
Sossêgo;45,0;04/2017
Sousa;75,9;04/2017
Sumé;50,6;04/2017
Tacima;118,0;04/2017
Taperoá;32,3;04/2017
Tavares;113,7;04/2017
Teixeira;203,8;04/2017
Tenório;104,3;04/2017
Triunfo;103,0;04/2017
Uiraúna;87,3;04/2017
Umbuzeiro;140,5;04/2017
Várzea;102,7;04/2017
Vieirópolis;27,6;04/2017
Vista Serrana;128,5;04/2017
Zabelê;120,4;04/2017
