Município;Pluviometria observada (mm);Data
Água Branca;3,0;08/2021
Aguiar;0,0;08/2021
Alagoa Grande;43,4;08/2021
Alagoa Nova;61,6;08/2021
Alagoinha;78,4;08/2021
Alcantil;39,7;08/2021
Algodão de Jandaíra;4,5;08/2021
Alhandra;163,6;08/2021
Amparo;3,9;08/2021
Aparecida;0,0;08/2021
Araçagi;34,2;08/2021
Arara;40,2;08/2021
Araruna;32,7;08/2021
Areia;138,0;08/2021
Areia de Baraúnas;0,8;08/2021
Areial;45,1;08/2021
Aroeiras;28,2;08/2021
Assunção;0,0;08/2021
Baía da Traição;153,8;08/2021
Bananeiras;102,7;08/2021
Baraúna;0,0;08/2021
Barra de Santana;19,7;08/2021
Barra de Santa Rosa;6,7;08/2021
Barra de São Miguel;0,0;08/2021
Bayeux;132,0;08/2021
Belém;44,8;08/2021
Belém do Brejo do Cruz;0,0;08/2021
Bernardino Batista;0,0;08/2021
Boa Ventura;0,0;08/2021
Boa Vista;7,6;08/2021
Bom Jesus;0,0;08/2021
Bom Sucesso;0,0;08/2021
Bonito de Santa Fé;0,0;08/2021
Boqueirão;12,7;08/2021
Borborema;91,0;08/2021
Brejo do Cruz;2,7;08/2021
Brejo dos Santos;0,0;08/2021
Caaporã;191,5;08/2021
Cabaceiras;3,3;08/2021
Cabedelo;254,4;08/2021
Cachoeira dos Índios;0,0;08/2021
Cacimba de Areia;0,0;08/2021
Cacimba de Dentro;23,4;08/2021
Cacimbas;0,0;08/2021
Caiçara;34,9;08/2021
Cajazeiras;0,0;08/2021
Cajazeirinhas;0,0;08/2021
Caldas Brandão;37,6;08/2021
Camalaú;2,0;08/2021
Campina Grande;43,1;08/2021
Capim;51,6;08/2021
Caraúbas;9,5;08/2021
Carrapateira;0,0;08/2021
Casserengue;11,8;08/2021
Catingueira;0,0;08/2021
Catolé do Rocha;2,7;08/2021
Caturité;22,4;08/2021
Conceição;1,2;08/2021
Condado;0,0;08/2021
Conde;126,4;08/2021
Congo;4,2;08/2021
Coremas;0,0;08/2021
Coxixola;6,7;08/2021
Cruz do Espírito Santo;88,6;08/2021
Cubati;1,5;08/2021
Cuité;5,1;08/2021
Cuité de Mamanguape;54,8;08/2021
Cuitegi;75,0;08/2021
Curral de Cima;51,0;08/2021
Curral Velho;0,0;08/2021
Damião;32,9;08/2021
Desterro;0,0;08/2021
Diamante;0,0;08/2021
Dona Inês;25,2;08/2021
Duas Estradas;37,2;08/2021
Emas;1,0;08/2021
Esperança;38,6;08/2021
Fagundes;112,9;08/2021
Frei Martinho;0,0;08/2021
Gado Bravo;31,4;08/2021
Guarabira;51,6;08/2021
Gurinhém;44,1;08/2021
Gurjão;4,8;08/2021
Ibiara;0,0;08/2021
Igaracy;0,0;08/2021
Imaculada;0,0;08/2021
Ingá;50,8;08/2021
Itabaiana;28,4;08/2021
Itaporanga;0,0;08/2021
Itapororoca;38,3;08/2021
Itatuba;26,4;08/2021
Jacaraú;70,3;08/2021
Jericó;0,5;08/2021
João Pessoa;199,7;08/2021
Joca Claudino;0,0;08/2021
Juarez Távora;32,3;08/2021
Juazeirinho;2,0;08/2021
Junco do Seridó;2,0;08/2021
Juripiranga;21,8;08/2021
Juru;0,3;08/2021
Lagoa;0,0;08/2021
Lagoa de Dentro;42,2;08/2021
Lagoa Seca;116,2;08/2021
Lastro;0,0;08/2021
Livramento;6,8;08/2021
Logradouro;33,5;08/2021
Lucena;226,7;08/2021
Mãe d'Água;0,0;08/2021
Malta;0,0;08/2021
Mamanguape;76,8;08/2021
Manaíra;0,0;08/2021
Marcação;132,6;08/2021
Mari;73,9;08/2021
Marizópolis;0,0;08/2021
Massaranduba;78,1;08/2021
Mataraca;103,2;08/2021
Matinhas;65,2;08/2021
Mato Grosso;0,6;08/2021
Maturéia;2,5;08/2021
Mogeiro;31,3;08/2021
Montadas;22,0;08/2021
Monte Horebe;1,5;08/2021
Monteiro;3,9;08/2021
Mulungu;49,6;08/2021
Natuba;94,6;08/2021
Nazarezinho;0,0;08/2021
Nova Floresta;15,3;08/2021
Nova Olinda;0,0;08/2021
Nova Palmeira;3,7;08/2021
Olho d'Água;0,0;08/2021
Olivedos;10,0;08/2021
Ouro Velho;6,7;08/2021
Parari;0,0;08/2021
Passagem;0,0;08/2021
Patos;2,3;08/2021
Paulista;0,0;08/2021
Pedra Branca;0,0;08/2021
Pedra Lavrada;0,0;08/2021
Pedras de Fogo;129,5;08/2021
Pedro Régis;68,4;08/2021
Piancó;0,0;08/2021
Picuí;2,8;08/2021
Pilar;58,4;08/2021
Pilões;108,2;08/2021
Pilõezinhos;101,3;08/2021
Pirpirituba;50,0;08/2021
Pitimbu;174,8;08/2021
Pocinhos;33,3;08/2021
