Município;Pluviometria observada (mm);Data
Água Branca;95,8;01/2020
Aguiar;151,3;01/2020
Alagoa Grande;8,4;01/2020
Alagoa Nova;15,4;01/2020
Alagoinha;41,5;01/2020
Alcantil;0,0;01/2020
Algodão de Jandaíra;17,7;01/2020
Alhandra;31,2;01/2020
Amparo;102,3;01/2020
Aparecida;181,0;01/2020
Araçagi;14,8;01/2020
Arara;34,3;01/2020
Araruna;31,9;01/2020
Areia;19,3;01/2020
Areia de Baraúnas;103,5;01/2020
Areial;3,6;01/2020
Aroeiras;100,1;01/2020
Assunção;106,9;01/2020
Baía da Traição;12,5;01/2020
Bananeiras;32,6;01/2020
Baraúna;38,0;01/2020
Barra de Santana;0,0;01/2020
Barra de Santa Rosa;82,9;01/2020
Barra de São Miguel;0,0;01/2020
Bayeux;19,9;01/2020
Belém;54,0;01/2020
Belém do Brejo do Cruz;85,0;01/2020
Bernardino Batista;93,8;01/2020
Boa Ventura;150,2;01/2020
Boa Vista;31,6;01/2020
Bom Jesus;145,9;01/2020
Bom Sucesso;131,0;01/2020
Bonito de Santa Fé;126,1;01/2020
Boqueirão;12,0;01/2020
Borborema;30,6;01/2020
Brejo do Cruz;80,5;01/2020
Brejo dos Santos;166,8;01/2020
Caaporã;48,5;01/2020
Cabaceiras;4,6;01/2020
Cabedelo;15,1;01/2020
Cachoeira dos Índios;185,2;01/2020
Cacimba de Areia;96,5;01/2020
Cacimba de Dentro;35,0;01/2020
Cacimbas;110,7;01/2020
Caiçara;32,6;01/2020
Cajazeiras;209,0;01/2020
Cajazeirinhas;195,1;01/2020
Caldas Brandão;5,7;01/2020
Camalaú;15,7;01/2020
Campina Grande;20,2;01/2020
Capim;26,3;01/2020
Caraúbas;48,0;01/2020
Carrapateira;165,0;01/2020
Casserengue;49,1;01/2020
Catingueira;163,9;01/2020
Catolé do Rocha;120,8;01/2020
Caturité;0,0;01/2020
Conceição;96,3;01/2020
Condado;131,5;01/2020
Conde;28,1;01/2020
Congo;12,4;01/2020
Coremas;141,0;01/2020
Coxixola;84,7;01/2020
Cruz do Espírito Santo;10,7;01/2020
Cubati;65,6;01/2020
Cuité;83,1;01/2020
Cuité de Mamanguape;14,8;01/2020
Cuitegi;46,9;01/2020
Curral de Cima;49,2;01/2020
Curral Velho;135,7;01/2020
Damião;41,3;01/2020
Desterro;159,7;01/2020
Diamante;162,0;01/2020
Dona Inês;82,6;01/2020
Duas Estradas;35,2;01/2020
Emas;189,9;01/2020
Esperança;38,2;01/2020
Fagundes;20,6;01/2020
Frei Martinho;118,2;01/2020
Gado Bravo;72,0;01/2020
Guarabira;42,3;01/2020
Gurinhém;12,0;01/2020
Gurjão;148,4;01/2020
Ibiara;158,2;01/2020
Igaracy;168,1;01/2020
Imaculada;75,2;01/2020
Ingá;34,8;01/2020
Itabaiana;22,5;01/2020
Itaporanga;143,4;01/2020
Itapororoca;27,5;01/2020
Itatuba;32,0;01/2020
Jacaraú;42,1;01/2020
Jericó;110,3;01/2020
João Pessoa;20,7;01/2020
Joca Claudino;95,8;01/2020
Juarez Távora;29,5;01/2020
Juazeirinho;188,8;01/2020
Junco do Seridó;66,5;01/2020
Juripiranga;1,1;01/2020
Juru;218,7;01/2020
Lagoa;143,6;01/2020
Lagoa de Dentro;46,4;01/2020
Lagoa Seca;107,2;01/2020
Lastro;137,8;01/2020
Livramento;129,0;01/2020
Logradouro;29,1;01/2020
Lucena;26,1;01/2020
Mãe d'Água;230,2;01/2020
Malta;215,6;01/2020
Mamanguape;71,6;01/2020
Manaíra;72,3;01/2020
Marcação;93,6;01/2020
Mari;5,4;01/2020
Marizópolis;176,0;01/2020
Mataraca;110,0;01/2020
Matinhas;9,9;01/2020
Mato Grosso;65,4;01/2020
Maturéia;149,8;01/2020
Mogeiro;13,6;01/2020
Montadas;5,1;01/2020
Monte Horebe;92,6;01/2020
Monteiro;90,1;01/2020
Mulungu;5,7;01/2020
Natuba;15,1;01/2020
Nazarezinho;133,2;01/2020
Nova Floresta;76,2;01/2020
Nova Olinda;185,0;01/2020
Nova Palmeira;163,1;01/2020
Olho d'Água;76,1;01/2020
Olivedos;31,6;01/2020
Ouro Velho;34,2;01/2020
Parari;190,7;01/2020
Passagem;133,7;01/2020
Patos;148,4;01/2020
Paulista;66,1;01/2020
Pedra Branca;109,0;01/2020
Pedra Lavrada;116,1;01/2020
Pedras de Fogo;0,0;01/2020
Piancó;73,1;01/2020
Picuí;28,4;01/2020
Pilar;6,3;01/2020
Pilões;29,2;01/2020
Pilõezinhos;80,1;01/2020
Pirpirituba;39,0;01/2020
Pitimbu;17,9;01/2020
Pocinhos;23,3;01/2020
Poço Dantas;115,3;01/2020
Poço de José de Moura;93,1;01/2020
Pombal;119,3;01/2020
Prata;40,6;01/2020
Princesa Isabel;174,6;01/2020
Puxinanã;18,5;01/2020
Queimadas;0,0;01/2020
