Município;Pluviometria observada (mm);Data
Água Branca;247,4;05/2011
Aguiar;148,8;05/2011
Alagoa Grande;348,1;05/2011
Alagoa Nova;298,3;05/2011
Alagoinha;387,1;05/2011
Alcantil;182,8;05/2011
Algodão de Jandaíra;188,8;05/2011
Alhandra;456,5;05/2011
Amparo;193,1;05/2011
Aparecida;100,4;05/2011
Araçagi;338,0;05/2011
Arara;239,6;05/2011
Araruna;210,5;05/2011
Areia;462,1;05/2011
Areial;214,4;05/2011
Aroeiras;225,5;05/2011
Assunção;126,9;05/2011
Baía da Traição;575,1;05/2011
Bananeiras;335,6;05/2011
Baraúna;252,2;05/2011
Barra de Santana;225,3;05/2011
Barra de Santa Rosa;156,1;05/2011
Barra de São Miguel;212,4;05/2011
Bayeux;365,9;05/2011
Belém;293,4;05/2011
Belém do Brejo do Cruz;116,5;05/2011
Bernardino Batista;169,5;05/2011
Boa Ventura;134,0;05/2011
Boa Vista;195,2;05/2011
Bom Jesus;130,0;05/2011
Bom Sucesso;102,3;05/2011
Bonito de Santa Fé;136,1;05/2011
Boqueirão;114,4;05/2011
Borborema;401,3;05/2011
Brejo do Cruz;146,8;05/2011
Brejo dos Santos;101,3;05/2011
Caaporã;500,6;05/2011
Cabaceiras;195,4;05/2011
Cabedelo;421,6;05/2011
Cachoeira dos Índios;74,0;05/2011
Cacimba de Areia;121,3;05/2011
Cacimba de Dentro;229,6;05/2011
Cacimbas;173,2;05/2011
Caiçara;243,0;05/2011
Cajazeiras;126,1;05/2011
Cajazeirinhas;179,7;05/2011
Caldas Brandão;397,7;05/2011
Camalaú;96,4;05/2011
Campina Grande;269,0;05/2011
Capim;332,5;05/2011
Caraúbas;233,8;05/2011
Carrapateira;141,4;05/2011
Casserengue;200,3;05/2011
Catingueira;176,7;05/2011
Catolé do Rocha;171,2;05/2011
Caturité;177,7;05/2011
Conceição;52,7;05/2011
Condado;116,8;05/2011
Conde;361,9;05/2011
Congo;146,4;05/2011
Coremas;160,4;05/2011
Coxixola;148,2;05/2011
Cruz do Espírito Santo;390,5;05/2011
Cubati;205,5;05/2011
Cuité;167,3;05/2011
Cuité de Mamanguape;309,0;05/2011
Cuitegi;336,6;05/2011
Curral de Cima;201,7;05/2011
Curral Velho;75,9;05/2011
Damião;238,9;05/2011
Desterro;265,1;05/2011
Diamante;143,0;05/2011
Dona Inês;227,9;05/2011
Duas Estradas;231,3;05/2011
Emas;132,7;05/2011
Esperança;352,5;05/2011
Fagundes;282,4;05/2011
Frei Martinho;153,7;05/2011
Gado Bravo;240,7;05/2011
Guarabira;334,8;05/2011
Gurinhém;420,8;05/2011
Gurjão;325,5;05/2011
Ibiara;61,6;05/2011
Igaracy;89,8;05/2011
Imaculada;145,6;05/2011
Ingá;299,6;05/2011
Itabaiana;289,8;05/2011
Itaporanga;150,5;05/2011
Itapororoca;315,7;05/2011
Itatuba;183,8;05/2011
Jacaraú;250,2;05/2011
Jericó;133,7;05/2011
João Pessoa;428,4;05/2011
Joca Claudino;162,5;05/2011
Juarez Távora;378,7;05/2011
Juazeirinho;173,0;05/2011
Junco do Seridó;167,5;05/2011
Juripiranga;319,8;05/2011
Juru;202,1;05/2011
Lagoa;55,0;05/2011
Lagoa de Dentro;252,9;05/2011
Lagoa Seca;509,2;05/2011
Lastro;131,4;05/2011
Livramento;195,0;05/2011
Logradouro;244,4;05/2011
Mãe d'Água;180,2;05/2011
Malta;109,7;05/2011
Mamanguape;336,5;05/2011
Manaíra;105,3;05/2011
Marcação;429,2;05/2011
Mari;316,1;05/2011
Marizópolis;46,6;05/2011
Massaranduba;385,6;05/2011
Mataraca;540,6;05/2011
Matinhas;249,6;05/2011
Mato Grosso;130,1;05/2011
Mogeiro;348,1;05/2011
Montadas;254,1;05/2011
Monte Horebe;139,0;05/2011
Monteiro;183,9;05/2011
Mulungu;390,6;05/2011
Natuba;454,6;05/2011
Nazarezinho;62,7;05/2011
Nova Floresta;221,9;05/2011
Nova Olinda;93,5;05/2011
Nova Palmeira;127,1;05/2011
Olho d'Água;182,8;05/2011
Olivedos;229,4;05/2011
Ouro Velho;126,0;05/2011
Parari;212,9;05/2011
Passagem;230,4;05/2011
Patos;115,4;05/2011
Paulista;110,0;05/2011
Pedra Branca;145,0;05/2011
Pedra Lavrada;116,9;05/2011
Pedras de Fogo;522,3;05/2011
Piancó;204,2;05/2011
Picuí;114,2;05/2011
Pilar;401,2;05/2011
Pilões;348,0;05/2011
Pilõezinhos;366,1;05/2011
Pirpirituba;339,6;05/2011
Pitimbu;551,0;05/2011
Pocinhos;203,4;05/2011
Poço Dantas;109,9;05/2011
Poço de José de Moura;114,6;05/2011
Pombal;219,4;05/2011
Prata;87,7;05/2011
Princesa Isabel;120,1;05/2011
Puxinanã;317,1;05/2011
Queimadas;326,9;05/2011
Quixaba;118,9;05/2011
Remígio;471,0;05/2011
Riachão;160,3;05/2011
Riachão do Bacamarte;269,4;05/2011
Riachão do Poço;335,4;05/2011
Riacho de Santo Antônio;165,8;05/2011
Riacho dos Cavalos;127,6;05/2011
Rio Tinto;303,3;05/2011
Salgadinho;227,8;05/2011
Salgado de São Félix;376,3;05/2011
Santa Cecília;184,6;05/2011
Santa Cruz;126,4;05/2011
Santa Helena;83,3;05/2011
Santa Inês;106,2;05/2011
Santa Luzia;139,5;05/2011
Santana de Mangueira;57,1;05/2011
Santana dos Garrotes;186,9;05/2011
Santa Rita;347,3;05/2011
Santa Teresinha;176,2;05/2011
Santo André;196,1;05/2011
São Bentinho;129,7;05/2011
São Bento;123,1;05/2011
São Domingos;103,0;05/2011
São Domingos do Cariri;221,0;05/2011
São Francisco;144,4;05/2011
São João do Cariri;409,7;05/2011
São João do Rio do Peixe;66,3;05/2011
São João do Tigre;122,9;05/2011
São José da Lagoa Tapada;70,2;05/2011
São José de Caiana;119,6;05/2011
São José de Espinharas;80,6;05/2011
São José de Piranhas;100,2;05/2011
São José de Princesa;109,6;05/2011
São José do Bonfim;115,7;05/2011
São José do Brejo do Cruz;161,8;05/2011
São José do Sabugi;119,1;05/2011
São José dos Cordeiros;227,8;05/2011
São José dos Ramos;378,0;05/2011
São Mamede;68,7;05/2011
São Miguel de Taipu;370,4;05/2011
São Sebastião de Lagoa de Roça;289,2;05/2011
São Sebastião do Umbuzeiro;172,9;05/2011
São Vicente do Seridó;159,2;05/2011
Sapé;429,8;05/2011
Serra Branca;231,7;05/2011
Serra da Raiz;245,1;05/2011
Serra Grande;72,0;05/2011
Serra Redonda;334,1;05/2011
Serraria;481,8;05/2011
Sertãozinho;303,6;05/2011
Sobrado;445,0;05/2011
Solânea;319,9;05/2011
Soledade;176,6;05/2011
Sossêgo;229,3;05/2011
Sousa;96,4;05/2011
Sumé;256,8;05/2011
Tacima;218,3;05/2011
Taperoá;303,3;05/2011
Tavares;225,2;05/2011
Teixeira;277,0;05/2011
Tenório;272,3;05/2011
Triunfo;69,2;05/2011
Uiraúna;191,5;05/2011
Umbuzeiro;354,8;05/2011
Várzea;185,1;05/2011
Vieirópolis;105,1;05/2011
Vista Serrana;95,4;05/2011
Zabelê;111,9;05/2011
