Município;Pluviometria observada (mm);Data
Quixaba;106,8;03/2019
Remígio;122,5;03/2019
Riachão;71,8;03/2019
Riachão do Bacamarte;96,4;03/2019
Riachão do Poço;228,5;03/2019
Riacho de Santo Antônio;78,5;03/2019
Riacho dos Cavalos;258,7;03/2019
Rio Tinto;304,1;03/2019
Salgadinho;166,4;03/2019
Salgado de São Félix;128,6;03/2019
Santa Cecília;77,3;03/2019
Santa Cruz;229,0;03/2019
Santa Helena;222,5;03/2019
Santa Inês;170,2;03/2019
Santa Luzia;125,1;03/2019
Santana de Mangueira;161,6;03/2019
Santana dos Garrotes;200,7;03/2019
Santa Rita;147,2;03/2019
Santa Teresinha;293,8;03/2019
Santo André;91,4;03/2019
São Bentinho;294,8;03/2019
São Bento;253,2;03/2019
São Domingos;258,7;03/2019
São Domingos do Cariri;145,9;03/2019
São Francisco;221,3;03/2019
São João do Cariri;155,0;03/2019
São João do Rio do Peixe;186,4;03/2019
São João do Tigre;118,7;03/2019
São José da Lagoa Tapada;236,5;03/2019
São José de Caiana;243,0;03/2019
São José de Espinharas;262,9;03/2019
São José de Piranhas;241,0;03/2019
São José de Princesa;317,3;03/2019
São José do Bonfim;230,9;03/2019
São José do Brejo do Cruz;195,5;03/2019
São José do Sabugi;146,0;03/2019
São José dos Cordeiros;253,8;03/2019
São José dos Ramos;176,9;03/2019
São Mamede;189,0;03/2019
São Miguel de Taipu;196,4;03/2019
São Sebastião de Lagoa de Roça;113,5;03/2019
São Sebastião do Umbuzeiro;231,5;03/2019
São Vicente do Seridó;42,7;03/2019
Sapé;193,2;03/2019
Serra Branca;200,1;03/2019
Serra da Raiz;160,4;03/2019
Serra Grande;227,9;03/2019
Serra Redonda;97,0;03/2019
Serraria;117,7;03/2019
Sertãozinho;168,2;03/2019
Sobrado;108,6;03/2019
Solânea;134,9;03/2019
Soledade;157,3;03/2019
Sossêgo;56,6;03/2019
Sousa;260,3;03/2019
Sumé;111,4;03/2019
Tacima;79,5;03/2019
Taperoá;144,6;03/2019
Tavares;143,2;03/2019
Teixeira;335,6;03/2019
Tenório;72,6;03/2019
Triunfo;172,3;03/2019
Uiraúna;244,4;03/2019
Umbuzeiro;98,6;03/2019
Várzea;127,4;03/2019
Vieirópolis;244,8;03/2019
Vista Serrana;263,3;03/2019
Zabelê;102,5;03/2019
