Município;Pluviometria observada (mm);Data
Água Branca;5,6;05/2001
Aguiar;0,0;05/2001
Alagoa Grande;0,0;05/2001
Alagoa Nova;16,1;05/2001
Alagoinha;18,0;05/2001
Alcantil;3,9;05/2001
Algodão de Jandaíra;0,0;05/2001
Alhandra;24,8;05/2001
Amparo;6,2;05/2001
Aparecida;0,0;05/2001
Araçagi;12,2;05/2001
Arara;2,0;05/2001
Araruna;5,1;05/2001
Areia;10,5;05/2001
Areial;4,2;05/2001
Aroeiras;0,0;05/2001
Baía da Traição;57,8;05/2001
Bananeiras;10,8;05/2001
Barra de Santana;0,1;05/2001
Barra de Santa Rosa;0,0;05/2001
Barra de São Miguel;0,0;05/2001
Bayeux;24,8;05/2001
Belém;1,2;05/2001
Belém do Brejo do Cruz;0,0;05/2001
Boa Ventura;19,0;05/2001
Boa Vista;0,0;05/2001
Bom Jesus;0,0;05/2001
Bom Sucesso;12,0;05/2001
Bonito de Santa Fé;0,0;05/2001
Boqueirão;0,4;05/2001
Borborema;13,9;05/2001
Brejo do Cruz;20,6;05/2001
Brejo dos Santos;25,0;05/2001
Caaporã;39,3;05/2001
Cabaceiras;0,0;05/2001
Cabedelo;53,4;05/2001
Cachoeira dos Índios;6,4;05/2001
Cacimba de Areia;8,6;05/2001
Cacimba de Dentro;13,0;05/2001
Caiçara;5,1;05/2001
Cajazeiras;3,1;05/2001
Cajazeirinhas;6,7;05/2001
Caldas Brandão;15,6;05/2001
Camalaú;0,0;05/2001
Campina Grande;10,6;05/2001
Campo de Santana;0,0;05/2001
Caraúbas;0,0;05/2001
Carrapateira;0,0;05/2001
Casserengue;2,3;05/2001
Catingueira;3,7;05/2001
Catolé do Rocha;53,3;05/2001
Caturité;0,0;05/2001
Conceição;40,6;05/2001
Condado;0,0;05/2001
Conde;39,2;05/2001
Congo;0,0;05/2001
Coremas;0,0;05/2001
Coxixola;0,0;05/2001
Cruz do Espírito Santo;24,1;05/2001
Cubati;0,0;05/2001
Cuité;1,0;05/2001
Cuitegi;25,3;05/2001
Curral de Cima;7,6;05/2001
Curral Velho;93,5;05/2001
Damião;4,6;05/2001
Desterro;0,0;05/2001
Diamante;12,5;05/2001
Dona Inês;1,4;05/2001
Duas Estradas;24,4;05/2001
Emas;0,0;05/2001
Esperança;2,8;05/2001
Fagundes;5,3;05/2001
Frei Martinho;32,8;05/2001
Gado Bravo;0,0;05/2001
Guarabira;9,6;05/2001
Gurinhém;0,0;05/2001
Gurjão;0,0;05/2001
Ibiara;42,4;05/2001
Igaracy;9,2;05/2001
Imaculada;0,0;05/2001
Ingá;10,0;05/2001
Itabaiana;7,2;05/2001
