Município;Pluviometria observada (mm);Data
São Vicente do Seridó;36,9;05/2013
Sapé;93,5;05/2013
Serra Branca;6,1;05/2013
Serra da Raiz;87,1;05/2013
Serra Grande;58,6;05/2013
Serra Redonda;63,9;05/2013
Serraria;103,2;05/2013
Sertãozinho;57,4;05/2013
Sobrado;68,2;05/2013
Solânea;80,1;05/2013
Soledade;18,1;05/2013
Sossêgo;32,8;05/2013
Sousa;91,4;05/2013
Sumé;14,3;05/2013
Tacima;44,2;05/2013
Taperoá;11,6;05/2013
Tavares;45,6;05/2013
Teixeira;33,6;05/2013
Tenório;1,5;05/2013
Triunfo;22,6;05/2013
Uiraúna;15,4;05/2013
Umbuzeiro;61,1;05/2013
Várzea;12,6;05/2013
Vieirópolis;80,8;05/2013
Vista Serrana;77,9;05/2013
Zabelê;8,1;05/2013
