Município;Pluviometria observada (mm);Data
Água Branca;112,2;02/2017
Aguiar;190,4;02/2017
Alagoa Grande;18,7;02/2017
Alagoa Nova;28,7;02/2017
Alagoinha;33,8;02/2017
Alcantil;7,0;02/2017
Algodão de Jandaíra;10,9;02/2017
Alhandra;73,8;02/2017
Amparo;39,5;02/2017
Aparecida;106,4;02/2017
Araçagi;38,7;02/2017
Arara;5,7;02/2017
Araruna;39,7;02/2017
Areia;43,8;02/2017
Areia de Baraúnas;159,3;02/2017
Areial;0,0;02/2017
Aroeiras;59,0;02/2017
Assunção;36,0;02/2017
Baía da Traição;113,1;02/2017
Bananeiras;29,2;02/2017
Baraúna;16,0;02/2017
Barra de Santana;22,2;02/2017
Barra de Santa Rosa;12,4;02/2017
Barra de São Miguel;14,1;02/2017
Bayeux;95,6;02/2017
Belém;8,3;02/2017
Belém do Brejo do Cruz;196,3;02/2017
Bernardino Batista;79,5;02/2017
Boa Ventura;189,0;02/2017
Boa Vista;0,0;02/2017
Bom Jesus;109,8;02/2017
Bom Sucesso;250,2;02/2017
Bonito de Santa Fé;131,7;02/2017
Boqueirão;0,0;02/2017
Borborema;78,5;02/2017
Brejo do Cruz;214,3;02/2017
Brejo dos Santos;151,6;02/2017
Caaporã;48,4;02/2017
Cabaceiras;0,0;02/2017
Cabedelo;42,2;02/2017
Cachoeira dos Índios;141,5;02/2017
Cacimba de Areia;32,4;02/2017
Cacimba de Dentro;23,2;02/2017
Cacimbas;89,0;02/2017
Caiçara;58,0;02/2017
Cajazeiras;102,2;02/2017
Cajazeirinhas;102,0;02/2017
Caldas Brandão;31,0;02/2017
Camalaú;0,0;02/2017
Campina Grande;0,7;02/2017
Capim;46,0;02/2017
Caraúbas;2,1;02/2017
Carrapateira;102,2;02/2017
Casserengue;0,8;02/2017
Catingueira;210,3;02/2017
Catolé do Rocha;139,6;02/2017
Caturité;0,0;02/2017
Conceição;49,1;02/2017
Condado;248,0;02/2017
Conde;40,7;02/2017
Congo;25,7;02/2017
Coremas;82,1;02/2017
Coxixola;0,0;02/2017
Cruz do Espírito Santo;79,0;02/2017
Cubati;0,0;02/2017
Cuité;81,5;02/2017
Cuité de Mamanguape;93,3;02/2017
Cuitegi;49,2;02/2017
Curral Velho;119,1;02/2017
Damião;35,3;02/2017
Desterro;122,1;02/2017
Diamante;195,9;02/2017
Dona Inês;14,0;02/2017
Duas Estradas;58,9;02/2017
Emas;143,6;02/2017
Esperança;14,6;02/2017
Fagundes;16,4;02/2017
Frei Martinho;74,2;02/2017
Gado Bravo;35,0;02/2017
Guarabira;57,3;02/2017
Gurinhém;59,7;02/2017
Gurjão;2,1;02/2017
Ibiara;250,7;02/2017
Igaracy;53,5;02/2017
Imaculada;100,2;02/2017
Ingá;4,0;02/2017
Itabaiana;17,0;02/2017
Itaporanga;130,2;02/2017
Itapororoca;74,0;02/2017
Itatuba;43,6;02/2017
Jacaraú;44,6;02/2017
Jericó;201,1;02/2017
João Pessoa;57,4;02/2017
Joca Claudino;131,6;02/2017
Juarez Távora;1,1;02/2017
Juazeirinho;17,4;02/2017
Junco do Seridó;9,0;02/2017
Juripiranga;34,3;02/2017
Juru;102,6;02/2017
Lagoa;230,0;02/2017
Lagoa de Dentro;47,7;02/2017
Lagoa Seca;16,4;02/2017
Lastro;175,3;02/2017
Livramento;114,4;02/2017
Logradouro;50,7;02/2017
Mãe d'Água;88,7;02/2017
Malta;211,0;02/2017
Mamanguape;71,1;02/2017
Manaíra;76,4;02/2017
Mari;52,5;02/2017
Marizópolis;175,5;02/2017
Massaranduba;12,8;02/2017
Mataraca;137,1;02/2017
Matinhas;8,3;02/2017
Mato Grosso;269,5;02/2017
Maturéia;64,6;02/2017
Mogeiro;82,9;02/2017
Montadas;0,0;02/2017
Monte Horebe;144,1;02/2017
Monteiro;54,0;02/2017
Mulungu;71,6;02/2017
Natuba;4,1;02/2017
Nazarezinho;176,0;02/2017
Nova Floresta;34,6;02/2017
Nova Olinda;153,6;02/2017
Nova Palmeira;9,5;02/2017
Olho d'Água;132,4;02/2017
Olivedos;4,7;02/2017
Ouro Velho;32,4;02/2017
Parari;0,0;02/2017
Passagem;132,1;02/2017
Patos;214,8;02/2017
Paulista;150,1;02/2017
Pedra Branca;216,3;02/2017
Pedra Lavrada;43,1;02/2017
Pedras de Fogo;14,0;02/2017
Pedro Régis;18,9;02/2017
Piancó;121,7;02/2017
Picuí;51,5;02/2017
Pilar;23,2;02/2017
Pilões;55,1;02/2017
Pilõezinhos;46,3;02/2017
Pirpirituba;32,0;02/2017
Pitimbu;43,0;02/2017
Pocinhos;0,0;02/2017
Poço Dantas;176,0;02/2017
Poço de José de Moura;73,5;02/2017
Pombal;83,1;02/2017
Prata;31,3;02/2017
Princesa Isabel;88,3;02/2017
Puxinanã;0,0;02/2017
Queimadas;0,0;02/2017
Quixaba;231,8;02/2017
Remígio;10,6;02/2017
Riachão;1,4;02/2017
Riachão do Bacamarte;3,3;02/2017
Riacho de Santo Antônio;0,0;02/2017
Riacho dos Cavalos;215,8;02/2017
Rio Tinto;37,2;02/2017
Salgadinho;45,4;02/2017
Salgado de São Félix;4,4;02/2017
Santa Cecília;0,0;02/2017
Santa Cruz;209,8;02/2017
Santa Helena;153,2;02/2017
Santa Inês;51,6;02/2017
Santa Luzia;111,2;02/2017
Santana de Mangueira;174,9;02/2017
Santana dos Garrotes;249,7;02/2017
Santa Rita;79,2;02/2017
Santa Teresinha;221,5;02/2017
Santo André;10,0;02/2017
São Bentinho;208,9;02/2017
São Bento;194,5;02/2017
São Domingos;88,6;02/2017
São Domingos do Cariri;1,5;02/2017
São Francisco;109,2;02/2017
São João do Cariri;4,6;02/2017
São João do Rio do Peixe;147,0;02/2017
São João do Tigre;45,4;02/2017
São José da Lagoa Tapada;198,6;02/2017
São José de Caiana;207,2;02/2017
São José de Espinharas;130,7;02/2017
São José de Piranhas;73,8;02/2017
São José de Princesa;96,6;02/2017
São José do Bonfim;60,7;02/2017
São José do Brejo do Cruz;162,7;02/2017
São José do Sabugi;79,3;02/2017
São José dos Cordeiros;15,7;02/2017
São José dos Ramos;20,1;02/2017
São Mamede;127,0;02/2017
São Miguel de Taipu;25,0;02/2017
São Sebastião de Lagoa de Roça;4,7;02/2017
São Sebastião do Umbuzeiro;31,3;02/2017
São Vicente do Seridó;4,4;02/2017
Sapé;82,8;02/2017
