Município;Pluviometria observada (mm);Data
Água Branca;131,8;05/2022
Aguiar;39,0;05/2022
Alagoa Grande;257,2;05/2022
Alagoa Nova;245,0;05/2022
Alagoinha;271,4;05/2022
Alcantil;120,2;05/2022
Algodão de Jandaíra;85,5;05/2022
Alhandra;462,9;05/2022
Amparo;73,1;05/2022
Aparecida;98,9;05/2022
Araçagi;297,5;05/2022
Arara;183,8;05/2022
Araruna;193,6;05/2022
Areia;309,7;05/2022
Areia de Baraúnas;31,7;05/2022
Areial;121,9;05/2022
Aroeiras;228,5;05/2022
Assunção;95,5;05/2022
Baía da Traição;398,1;05/2022
Bananeiras;381,8;05/2022
Baraúna;147,5;05/2022
Barra de Santana;206,2;05/2022
Barra de Santa Rosa;86,8;05/2022
Barra de São Miguel;66,7;05/2022
Bayeux;491,4;05/2022
Belém;333,6;05/2022
Belém do Brejo do Cruz;160,3;05/2022
Bernardino Batista;107,6;05/2022
Boa Ventura;49,0;05/2022
Boa Vista;99,6;05/2022
Bom Jesus;83,7;05/2022
Bom Sucesso;140,6;05/2022
Bonito de Santa Fé;73,5;05/2022
Boqueirão;132,2;05/2022
Borborema;303,3;05/2022
Brejo do Cruz;106,2;05/2022
Brejo dos Santos;98,0;05/2022
Caaporã;596,9;05/2022
Cabaceiras;253,6;05/2022
Cabedelo;601,3;05/2022
Cachoeira dos Índios;86,3;05/2022
Cacimba de Areia;24,7;05/2022
Cacimba de Dentro;175,2;05/2022
Cacimbas;60,7;05/2022
Caiçara;281,5;05/2022
Cajazeiras;86,6;05/2022
Cajazeirinhas;120,2;05/2022
Caldas Brandão;249,2;05/2022
Camalaú;61,7;05/2022
Campina Grande;204,7;05/2022
Capim;363,7;05/2022
Caraúbas;45,8;05/2022
Carrapateira;100,7;05/2022
Casserengue;104,4;05/2022
Catingueira;135,8;05/2022
Catolé do Rocha;136,5;05/2022
Caturité;154,6;05/2022
Conceição;43,3;05/2022
Condado;52,5;05/2022
Conde;508,6;05/2022
Congo;25,4;05/2022
Coremas;76,1;05/2022
Coxixola;87,6;05/2022
Cruz do Espírito Santo;381,6;05/2022
Cubati;114,1;05/2022
Cuité;149,4;05/2022
Cuité de Mamanguape;347,1;05/2022
Cuitegi;307,2;05/2022
Curral de Cima;378,1;05/2022
Curral Velho;13,0;05/2022
Damião;147,1;05/2022
Desterro;64,6;05/2022
Diamante;82,2;05/2022
Dona Inês;200,0;05/2022
Duas Estradas;282,2;05/2022
Emas;98,9;05/2022
Esperança;203,3;05/2022
Fagundes;279,1;05/2022
Frei Martinho;76,4;05/2022
Gado Bravo;183,4;05/2022
Guarabira;346,0;05/2022
Gurinhém;225,1;05/2022
Gurjão;38,1;05/2022
Ibiara;69,7;05/2022
Igaracy;87,4;05/2022
Imaculada;54,4;05/2022
Ingá;209,4;05/2022
Itabaiana;278,2;05/2022
Itaporanga;95,5;05/2022
Itapororoca;326,5;05/2022
Itatuba;212,2;05/2022
Jacaraú;335,0;05/2022
Jericó;122,8;05/2022
João Pessoa;589,5;05/2022
Joca Claudino;99,7;05/2022
Juarez Távora;209,7;05/2022
Juazeirinho;76,5;05/2022
Junco do Seridó;98,0;05/2022
Juripiranga;255,2;05/2022
Juru;19,4;05/2022
Lagoa;180,6;05/2022
Lagoa de Dentro;326,7;05/2022
Lagoa Seca;264,1;05/2022
Lastro;128,9;05/2022
Livramento;43,8;05/2022
Logradouro;279,0;05/2022
Lucena;586,3;05/2022
Mãe d'Água;43,3;05/2022
Malta;106,3;05/2022
Mamanguape;399,3;05/2022
Manaíra;7,8;05/2022
Marcação;426,5;05/2022
Mari;243,7;05/2022
Marizópolis;58,6;05/2022
Massaranduba;193,4;05/2022
Mataraca;360,4;05/2022
Matinhas;182,5;05/2022
Mato Grosso;135,2;05/2022
Maturéia;27,6;05/2022
Mogeiro;248,2;05/2022
Montadas;130,1;05/2022
Monte Horebe;105,3;05/2022
Monteiro;30,8;05/2022
Mulungu;266,8;05/2022
Natuba;420,1;05/2022
Nazarezinho;118,1;05/2022
Nova Floresta;103,7;05/2022
Nova Olinda;51,2;05/2022
Nova Palmeira;104,6;05/2022
Olho d'Água;62,8;05/2022
Olivedos;188,5;05/2022
Ouro Velho;58,6;05/2022
Parari;62,9;05/2022
Passagem;42,5;05/2022
Patos;63,2;05/2022
Paulista;99,6;05/2022
Pedra Branca;51,1;05/2022
Pedra Lavrada;98,7;05/2022
Pedras de Fogo;333,3;05/2022
Pedro Régis;353,3;05/2022
Piancó;55,6;05/2022
Picuí;116,7;05/2022
Pilar;273,6;05/2022
Pilões;364,8;05/2022
Pilõezinhos;384,5;05/2022
Pirpirituba;388,7;05/2022
Pitimbu;474,4;05/2022
Pocinhos;178,0;05/2022
Poço Dantas;110,6;05/2022
Poço de José de Moura;113,7;05/2022
Pombal;84,6;05/2022
Prata;47,5;05/2022
Princesa Isabel;69,3;05/2022
Puxinanã;186,2;05/2022
Queimadas;287,0;05/2022
Quixaba;45,8;05/2022
Remígio;138,7;05/2022
Riachão;196,8;05/2022
Riachão do Bacamarte;193,6;05/2022
Riachão do Poço;291,6;05/2022
Riacho de Santo Antônio;121,8;05/2022
Riacho dos Cavalos;198,9;05/2022
Rio Tinto;557,3;05/2022
Salgadinho;104,1;05/2022
Salgado de São Félix;299,8;05/2022
Santa Cecília;133,1;05/2022
Santa Cruz;122,1;05/2022
Santa Helena;68,0;05/2022
Santa Inês;35,0;05/2022
Santa Luzia;62,5;05/2022
Santana de Mangueira;63,2;05/2022
Santana dos Garrotes;84,3;05/2022
