Município;Pluviometria observada (mm);Data
Lagoa Seca;46,7;01/2017
Lastro;215,5;01/2017
Livramento;114,4;01/2017
Logradouro;93,7;01/2017
Mãe d'Água;100,7;01/2017
Malta;279,0;01/2017
Mamanguape;159,9;01/2017
Manaíra;114,0;01/2017
Mari;111,0;01/2017
Marizópolis;269,3;01/2017
Massaranduba;12,8;02/2017
Mataraca;257,1;01/2017
Matinhas;40,7;01/2017
Mato Grosso;319,6;01/2017
Maturéia;79,3;01/2017
Mogeiro;89,5;01/2017
Montadas;0,0;01/2017
Monte Horebe;351,5;01/2017
Monteiro;77,4;01/2017
Mulungu;99,0;01/2017
Natuba;17,0;01/2017
Nazarezinho;280,9;01/2017
Nova Floresta;45,7;01/2017
Nova Olinda;169,6;01/2017
Nova Palmeira;9,5;01/2017
Olho d'Água;140,0;01/2017
Olivedos;4,7;01/2017
Ouro Velho;71,8;01/2017
Parari;0,0;01/2017
Passagem;133,9;01/2017
Patos;298,7;01/2017
Paulista;181,3;01/2017
Pedra Branca;250,7;01/2017
Pedra Lavrada;43,1;01/2017
Pedras de Fogo;78,4;01/2017
Pedro Régis;96,5;01/2017
Piancó;156,6;01/2017
Picuí;51,5;01/2017
Pilar;48,5;01/2017
Pilões;86,0;01/2017
Pilõezinhos;107,8;01/2017
Pirpirituba;62,5;01/2017
Pitimbu;81,7;01/2017
Pocinhos;1,5;01/2017
Poço Dantas;251,9;01/2017
Poço de José de Moura;138,6;01/2017
Pombal;160,2;01/2017
Prata;54,4;01/2017
Princesa Isabel;114,7;01/2017
Puxinanã;16,3;01/2017
Queimadas;0,0;01/2017
Quixaba;243,0;01/2017
Remígio;23,2;01/2017
Riachão;36,0;01/2017
Riachão do Bacamarte;15,1;01/2017
Riacho de Santo Antônio;0,0;01/2017
Riacho dos Cavalos;217,8;01/2017
Rio Tinto;104,5;01/2017
Salgadinho;57,8;01/2017
Salgado de São Félix;9,2;01/2017
Santa Cecília;0,0;01/2017
Santa Cruz;266,8;01/2017
Santa Helena;270,8;01/2017
Santa Inês;84,7;01/2017
Santa Luzia;127,7;01/2017
Santana de Mangueira;225,8;01/2017
Santana dos Garrotes;306,5;01/2017
Santa Rita;113,0;01/2017
Santa Teresinha;228,4;01/2017
Santo André;10,3;01/2017
São Bentinho;246,7;01/2017
São Bento;204,0;01/2017
São Domingos;182,6;01/2017
São Domingos do Cariri;5,2;01/2017
São Francisco;218,1;01/2017
São João do Cariri;5,6;01/2017
São João do Rio do Peixe;205,4;01/2017
São João do Tigre;45,4;01/2017
São José da Lagoa Tapada;239,9;01/2017
São José de Caiana;327,2;01/2017
São José de Espinharas;142,4;01/2017
São José de Piranhas;294,5;01/2017
São José de Princesa;115,6;01/2017
São José do Bonfim;104,5;01/2017
São José do Brejo do Cruz;165,4;01/2017
São José do Sabugi;93,0;01/2017
São José dos Cordeiros;22,6;01/2017
São José dos Ramos;38,4;01/2017
São Mamede;145,2;01/2017
São Miguel de Taipu;81,6;01/2017
São Sebastião de Lagoa de Roça;10,9;01/2017
São Sebastião do Umbuzeiro;32,4;01/2017
São Vicente do Seridó;4,4;01/2017
Sapé;131,3;01/2017
Serra Branca;7,8;01/2017
Serra da Raiz;68,1;01/2017
Serra Grande;344,9;01/2017
Serra Redonda;37,4;01/2017
Serraria;109,9;01/2017
Sertãozinho;42,1;01/2017
Sobrado;154,5;01/2017
Solânea;91,1;01/2017
Soledade;0,8;01/2017
Sossêgo;27,5;01/2017
Sousa;370,3;01/2017
Sumé;8,6;01/2017
Tacima;38,9;01/2017
Taperoá;34,5;01/2017
Tavares;130,9;01/2017
Teixeira;208,0;01/2017
Tenório;0,0;01/2017
Triunfo;180,9;01/2017
Uiraúna;212,4;01/2017
Umbuzeiro;20,4;01/2017
Várzea;217,6;01/2017
Vieirópolis;180,9;01/2017
Vista Serrana;160,2;01/2017
Zabelê;42,8;01/2017
