Município;Pluviometria observada (mm);Data
São Vicente do Seridó;1,6;03/2012
Sapé;8,2;03/2012
Serra Branca;0,2;03/2012
Serra da Raiz;29,3;03/2012
Serra Grande;106,5;03/2012
Serra Redonda;29,2;03/2012
Serraria;14,6;03/2012
Sertãozinho;8,8;03/2012
Sobrado;10,5;03/2012
Solânea;18,3;03/2012
Soledade;0,7;03/2012
Sossêgo;0,0;03/2012
Sousa;61,8;03/2012
Sumé;0,0;03/2012
Tacima;17,1;03/2012
Taperoá;0,0;03/2012
Tavares;30,4;03/2012
Teixeira;25,8;03/2012
Tenório;1,2;03/2012
Triunfo;44,4;03/2012
Uiraúna;56,8;03/2012
Umbuzeiro;7,7;03/2012
Várzea;4,0;03/2012
Vieirópolis;156,6;03/2012
Vista Serrana;108,4;03/2012
Zabelê;32,8;03/2012
