Município;Pluviometria observada (mm);Data
Igaracy;22,0;06/2015
Imaculada;27,0;06/2015
Ingá;78,3;06/2015
Itabaiana;83,8;06/2015
Itaporanga;42,1;06/2015
Itapororoca;203,8;06/2015
Itatuba;105,6;06/2015
Jacaraú;159,4;06/2015
Jericó;9,6;06/2015
João Pessoa;295,7;06/2015
Joca Claudino;28,4;06/2015
Juarez Távora;96,7;06/2015
Juazeirinho;11,3;06/2015
Junco do Seridó;14,8;06/2015
Juripiranga;110,6;06/2015
Juru;16,8;06/2015
Lagoa;39,0;06/2015
Lagoa de Dentro;112,7;06/2015
Lagoa Seca;152,1;06/2015
Lastro;30,2;06/2015
Livramento;13,1;06/2015
Logradouro;151,9;06/2015
Mãe d'Água;0,0;06/2015
Malta;12,5;06/2015
Mamanguape;245,9;06/2015
Manaíra;22,6;06/2015
Mari;148,4;06/2015
Marizópolis;35,6;06/2015
Massaranduba;111,3;06/2015
Mataraca;246,7;06/2015
Matinhas;101,8;06/2015
Mato Grosso;4,1;06/2015
Maturéia;21,4;06/2015
Mogeiro;85,0;06/2015
Montadas;71,7;06/2015
Monte Horebe;34,6;06/2015
Monteiro;53,6;06/2015
Mulungu;128,3;06/2015
Natuba;146,1;06/2015
Nazarezinho;27,5;06/2015
Nova Floresta;35,6;06/2015
Nova Olinda;9,5;06/2015
Nova Palmeira;9,0;06/2015
Olho d'Água;15,6;06/2015
Olivedos;35,0;06/2015
Ouro Velho;48,7;06/2015
Parari;0,0;06/2015
Passagem;0,0;06/2015
Patos;4,7;06/2015
Paulista;0,0;06/2015
Pedra Branca;36,8;06/2015
Pedra Lavrada;6,5;06/2015
Pedras de Fogo;212,7;06/2015
Pedro Régis;155,7;06/2015
Piancó;21,1;06/2015
Picuí;12,0;06/2015
Pilar;169,5;06/2015
Pilões;175,5;06/2015
Pilõezinhos;213,7;06/2015
Pirpirituba;142,8;06/2015
Pitimbu;349,5;06/2015
Pocinhos;46,1;06/2015
Poço Dantas;21,9;06/2015
Poço de José de Moura;49,7;06/2015
Pombal;17,6;06/2015
Prata;11,8;06/2015
Princesa Isabel;55,0;06/2015
Puxinanã;71,1;06/2015
Queimadas;41,2;06/2015
Quixaba;0,0;06/2015
Remígio;113,8;06/2015
Riachão;74,1;06/2015
Riachão do Bacamarte;83,5;06/2015
Riachão do Poço;205,8;06/2015
Riacho de Santo Antônio;31,9;06/2015
Riacho dos Cavalos;21,2;06/2015
Rio Tinto;265,5;06/2015
Salgadinho;0,0;06/2015
Salgado de São Félix;113,9;06/2015
Santa Cecília;69,9;06/2015
Santa Cruz;30,5;06/2015
Santa Helena;21,0;06/2015
Santa Inês;37,3;06/2015
Santa Luzia;0,0;06/2015
Santana de Mangueira;20,3;06/2015
Santana dos Garrotes;42,0;06/2015
Santa Rita;274,6;06/2015
Santa Teresinha;9,7;06/2015
Santo André;10,6;06/2015
São Bentinho;18,0;06/2015
São Bento;9,0;06/2015
São Domingos;10,4;06/2015
São Domingos do Cariri;37,8;06/2015
São Francisco;53,5;06/2015
São João do Cariri;10,3;06/2015
São João do Rio do Peixe;29,0;06/2015
São João do Tigre;20,6;06/2015
São José da Lagoa Tapada;40,6;06/2015
São José de Caiana;38,0;06/2015
São José de Espinharas;0,0;06/2015
São José de Piranhas;64,5;06/2015
São José de Princesa;13,7;06/2015
São José do Bonfim;0,0;06/2015
São José do Brejo do Cruz;6,9;06/2015
São José do Sabugi;1,2;06/2015
São José dos Cordeiros;16,2;06/2015
São José dos Ramos;110,3;06/2015
São Mamede;0,0;06/2015
São Miguel de Taipu;139,8;06/2015
São Sebastião de Lagoa de Roça;105,4;06/2015
São Sebastião do Umbuzeiro;14,8;06/2015
São Vicente do Seridó;22,5;06/2015
Sapé;190,8;06/2015
Serra Branca;20,3;06/2015
Serra da Raiz;188,9;06/2015
Serra Grande;37,0;06/2015
Serra Redonda;82,5;06/2015
Serraria;208,0;06/2015
Sertãozinho;169,4;06/2015
Sobrado;199,0;06/2015
Solânea;169,2;06/2015
Soledade;12,0;06/2015
Sossêgo;29,9;06/2015
Sousa;43,0;06/2015
Sumé;28,2;06/2015
Tacima;88,1;06/2015
Taperoá;6,3;06/2015
Tavares;27,2;06/2015
Teixeira;14,8;06/2015
Tenório;0,0;06/2015
Triunfo;50,7;06/2015
Uiraúna;41,4;06/2015
Umbuzeiro;166,8;06/2015
Várzea;0,0;06/2015
Vieirópolis;35,5;06/2015
Vista Serrana;4,0;06/2015
Zabelê;10,0;06/2015
