Município;Pluviometria observada (mm);Data
Água Branca;43,2;02/2013
Aguiar;49,1;02/2013
Alagoa Grande;21,5;02/2013
Alagoa Nova;53,8;02/2013
Alagoinha;21,9;02/2013
Alcantil;0,0;02/2013
Algodão de Jandaíra;0,0;02/2013
Alhandra;91,8;02/2013
Amparo;33,9;02/2013
Aparecida;29,6;02/2013
Araçagi;31,0;02/2013
Arara;75,2;02/2013
Araruna;21,5;02/2013
Areia;59,9;02/2013
Areia de Baraúnas;0,0;02/2013
Areial;11,5;02/2013
Aroeiras;12,8;02/2013
Assunção;0,0;02/2013
Baía da Traição;35,0;02/2013
Bananeiras;90,7;02/2013
Baraúna;16,0;02/2013
Barra de Santana;7,1;02/2013
Barra de Santa Rosa;4,7;02/2013
Barra de São Miguel;0,0;02/2013
Bayeux;42,3;02/2013
Belém;16,3;02/2013
Belém do Brejo do Cruz;22,5;02/2013
Bernardino Batista;76,8;02/2013
Boa Ventura;142,8;02/2013
Boa Vista;0,0;02/2013
Bom Jesus;69,0;02/2013
Bom Sucesso;89,7;02/2013
Bonito de Santa Fé;107,5;02/2013
Boqueirão;2,9;02/2013
Borborema;55,6;02/2013
Brejo do Cruz;41,0;02/2013
Brejo dos Santos;116,3;02/2013
Caaporã;145,1;02/2013
Cabaceiras;1,8;02/2013
Cabedelo;27,6;02/2013
Cachoeira dos Índios;62,2;02/2013
Cacimba de Areia;6,3;02/2013
Cacimba de Dentro;13,4;02/2013
Cacimbas;35,4;02/2013
Caiçara;40,8;02/2013
Cajazeiras;84,7;02/2013
Cajazeirinhas;52,2;02/2013
Caldas Brandão;35,8;02/2013
Camalaú;3,0;02/2013
Campina Grande;23,0;02/2013
Capim;16,8;02/2013
Caraúbas;0,0;02/2013
Carrapateira;113,6;02/2013
Casserengue;2,7;02/2013
Catingueira;33,1;02/2013
Catolé do Rocha;164,4;02/2013
Caturité;4,9;02/2013
Conceição;89,3;02/2013
Condado;12,1;02/2013
Congo;0,0;02/2013
Coremas;55,8;02/2013
Coxixola;9,8;02/2013
Cruz do Espírito Santo;53,5;02/2013
Cubati;2,4;02/2013
Cuité;12,0;02/2013
Cuité de Mamanguape;12,7;02/2013
Cuitegi;25,6;02/2013
Curral de Cima;39,2;02/2013
Curral Velho;62,5;02/2013
Damião;13,6;02/2013
Desterro;17,8;02/2013
Diamante;81,7;02/2013
Dona Inês;49,9;02/2013
Duas Estradas;22,0;02/2013
