Município;Pluviometria observada (mm);Data
Poço de José de Moura;138,8;02/2024
Pombal;235,5;02/2024
Prata;137,0;02/2024
Princesa Isabel;266,6;02/2024
Puxinanã;106,8;02/2024
Queimadas;57,0;02/2024
Quixaba;108,1;02/2024
Remígio;76,3;02/2024
Riachão;191,7;02/2024
Riachão do Bacamarte;76,0;02/2024
Riachão do Poço;138,7;02/2024
Riacho de Santo Antônio;225,7;02/2024
Riacho dos Cavalos;145,2;02/2024
Rio Tinto;217,4;02/2024
Salgadinho;86,1;02/2024
Salgado de São Félix;87,2;02/2024
Santa Cecília;141,2;02/2024
Santa Cruz;175,3;02/2024
Santa Helena;108,3;02/2024
Santa Inês;227,3;02/2024
Santa Luzia;70,1;02/2024
Santana de Mangueira;204,1;02/2024
Santana dos Garrotes;202,0;02/2024
Santa Rita;177,9;02/2024
Santa Teresinha;255,3;02/2024
Santo André;161,1;02/2024
São Bentinho;225,9;02/2024
São Bento;119,2;02/2024
São Domingos;204,0;02/2024
São Domingos do Cariri;143,0;02/2024
São Francisco;152,9;02/2024
São João do Cariri;91,5;02/2024
São João do Rio do Peixe;135,5;02/2024
São João do Tigre;173,0;02/2024
São José da Lagoa Tapada;283,5;02/2024
São José de Caiana;197,2;02/2024
São José de Espinharas;72,3;02/2024
São José de Piranhas;162,2;02/2024
São José de Princesa;213,4;02/2024
São José do Bonfim;116,3;02/2024
São José do Brejo do Cruz;231,2;02/2024
São José do Sabugi;84,5;02/2024
São José dos Cordeiros;147,7;02/2024
São José dos Ramos;80,1;02/2024
São Mamede;92,5;02/2024
São Miguel de Taipu;106,0;02/2024
São Sebastião de Lagoa de Roça;92,3;02/2024
São Sebastião do Umbuzeiro;71,0;02/2024
São Vicente do Seridó;115,9;02/2024
Sapé;104,3;02/2024
Serra Branca;133,2;02/2024
Serra da Raiz;142,7;02/2024
Serra Grande;165,6;02/2024
Serra Redonda;96,3;02/2024
Serraria;123,3;02/2024
Sertãozinho;188,7;02/2024
Sobrado;76,4;02/2024
Solânea;127,0;02/2024
Soledade;76,6;02/2024
Sossêgo;107,0;02/2024
Sousa;219,6;02/2024
Sumé;119,1;02/2024
Tacima;206,6;02/2024
Taperoá;200,0;02/2024
Tavares;228,2;02/2024
Teixeira;147,8;02/2024
Tenório;113,1;02/2024
Triunfo;201,8;02/2024
Uiraúna;174,9;02/2024
Umbuzeiro;68,3;02/2024
Várzea;105,6;02/2024
Vieirópolis;76,7;02/2024
Vista Serrana;200,2;02/2024
Zabelê;125,5;02/2024
