Município;Pluviometria observada (mm);Data
Pombal;77,0;11/2014
Prata;17,0;11/2014
Princesa Isabel;45,5;11/2014
Puxinanã;11,7;11/2014
Queimadas;5,1;11/2014
Quixaba;24,0;11/2014
Remígio;33,5;11/2014
Riachão;19,4;11/2014
Riachão do Bacamarte;18,5;11/2014
Riacho de Santo Antônio;0,0;11/2014
Riacho dos Cavalos;37,4;11/2014
Rio Tinto;78,7;11/2014
Salgadinho;5,6;11/2014
Salgado de São Félix;16,4;11/2014
Santa Cecília;0,0;11/2014
Santa Cruz;49,8;11/2014
Santa Helena;64,6;11/2014
Santa Inês;83,5;11/2014
Santa Luzia;4,0;11/2014
Santana de Mangueira;116,2;11/2014
Santana dos Garrotes;100,8;11/2014
Santa Rita;64,1;11/2014
Santa Teresinha;50,7;11/2014
Santo André;23,9;11/2014
São Bentinho;29,8;11/2014
São Bento;19,8;11/2014
São Domingos;31,6;11/2014
São Domingos do Cariri;0,0;11/2014
São Francisco;9,4;11/2014
São João do Cariri;107,5;11/2014
São João do Rio do Peixe;44,7;11/2014
São João do Tigre;72,9;11/2014
São José da Lagoa Tapada;29,5;11/2014
São José de Caiana;45,1;11/2014
São José de Espinharas;9,2;11/2014
São José de Piranhas;362,7;11/2014
São José de Princesa;47,7;11/2014
São José do Bonfim;32,8;11/2014
São José do Brejo do Cruz;23,0;11/2014
São José do Sabugi;0,0;11/2014
São José dos Cordeiros;38,4;11/2014
São José dos Ramos;24,5;11/2014
São Mamede;19,8;11/2014
São Miguel de Taipu;31,8;11/2014
São Sebastião de Lagoa de Roça;29,4;11/2014
São Sebastião do Umbuzeiro;56,9;11/2014
São Vicente do Seridó;0,0;11/2014
Sapé;49,6;11/2014
Serra Branca;26,5;11/2014
Serra da Raiz;51,9;11/2014
Serra Grande;71,0;11/2014
Serra Redonda;29,2;11/2014
Serraria;67,6;11/2014
Sertãozinho;45,7;11/2014
Sobrado;62,9;11/2014
Solânea;56,1;11/2014
Soledade;6,9;11/2014
Sossêgo;0,0;11/2014
Sousa;41,9;11/2014
Sumé;54,2;11/2014
Tacima;46,6;11/2014
Taperoá;18,5;11/2014
Tavares;79,6;11/2014
Teixeira;107,4;11/2014
Tenório;97,0;11/2014
Triunfo;13,3;11/2014
Uiraúna;47,8;11/2014
Umbuzeiro;27,6;11/2014
Várzea;12,6;11/2014
Vieirópolis;0,0;11/2014
Vista Serrana;46,5;11/2014
Zabelê;27,3;11/2014
