Município;Pluviometria observada (mm);Data
Água Branca;123,2;11/2013
Aguiar;119,5;11/2013
Alagoa Grande;58,5;11/2013
Alagoa Nova;71,7;11/2013
Alagoinha;63,9;11/2013
Alcantil;53,3;11/2013
Algodão de Jandaíra;0,0;11/2013
Alhandra;88,4;11/2013
Amparo;66,1;11/2013
Aparecida;129,0;11/2013
Araçagi;128,6;11/2013
Arara;32,3;11/2013
Araruna;146,7;11/2013
Areia;114,9;11/2013
Areia de Baraúnas;85,8;11/2013
Areial;52,0;11/2013
Aroeiras;31,5;11/2013
Assunção;43,0;11/2013
Baía da Traição;78,6;11/2013
Bananeiras;102,9;11/2013
Baraúna;16,8;11/2013
Barra de Santana;49,6;11/2013
Barra de Santa Rosa;25,3;11/2013
Barra de São Miguel;37,0;11/2013
Bayeux;50,5;11/2013
Belém;42,4;11/2013
Belém do Brejo do Cruz;88,9;11/2013
Bernardino Batista;160,3;11/2013
Boa Ventura;197,9;11/2013
Boa Vista;37,4;11/2013
Bom Jesus;124,5;11/2013
Bom Sucesso;214,4;11/2013
Bonito de Santa Fé;135,0;11/2013
Boqueirão;121,0;11/2013
Borborema;83,7;11/2013
Brejo do Cruz;88,0;11/2013
Brejo dos Santos;217,3;11/2013
Caaporã;78,4;11/2013
Cabaceiras;60,9;11/2013
Cabedelo;44,9;11/2013
Cachoeira dos Índios;117,3;11/2013
Cacimba de Areia;75,1;11/2013
Cacimba de Dentro;43,6;11/2013
Cacimbas;128,4;11/2013
Caiçara;65,2;11/2013
Cajazeiras;105,1;11/2013
Cajazeirinhas;55,0;11/2013
Caldas Brandão;49,6;11/2013
Camalaú;143,9;11/2013
Campina Grande;54,7;11/2013
Capim;75,6;11/2013
Caraúbas;12,6;11/2013
Carrapateira;110,8;11/2013
Casserengue;37,1;11/2013
Catingueira;83,3;11/2013
Catolé do Rocha;225,4;11/2013
Caturité;53,4;11/2013
Conceição;95,3;11/2013
Condado;88,8;11/2013
Congo;154,7;11/2013
Coremas;67,8;11/2013
Coxixola;61,3;11/2013
Cruz do Espírito Santo;60,8;11/2013
Cubati;49,2;11/2013
Cuité;72,2;11/2013
Cuité de Mamanguape;61,2;11/2013
Cuitegi;111,7;11/2013
Curral de Cima;62,8;11/2013
Curral Velho;170,4;11/2013
Damião;30,1;11/2013
Desterro;134,5;11/2013
Diamante;184,7;11/2013
Dona Inês;60,2;11/2013
Duas Estradas;22,9;11/2013
Emas;82,1;11/2013
Esperança;69,4;11/2013
Fagundes;129,7;11/2013
Frei Martinho;18,1;11/2013
Gado Bravo;10,9;11/2013
Guarabira;131,9;11/2013
Gurinhém;55,7;11/2013
Gurjão;102,8;11/2013
Ibiara;194,7;11/2013
Igaracy;143,2;11/2013
Imaculada;139,2;11/2013
Ingá;52,3;11/2013
Itabaiana;60,7;11/2013
Itaporanga;177,8;11/2013
Itapororoca;4,1;11/2013
Jacaraú;31,0;11/2013
Jericó;100,8;11/2013
João Pessoa;56,3;11/2013
Joca Claudino;96,2;11/2013
Juarez Távora;64,4;11/2013
Juazeirinho;79,1;11/2013
Junco do Seridó;69,4;11/2013
Juripiranga;112,0;11/2013
Juru;54,3;11/2013
Lagoa;117,8;11/2013
Lagoa de Dentro;19,7;11/2013
Lagoa Seca;87,7;11/2013
