Município;Pluviometria observada (mm);Data
Água Branca;87,0;02/1996
Aguiar;208,7;02/1996
Alagoa Grande;63,0;02/1996
Alagoa Nova;99,4;02/1996
Alagoinha;76,6;02/1996
Algodão de Jandaíra;0,0;02/1996
Alhandra;92,1;02/1996
Aparecida;182,8;02/1996
Araçagi;71,2;02/1996
Arara;39,1;02/1996
Araruna;64,8;02/1996
Areia;48,0;02/1996
Areial;30,4;02/1996
Aroeiras;37,3;02/1996
Baía da Traição;78,7;02/1996
Bananeiras;39,0;02/1996
Barra de Santana;28,8;02/1996
Barra de Santa Rosa;8,2;02/1996
Barra de São Miguel;6,5;02/1996
Belém;33,7;02/1996
Belém do Brejo do Cruz;93,4;02/1996
Boa Ventura;176,9;02/1996
Boa Vista;20,2;02/1996
Bom Jesus;293,6;02/1996
Bom Sucesso;115,7;02/1996
Bonito de Santa Fé;71,7;02/1996
Boqueirão;22,2;02/1996
Brejo do Cruz;149,5;02/1996
Brejo dos Santos;103,6;02/1996
Cabaceiras;0,0;02/1996
Cachoeira dos Índios;218,4;02/1996
Cacimba de Areia;114,4;02/1996
Cacimba de Dentro;36,0;02/1996
Caiçara;4,0;02/1996
Cajazeiras;220,7;02/1996
Caldas Brandão;48,5;02/1996
Camalaú;3,8;02/1996
Campina Grande;22,9;02/1996
Campo de Santana;8,0;02/1996
Caraúbas;5,3;02/1996
Carrapateira;264,8;02/1996
Casserengue;34,3;02/1996
Catingueira;86,5;02/1996
Catolé do Rocha;112,7;02/1996
Conceição;104,6;02/1996
Condado;177,9;02/1996
Congo;7,6;02/1996
Coremas;56,6;02/1996
Coxixola;0,0;02/1996
Cruz do Espírito Santo;75,5;02/1996
Cubati;19,0;02/1996
Cuité;49,4;02/1996
Curral Velho;225,1;02/1996
Desterro;56,1;02/1996
Diamante;172,1;02/1996
Dona Inês;22,8;02/1996
Emas;86,6;02/1996
Esperança;46,9;02/1996
Fagundes;44,9;02/1996
Frei Martinho;4,0;02/1996
Gado Bravo;23,2;02/1996
Guarabira;55,6;02/1996
Gurinhém;51,9;02/1996
Gurjão;17,0;02/1996
Ibiara;54,6;02/1996
Igaracy;99,3;02/1996
Imaculada;131,6;02/1996
Ingá;34,4;02/1996
Itabaiana;69,9;02/1996
Itaporanga;104,6;02/1996
Itapororoca;39,0;02/1996
Itatuba;41,3;02/1996
Jacaraú;61,6;02/1996
Jericó;58,5;02/1996
João Pessoa;62,9;02/1996
Juarez Távora;22,2;02/1996
Juazeirinho;8,4;02/1996
Junco do Seridó;6,4;02/1996
Juripiranga;79,9;02/1996
Juru;112,5;02/1996
Lagoa;140,4;02/1996
Lagoa de Dentro;23,0;02/1996
Lagoa Seca;58,3;02/1996
Lastro;268,7;02/1996
Livramento;17,0;02/1996
Mãe D`Água;66,0;02/1996
Malta;143,6;02/1996
Mamanguape;49,6;02/1996
Manaíra;203,4;02/1996
Massaranduba;39,1;02/1996
Mogeiro;42,6;02/1996
Montadas;12,0;02/1996
Monte Horebe;232,4;02/1996
Monteiro;23,7;02/1996
Mulungu;62,2;02/1996
Natuba;69,1;02/1996
Nazarezinho;256,2;02/1996
Nova Floresta;29,6;02/1996
Nova Olinda;150,5;02/1996
Nova Palmeira;5,4;02/1996
Olho D`Água;175,7;02/1996
Olivedos;4,4;02/1996
Ouro Velho;69,3;02/1996
Passagem;69,6;02/1996
Patos;169,7;02/1996
Paulista;83,4;02/1996
Pedra Branca;210,6;02/1996
Pedra Lavrada;16,0;02/1996
Pedras de Fogo;112,3;02/1996
Piancó;60,3;02/1996
Picuí;26,5;02/1996
Pilar;45,4;02/1996
Pilões;27,2;02/1996
Pocinhos;10,6;02/1996
Pombal;126,6;02/1996
Prata;58,0;02/1996
Princesa Isabel;83,4;02/1996
Puxinanã;17,4;02/1996
Queimadas;31,2;02/1996
Quixaba;75,5;02/1996
Remígio;28,6;02/1996
Riacho de Santo Antônio;6,0;02/1996
Riacho dos Cavalos;61,6;02/1996
Rio Tinto;51,2;02/1996
Salgadinho;24,3;02/1996
Salgado de São Félix;49,1;02/1996
Santa Cruz;160,1;02/1996
Santa Helena;184,8;02/1996
Santa Luzia;49,6;02/1996
Santana de Mangueira;121,9;02/1996
Santana dos Garrotes;152,8;02/1996
Santa Teresinha;186,2;02/1996
São Bento;36,2;02/1996
São Francisco;261,5;02/1996
São João do Cariri;4,1;02/1996
São João do Rio do Peixe;233,1;02/1996
São João do Tigre;2,3;02/1996
São José da Lagoa Tapada;216,1;02/1996
São José de Caiana;202,4;02/1996
São José de Espinharas;50,6;02/1996
São José de Piranhas;166,3;02/1996
São José do Bonfim;115,8;02/1996
São José do Sabugi;58,6;02/1996
São José dos Cordeiros;20,6;02/1996
São Mamede;142,8;02/1996
São Miguel de Taipu;43,7;02/1996
São Sebastião de Lagoa de Roça;49,2;02/1996
São Sebastião do Umbuzeiro;69,8;02/1996
São Vicente do Seridó;29,7;02/1996
Sapé;64,5;02/1996
Serra Branca;0,0;02/1996
Serra da Raiz;29,2;02/1996
Serra Grande;201,3;02/1996
Serra Redonda;37,0;02/1996
Serraria;72,0;02/1996
Solânea;49,2;02/1996
Soledade;16,2;02/1996
Sossêgo;0,0;02/1996
Sousa;235,4;02/1996
Sumé;6,7;02/1996
Taperoá;42,5;02/1996
Tavares;100,6;02/1996
Teixeira;133,6;02/1996
Triunfo;152,9;02/1996
Uiraúna;157,8;02/1996
Umbuzeiro;53,8;02/1996
Várzea;47,7;02/1996
Vista Serrana;98,0;02/1996
