Município;Pluviometria observada (mm);Data
Água Branca;109,6;06/2013
Aguiar;114,1;06/2013
Alagoa Grande;158,4;06/2013
Alagoa Nova;169,1;06/2013
Alagoinha;119,0;06/2013
Alcantil;89,9;06/2013
Algodão de Jandaíra;22,3;06/2013
Alhandra;411,4;06/2013
Amparo;7,4;06/2013
Aparecida;76,4;06/2013
Araçagi;109,5;06/2013
Arara;81,6;06/2013
Araruna;147,5;06/2013
Areia;221,2;06/2013
Areia de Baraúnas;21,7;06/2013
Areial;113,7;06/2013
Aroeiras;102,0;06/2013
Assunção;39,9;06/2013
Baía da Traição;365,1;06/2013
Bananeiras;115,6;06/2013
Baraúna;45,5;06/2013
Barra de Santana;6,1;06/2013
Barra de Santa Rosa;27,2;06/2013
Barra de São Miguel;21,4;06/2013
Bayeux;325,6;06/2013
Belém;106,8;06/2013
Belém do Brejo do Cruz;95,8;06/2013
Bernardino Batista;109,7;06/2013
Boa Ventura;68,5;06/2013
Boa Vista;53,4;06/2013
Bom Jesus;47,4;06/2013
Bom Sucesso;66,6;06/2013
Bonito de Santa Fé;116,1;06/2013
Boqueirão;40,1;06/2013
Borborema;135,6;06/2013
Brejo do Cruz;132,9;06/2013
Brejo dos Santos;120,3;06/2013
Caaporã;461,6;06/2013
Cabaceiras;33,7;06/2013
Cabedelo;429,5;06/2013
Cachoeira dos Índios;30,4;06/2013
Cacimba de Areia;4,5;06/2013
Cacimba de Dentro;102,6;06/2013
Cacimbas;44,5;06/2013
Caiçara;160,8;06/2013
Cajazeiras;48,3;06/2013
Cajazeirinhas;84,2;06/2013
Caldas Brandão;179,0;06/2013
Camalaú;35,5;06/2013
Campina Grande;109,7;06/2013
Capim;171,8;06/2013
Caraúbas;15,9;06/2013
Carrapateira;34,8;06/2013
Casserengue;36,8;06/2013
Catingueira;71,0;06/2013
Catolé do Rocha;72,4;06/2013
Caturité;71,0;06/2013
Conceição;28,2;06/2013
Condado;102,9;06/2013
Conde;133,1;06/2013
Congo;22,1;06/2013
Coremas;89,2;06/2013
Coxixola;82,8;06/2013
Cruz do Espírito Santo;258,0;06/2013
Cubati;33,2;06/2013
Cuité;113,2;06/2013
Cuité de Mamanguape;179,0;06/2013
Cuitegi;135,1;06/2013
Curral de Cima;134,5;06/2013
Curral Velho;32,8;06/2013
Damião;82,0;06/2013
Desterro;19,2;06/2013
Diamante;58,0;06/2013
Dona Inês;129,7;06/2013
Duas Estradas;205,7;06/2013
Emas;50,4;06/2013
Esperança;131,3;06/2013
Fagundes;124,7;06/2013
Frei Martinho;45,6;06/2013
Gado Bravo;116,2;06/2013
Guarabira;93,5;06/2013
Gurinhém;187,0;06/2013
Gurjão;39,8;06/2013
Ibiara;49,8;06/2013
Igaracy;106,0;06/2013
Imaculada;48,4;06/2013
Ingá;153,8;06/2013
Itabaiana;163,4;06/2013
Itaporanga;82,8;06/2013
Itapororoca;217,0;06/2013
Jacaraú;222,3;06/2013
Jericó;49,8;06/2013
João Pessoa;447,3;06/2013
Joca Claudino;113,1;06/2013
Juarez Távora;213,2;06/2013
Juazeirinho;45,5;06/2013
Junco do Seridó;66,4;06/2013
Juripiranga;188,3;06/2013
Juru;110,0;06/2013
Lagoa;109,2;06/2013
Lagoa de Dentro;170,1;06/2013
Lagoa Seca;181,2;06/2013
Lastro;74,0;06/2013
Livramento;22,5;06/2013
Logradouro;160,3;06/2013
