Município;Pluviometria observada (mm);Data
Água Branca;2,4;06/2018
Aguiar;0,0;06/2018
Alagoa Grande;59,7;06/2018
Alagoa Nova;80,6;06/2018
Alagoinha;97,6;06/2018
Alcantil;9,5;06/2018
Algodão de Jandaíra;16,3;06/2018
Alhandra;125,1;06/2018
Amparo;0,0;06/2018
Aparecida;0,0;06/2018
Araçagi;72,0;06/2018
Arara;59,6;06/2018
Araruna;90,8;06/2018
Areia;105,1;06/2018
Areia de Baraúnas;0,0;06/2018
Areial;58,3;06/2018
Aroeiras;42,8;06/2018
Assunção;0,0;06/2018
Baía da Traição;80,2;06/2018
Bananeiras;95,7;06/2018
Baraúna;16,0;06/2018
Barra de Santana;24,3;06/2018
Barra de Santa Rosa;28,1;06/2018
Barra de São Miguel;0,0;06/2018
Bayeux;42,4;06/2018
Belém;51,2;06/2018
Belém do Brejo do Cruz;20,5;06/2018
Bernardino Batista;15,4;06/2018
Boa Ventura;0,0;06/2018
Boa Vista;8,8;06/2018
Bom Jesus;9,0;06/2018
Bom Sucesso;0,0;06/2018
Bonito de Santa Fé;0,0;06/2018
Boqueirão;27,9;06/2018
Borborema;93,0;06/2018
Brejo do Cruz;17,0;06/2018
Brejo dos Santos;13,1;06/2018
Caaporã;130,7;06/2018
Cabaceiras;6,3;06/2018
Cabedelo;90,0;06/2018
Cachoeira dos Índios;3,2;06/2018
Cacimba de Areia;0,0;06/2018
Cacimba de Dentro;76,6;06/2018
Cacimbas;3,5;06/2018
Caiçara;67,4;06/2018
Cajazeiras;18,5;06/2018
Cajazeirinhas;0,0;06/2018
Caldas Brandão;48,8;06/2018
Camalaú;0,0;06/2018
Campina Grande;28,9;06/2018
Capim;88,0;06/2018
Caraúbas;0,0;06/2018
Carrapateira;30,1;06/2018
Casserengue;31,6;06/2018
Catingueira;0,0;06/2018
Catolé do Rocha;11,0;06/2018
Caturité;22,1;06/2018
Conceição;0,0;06/2018
Condado;11,0;06/2018
Conde;137,8;06/2018
Congo;0,0;06/2018
Coremas;0,0;06/2018
Coxixola;0,0;06/2018
Cruz do Espírito Santo;73,9;06/2018
Cubati;17,0;06/2018
Cuité;41,5;06/2018
Cuité de Mamanguape;63,7;06/2018
Cuitegi;79,8;06/2018
Curral Velho;0,0;06/2018
Damião;49,7;06/2018
Desterro;10,0;06/2018
Diamante;0,0;06/2018
Dona Inês;71,4;06/2018
Duas Estradas;90,9;06/2018
Emas;0,0;06/2018
Esperança;53,2;06/2018
Fagundes;52,3;06/2018
Frei Martinho;3,9;06/2018
Gado Bravo;39,7;06/2018
Guarabira;75,8;06/2018
Gurinhém;47,5;06/2018
Gurjão;8,2;06/2018
Ibiara;0,0;06/2018
Igaracy;0,0;06/2018
Imaculada;0,0;06/2018
Ingá;46,2;06/2018
Itabaiana;70,0;06/2018
Itaporanga;0,0;06/2018
Itapororoca;82,3;06/2018
Itatuba;40,3;06/2018
Jacaraú;90,6;06/2018
Jericó;8,9;06/2018
João Pessoa;104,1;06/2018
Joca Claudino;0,0;06/2018
Juarez Távora;40,5;06/2018
Juazeirinho;4,3;06/2018
Junco do Seridó;9,3;06/2018
Juripiranga;8,0;06/2018
Juru;0,0;06/2018
Lagoa;9,3;06/2018
Lagoa de Dentro;45,3;06/2018
Lagoa Seca;78,3;06/2018
Lastro;7,7;06/2018
Livramento;0,0;06/2018
Logradouro;69,5;06/2018
Mãe d'Água;0,0;06/2018
Malta;19,0;06/2018
Mamanguape;75,1;06/2018
Manaíra;0,0;06/2018
Mari;55,9;06/2018
Marizópolis;13,0;06/2018
Massaranduba;65,4;06/2018
Mataraca;87,5;06/2018
Matinhas;47,5;06/2018
Mato Grosso;11,0;06/2018
Maturéia;0,2;06/2018
Mogeiro;70,6;06/2018
Montadas;44,7;06/2018
Monte Horebe;2,3;06/2018
Monteiro;2,2;06/2018
Mulungu;81,7;06/2018
Natuba;70,6;06/2018
Nazarezinho;12,3;06/2018
Nova Floresta;33,1;06/2018
Nova Olinda;0,0;06/2018
